symbol,Date,regime_score,raw_regime_score,regime_label,trend_score,structure_score,monthly_structure_score,weekly_structure_score,daily_structure_score,trendline_structure_score,volatility_score,volatility_expansion_score,volatility_compression_score,persistence_score,days_in_current_regime,calibration_q10,calibration_q30,calibration_q70,calibration_q90
NIFTY_50,2024-10-15,63.66523171215443,63.66523171215443,RISK_ON,77.91079486120913,38.01232679433764,36.42396002046243,36.42396002046243,36.42396002046243,42.77742711596325,55.44420676428533,21.16952375241428,78.83047624758572,30.88888888888889,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-16,56.93674815090918,56.93674815090918,NEUTRAL,66.99943501704088,36.434847422101676,35.36125455268728,35.36125455268728,35.36125455268728,39.65562603034488,51.528523260650694,20.524806697909227,79.47519330209077,29.555555555555557,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-17,54.82051170518389,54.82051170518389,NEUTRAL,65.26659382553962,33.09183675047972,32.27061163750232,32.27061163750232,32.27061163750232,35.55551208941192,51.29307212423379,22.99842856863285,77.00157143136714,29.11111111111111,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-18,55.79442649191953,55.79442649191953,NEUTRAL,66.23782083030075,34.33689533305014,33.677797167013196,33.677797167013196,33.677797167013196,36.314189831160974,51.93957362356627,25.042242219740054,74.95775778025995,28.666666666666668,3,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-21,54.94684287916941,54.94684287916941,NEUTRAL,65.55841184792605,33.03898908594331,32.209352875696574,32.209352875696574,32.209352875696574,35.52789771668352,51.878457019360056,26.220085817239596,73.7799141827604,28.22222222222222,4,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-22,55.910669178532366,55.910669178532366,NEUTRAL,63.445440377512405,38.987177220926206,41.10826576395925,41.10826576395925,41.10826576395925,32.62391159182706,51.764394564494765,30.389936215769453,69.61006378423055,27.77777777777778,5,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-23,55.48292232520406,55.48292232520406,NEUTRAL,63.22367270618348,38.318800695261565,40.36476783799015,40.36476783799015,40.36476783799015,32.18089926707584,51.50781596958289,29.196870149457872,70.80312985054213,27.333333333333332,6,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-24,55.18829322375627,55.18829322375627,NEUTRAL,63.02331569163957,38.127316393676466,40.242310255180186,40.242310255180186,40.242310255180186,31.782334809165302,50.95457167507218,25.976074553322203,74.0239254466778,26.88888888888889,7,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-25,53.293395698443916,53.293395698443916,NEUTRAL,62.07412248646165,34.23805254212535,35.7469944167891,35.7469944167891,35.7469944167891,29.711226918134102,50.857144140165154,27.541341799357173,72.45865820064283,26.444444444444443,8,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-28,55.666650592092395,55.666650592092395,NEUTRAL,63.49048249797092,38.93778079214668,41.51138085434681,41.51138085434681,41.51138085434681,31.216980605546308,51.28790710570396,27.108254876094268,72.89174512390572,26.0,9,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
