symbol,date,eps,sales,net_profit,op_profit,log_eps,eps_growth,sales_growth
ENTERO,2023-12-31,4.22,993.0,7.0,29.0,1.4398351280479205,0.322884012539185,-0.003012048192771122
ENTERO,2024-03-31,4.82,1034.0,21.0,29.0,1.572773928062509,0.14218009478673,0.04128902316213501
ENTERO,2024-06-30,4.62,1097.0,21.0,30.0,1.5303947050936475,-0.04149377593361003,0.060928433268858884
ENTERO,2024-09-30,5.43,1301.0,26.0,42.0,1.691939133945844,0.17532467532467533,0.18596171376481307
ENTERO,2024-12-31,5.85,1359.0,29.0,50.0,1.766441661243765,0.07734806629834257,0.04458109146810152
ENTERO,2025-03-31,5.9,1339.0,31.0,49.0,1.7749523509116738,0.008547008547008739,-0.014716703458425351
ENTERO,2025-06-30,6.39,1404.0,30.0,50.0,1.8547342683894434,0.08305084745762703,0.04854368932038833
ENTERO,2025-09-30,7.26,1571.0,37.0,62.0,1.9823798288367047,0.136150234741784,0.1189458689458689
ENTERO,2025-12-31,6.35,1707.0,34.0,68.0,1.8484548129046001,-0.12534435261707988,0.08656906429026101
EPACK,2023-03-31,6.4,639.08,33.35,61.16,1.8562979903656263,,
EPACK,2023-06-30,1.68,436.7,8.73,28.99,0.5187937934151675,-0.7375,-0.3166739688301935
EPACK,2023-09-30,-1.17,178.1,-6.08,7.42,,-1.6964285714285714,-0.5921685367529197
EPACK,2023-12-31,0.62,279.06,4.89,23.39,-0.4780358009429998,-1.5299145299145298,0.5668725435148794
EPACK,2024-03-31,2.91,525.7,27.83,54.89,1.0681530811834012,3.693548387096774,0.8838242671826848
EPACK,2024-06-30,2.44,773.68,23.41,51.51,0.8919980393051105,-0.16151202749140903,0.4717139052691648
EPACK,2024-09-30,-0.88,377.1,-8.49,8.91,,-1.360655737704918,-0.5125891841588253
EPACK,2024-12-31,0.26,376.84,2.51,23.18,-1.3470736479666092,-1.2954545454545454,-0.0006894722885177895
EPACK,2025-03-31,3.93,643.25,37.72,70.89,1.3686394258811698,14.115384615384615,0.7069578600997772
EPACK,2025-06-30,2.39,662.39,22.89,54.35,0.8712933659434193,-0.3918575063613231,0.029755149630781075
EPACK,2025-09-30,-2.31,213.26,-22.25,-1.1,,-1.9665271966527196,-0.6780446564712632
EPACK,2025-12-31,0.27,427.75,2.59,29.36,-1.3093333199837622,-1.1168831168831168,1.0057676076151179
EPACKPEB,2024-06-30,34.19,269.0,13.0,26.0,3.5319332036512097,,
EPACKPEB,2024-09-30,1.86,268.0,14.0,27.0,0.62057648772511,-0.9455981281076338,-0.0037174721189591198
EPACKPEB,2024-12-31,1.5,266.0,12.0,27.0,0.4054651081081644,-0.19354838709677424,-0.007462686567164201
EPACKPEB,2025-03-31,2.58,331.0,20.0,35.0,0.9477893989335261,0.72,0.244360902255639
EPACKPEB,2025-06-30,2.07,295.0,16.0,31.0,0.7275486072772777,-0.1976744186046513,-0.10876132930513593
EPACKPEB,2025-09-30,2.93,434.0,29.0,50.0,1.075002423028976,0.4154589371980679,0.471186440677966
EPACKPEB,2025-12-31,1.68,325.0,17.0,33.0,0.5187937934151675,-0.42662116040955633,-0.25115207373271886
EPIGRAL,2023-03-31,18.47,562.0,77.0,155.0,2.9161477942111484,,
EPIGRAL,2023-06-30,7.58,455.0,32.0,95.0,2.0255131996542803,-0.5896047644829453,-0.1903914590747331
EPIGRAL,2023-09-30,9.14,478.0,38.0,108.0,2.2126603854660587,0.2058047493403694,0.05054945054945059
EPIGRAL,2023-12-31,11.81,472.0,49.0,123.0,2.468946630209271,0.29212253829321666,-0.012552301255230103
EPIGRAL,2024-03-31,18.6,525.0,77.0,155.0,2.9231615807191558,0.5749364944961897,0.11228813559322037
EPIGRAL,2024-06-30,20.67,651.0,86.0,176.0,3.028683373693677,0.1112903225806452,0.24
EPIGRAL,2024-09-30,19.57,626.0,81.0,178.0,2.9739977814079848,-0.053217223028543814,-0.03840245775729645
EPIGRAL,2024-12-31,24.02,645.0,104.0,183.0,3.1788868166518376,0.22738886050076634,0.030351437699680517
EPIGRAL,2025-03-31,20.14,628.0,87.0,173.0,3.0027078872904163,-0.16153205661948378,-0.02635658914728678
EPIGRAL,2025-06-30,37.25,607.0,161.0,163.0,3.6176519448255684,0.8495531281032771,-0.03343949044585992
EPIGRAL,2025-09-30,11.87,587.0,51.0,132.0,2.4740142086215764,-0.6813422818791947,-0.0329489291598023
EPIGRAL,2025-12-31,9.07,597.0,39.0,103.0,2.2049722641270453,-0.23588879528222406,0.017035775127768327
EPL,2023-03-31,2.65,969.0,85.0,155.0,0.9745596399981308,,
EPL,2023-06-30,1.71,910.0,56.0,159.0,0.5364933705145685,-0.3547169811320755,-0.0608875128998968
EPL,2023-09-30,1.59,1002.0,52.0,181.0,0.4637340162321402,-0.07017543859649111,0.10109890109890118
EPL,2023-12-31,2.71,975.0,87.0,183.0,0.9969486348916096,0.7044025157232703,-0.026946107784431184
EPL,2024-03-31,0.7,1029.0,15.0,191.0,-0.35667494393873245,-0.7416974169741697,0.055384615384615365
EPL,2024-06-30,2.02,1007.0,66.0,186.0,0.7030975114131134,1.8857142857142861,-0.02137998056365409
EPL,2024-09-30,2.73,1086.0,88.0,219.0,1.0043016091968684,0.3514851485148516,0.0784508440913605
EPL,2024-12-31,2.93,1014.0,94.0,202.0,1.075002423028976,0.07326007326007322,-0.06629834254143652
EPL,2025-03-31,3.58,1105.0,116.0,228.0,1.275362800412609,0.22184300341296925,0.08974358974358965
EPL,2025-06-30,3.13,1108.0,101.0,227.0,1.1410330045520618,-0.12569832402234637,0.002714932126696823
EPL,2025-09-30,3.26,1206.0,106.0,252.0,1.1817271953786161,0.04153354632587858,0.08844765342960281
EPL,2025-12-31,2.55,1149.0,83.0,230.0,0.9360933591703348,-0.21779141104294475,-0.04726368159203975
ERIS,2023-03-31,4.81,403.0,61.0,119.0,1.5706970841176697,,
ERIS,2023-06-30,6.98,467.0,94.0,170.0,1.9430489167742813,0.45114345114345134,0.15880893300248133
ERIS,2023-09-30,9.07,505.0,122.0,181.0,2.2049722641270453,0.29942693409742116,0.0813704496788008
ERIS,2023-12-31,7.55,486.0,101.0,176.0,2.0215475632609334,-0.16758544652701213,-0.03762376237623766
ERIS,2024-03-31,5.22,551.0,80.0,148.0,1.6524974018945473,-0.30860927152317885,0.1337448559670782
ERIS,2024-06-30,6.12,720.0,90.0,250.0,1.8115620965242347,0.1724137931034484,0.3067150635208711
ERIS,2024-09-30,6.73,741.0,96.0,265.0,1.9065751436566365,0.09967320261437917,0.029166666666666563
ERIS,2024-12-31,6.15,727.0,87.0,250.0,1.8164520818184267,-0.08618127786032692,-0.018893387314439902
ERIS,2025-03-31,6.89,705.0,102.0,252.0,1.9300710850255671,0.12032520325203233,-0.030261348005502064
ERIS,2025-06-30,8.66,773.0,125.0,277.0,2.1587147225743437,0.25689404934687965,0.09645390070921978
ERIS,2025-09-30,8.82,792.0,134.0,288.0,2.1770218700187,0.018475750577367167,0.024579560155239433
ERIS,2025-12-31,7.32,807.0,109.0,282.0,1.9906103279732201,-0.17006802721088432,0.018939393939394034
ESCORTS,2023-03-31,16.41,2214.0,216.0,233.0,2.7978909051019993,,
ESCORTS,2023-06-30,26.24,2355.0,290.0,331.0,3.267284964075888,0.5990249847653868,0.06368563685636852
ESCORTS,2023-09-30,19.05,2478.0,211.0,264.0,2.94706710157271,-0.27400914634146334,0.05222929936305731
ESCORTS,2023-12-31,27.01,2728.0,299.0,325.0,3.2962071678045244,0.41784776902887133,0.10088781275221947
ESCORTS,2024-03-31,24.43,2301.0,270.0,285.0,3.195811885269649,-0.09552017771195864,-0.15652492668621698
ESCORTS,2024-06-30,27.3,2574.0,302.0,315.0,3.3068867021909143,0.11747851002865328,0.11864406779661008
ESCORTS,2024-09-30,28.98,2277.0,324.0,230.0,3.3666059368925363,0.06153846153846154,-0.11538461538461542
ESCORTS,2024-12-31,28.66,2948.0,321.0,332.0,3.3555024224000256,-0.011042097998619771,0.2946859903381642
ESCORTS,2025-03-31,28.46,2445.0,318.0,287.0,3.3484995926617063,-0.006978367062107416,-0.17062415196743552
ESCORTS,2025-06-30,124.88,2500.0,1397.0,321.0,4.827353276207177,3.3879128601546027,0.02249488752556239
ESCORTS,2025-09-30,28.44,2792.0,318.0,360.0,3.34779660493504,-0.7722613709160794,0.11680000000000001
ESCORTS,2025-12-31,32.03,3280.0,358.0,435.0,3.466672963621067,0.1262306610407875,0.17478510028653305
ESSARSHPNG,2023-03-31,17.56,14.0,363.0,9.0,2.8656235882069705,,
ESSARSHPNG,2023-06-30,1.26,11.0,26.0,3.0,0.23111172096338664,-0.928246013667426,-0.2142857142857143
ESSARSHPNG,2023-09-30,-1.74,12.0,-36.0,-13.0,,-2.380952380952381,0.09090909090909083
ESSARSHPNG,2023-12-31,-2.12,3.0,-41.0,-17.0,,0.21839080459770122,-0.75
ESSARSHPNG,2024-03-31,-3.11,3.0,-53.0,-32.0,,0.46698113207547154,0.0
ESSARSHPNG,2024-06-30,-1.69,3.0,-35.0,-4.0,,-0.4565916398713826,0.0
ESSARSHPNG,2024-09-30,31.04,148.0,642.0,-6.0,3.435276695315018,-19.366863905325445,48.333333333333336
ESSARSHPNG,2024-12-31,1.92,3.0,40.0,-8.0,0.6523251860396901,-0.9381443298969072,-0.9797297297297297
ESSARSHPNG,2025-03-31,0.62,-143.0,13.0,-30.0,-0.4780358009429998,-0.6770833333333333,-48.666666666666664
ESSARSHPNG,2025-06-30,1.32,2.0,27.0,-5.0,0.27763173659827955,1.1290322580645165,-1.013986013986014
ESSARSHPNG,2025-09-30,-0.76,0.0,-16.0,-3.0,,-1.5757575757575757,-1.0
ESSARSHPNG,2025-12-31,-4.26,0.0,-88.0,-4.0,,4.605263157894736,
ESSENTIA,2023-03-31,0.02,67.27,1.69,1.39,-3.912023005428146,,
ESSENTIA,2023-06-30,0.01,55.0,1.18,1.28,-4.605170185988091,-0.5,-0.1823992864575591
ESSENTIA,2023-09-30,0.07,66.9,7.59,3.14,-2.659260036932778,6.000000000000001,0.21636363636363654
ESSENTIA,2023-12-31,0.01,62.06,0.71,0.25,-4.605170185988091,-0.8571428571428572,-0.07234678624813162
ESSENTIA,2024-03-31,0.06,93.31,5.93,0.21,-2.8134107167600364,5.0,0.5035449564937158
ESSENTIA,2024-06-30,0.02,86.06,2.45,2.05,-3.912023005428146,-0.6666666666666666,-0.07769799592755333
ESSENTIA,2024-09-30,0.0,131.1,0.28,1.41,,-1.0,0.5233557982802695
ESSENTIA,2024-12-31,0.01,124.63,1.24,1.62,-4.605170185988091,inf,-0.04935163996948888
ESSENTIA,2025-03-31,-0.0,99.94,-0.05,0.04,,-1.0,-0.19810639492898985
ESSENTIA,2025-06-30,0.01,78.73,0.54,1.03,-4.605170185988091,-inf,-0.212227336401841
ESSENTIA,2025-09-30,0.01,120.67,1.09,2.38,-4.605170185988091,0.0,0.5327067191667725
ESSENTIA,2025-12-31,0.01,140.05,1.24,2.3,-4.605170185988091,0.0,0.1606032982514296
ESTER,2023-03-31,-2.13,295.0,-18.0,10.0,,,
ESTER,2023-06-30,-2.65,258.0,-22.0,0.0,,0.244131455399061,-0.12542372881355934
ESTER,2023-09-30,-3.65,261.0,-30.0,-10.0,,0.37735849056603765,0.011627906976744207
ESTER,2023-12-31,-5.37,268.0,-45.0,-20.0,,0.47123287671232883,0.026819923371647514
ESTER,2024-03-31,-2.52,277.0,-24.0,6.0,,-0.5307262569832403,0.033582089552238736
ESTER,2024-06-30,-1.71,286.0,-16.0,11.0,,-0.3214285714285714,0.032490974729241895
ESTER,2024-09-30,0.32,331.0,3.0,40.0,-1.1394342831883648,-1.1871345029239766,0.1573426573426573
ESTER,2024-12-31,2.64,346.0,25.0,60.0,0.9707789171582248,7.25,0.0453172205438066
ESTER,2025-03-31,0.21,319.0,2.0,36.0,-1.5606477482646683,-0.9204545454545454,-0.0780346820809249
ESTER,2025-06-30,-0.73,338.0,-7.0,20.0,,-4.476190476190476,0.059561128526645746
ESTER,2025-09-30,-1.62,354.0,-16.0,14.0,,1.2191780821917808,0.047337278106508895
ESTER,2025-12-31,-1.27,339.0,-12.0,16.0,,-0.21604938271604945,-0.0423728813559322
ETERNAL,2023-06-30,0.0,2416.0,2.0,-48.0,,,
ETERNAL,2023-09-30,0.04,2848.0,36.0,-47.0,-3.2188758248682006,inf,0.17880794701986757
ETERNAL,2023-12-31,0.16,3288.0,138.0,51.0,-1.8325814637483102,3.0,0.154494382022472
ETERNAL,2024-03-31,0.2,3562.0,175.0,86.0,-1.6094379124341003,0.25,0.08333333333333326
ETERNAL,2024-06-30,0.29,4206.0,253.0,177.0,-1.2378743560016174,0.44999999999999973,0.1807973048848961
ETERNAL,2024-09-30,0.2,4799.0,176.0,226.0,-1.6094379124341003,-0.31034482758620685,0.1409890632429862
ETERNAL,2024-12-31,0.06,5405.0,59.0,162.0,-2.8134107167600364,-0.7,0.12627630756407582
ETERNAL,2025-03-31,0.04,5833.0,39.0,72.0,-3.2188758248682006,-0.33333333333333326,0.07918593894542081
ETERNAL,2025-06-30,0.03,7167.0,25.0,115.0,-3.506557897319982,-0.25,0.22869878278758793
ETERNAL,2025-09-30,0.07,13590.0,65.0,239.0,-2.659260036932778,1.3333333333333335,0.8961908748430305
ETERNAL,2025-12-31,0.11,16315.0,102.0,368.0,-2.2072749131897207,0.5714285714285714,0.20051508462104484
ETERNAL,2026-03-31,0.18,17292.0,174.0,486.0,-1.7147984280919266,0.6363636363636362,0.05988354275206875
ETHOSLTD,2023-03-31,5.21,208.0,13.0,26.0,1.6505798557652755,,
ETHOSLTD,2023-06-30,7.12,230.0,18.0,34.0,1.9629077254238845,0.3666026871401151,0.10576923076923084
ETHOSLTD,2023-09-30,7.29,235.0,19.0,37.0,1.986503546020567,0.023876404494381998,0.021739130434782705
ETHOSLTD,2023-12-31,9.52,281.0,26.0,45.0,2.253394848803274,0.30589849108367617,0.1957446808510639
ETHOSLTD,2024-03-31,7.85,253.0,21.0,36.0,2.060513531794317,-0.17542016806722693,-0.09964412811387902
ETHOSLTD,2024-06-30,8.51,273.0,23.0,43.0,2.1412419425852827,0.08407643312101909,0.07905138339920947
ETHOSLTD,2024-09-30,7.93,297.0,21.0,42.0,2.0706530356467567,-0.06815511163337251,0.08791208791208782
ETHOSLTD,2024-12-31,11.0,370.0,29.0,57.0,2.3978952727983707,0.38713745271122324,0.2457912457912459
ETHOSLTD,2025-03-31,8.49,311.0,23.0,46.0,2.138889000323256,-0.22818181818181815,-0.1594594594594595
ETHOSLTD,2025-06-30,7.11,346.0,19.0,45.0,1.9615022438151495,-0.16254416961130735,0.112540192926045
ETHOSLTD,2025-09-30,8.89,383.0,24.0,48.0,2.1849270495258133,0.25035161744022516,0.10693641618497107
ETHOSLTD,2025-12-31,11.37,469.0,31.0,61.0,2.4309783077624445,0.27896512935883,0.2245430809399478
EUREKAFORB,2023-03-31,1.06,508.58,20.58,52.85,0.058268908123975824,,
EUREKAFORB,2023-06-30,1.32,504.81,25.45,50.49,0.27763173659827955,0.24528301886792447,-0.007412796413543532
EUREKAFORB,2023-09-30,1.34,591.45,25.85,52.13,0.29266961396282004,0.015151515151515138,0.17162892969632138
EUREKAFORB,2023-12-31,1.19,539.43,22.97,42.72,0.17395330712343798,-0.11194029850746279,-0.08795333502409353
EUREKAFORB,2024-03-31,1.11,553.56,21.38,53.29,0.10436001532424286,-0.0672268907563024,0.026194316222679426
EUREKAFORB,2024-06-30,1.66,553.38,32.16,56.3,0.5068176023684519,0.4954954954954953,-0.00032516800346837904
EUREKAFORB,2024-09-30,2.47,673.14,47.74,73.08,0.9042181506398859,0.48795180722891596,0.21641548303155145
EUREKAFORB,2024-12-31,1.81,597.74,35.04,59.14,0.5933268452777344,-0.2672064777327936,-0.11201235998454995
EUREKAFORB,2025-03-31,2.56,612.65,49.49,77.07,0.9400072584914712,0.41436464088397784,0.02494395556596518
EUREKAFORB,2025-06-30,2.0,607.87,38.7,61.49,0.6931471805599453,-0.21875,-0.007802170896923144
EUREKAFORB,2025-09-30,3.25,772.08,62.92,97.66,1.1786549963416462,0.625,0.2701399970388405
EUREKAFORB,2025-12-31,0.52,645.4,9.98,68.59,-0.6539264674066639,-0.84,-0.16407626152730292
EUROBOND,2024-09-30,1.86,99.43,4.56,9.38,0.62057648772511,,
EUROBOND,2024-12-31,1.82,105.91,4.46,11.52,0.598836501088704,-0.021505376344086002,0.06517147742130125
EUROBOND,2025-06-30,2.33,104.84,5.72,11.88,0.8458682675776092,0.2802197802197801,-0.010102917571522929
EUROBOND,2025-09-30,2.7,129.86,6.62,14.87,0.9932517730102834,0.15879828326180268,0.2386493704692867
EUROBOND,2025-12-31,2.33,127.42,5.7,13.05,0.8458682675776092,-0.13703703703703707,-0.01878946557831518
EUROPRATIK,2024-06-30,16.6,48.0,15.0,14.0,2.8094026953624978,,
EUROPRATIK,2024-09-30,2.6,88.0,26.0,39.0,0.9555114450274363,-0.8433734939759037,0.8333333333333333
EUROPRATIK,2024-12-31,1.96,75.0,20.0,27.0,0.6729444732424258,-0.24615384615384617,-0.1477272727272727
EUROPRATIK,2025-03-31,1.18,73.0,14.0,19.0,0.16551443847757333,-0.3979591836734694,-0.026666666666666616
EUROPRATIK,2025-06-30,0.95,65.0,9.0,22.0,-0.05129329438755058,-0.19491525423728817,-0.1095890410958904
EUROPRATIK,2025-09-30,2.25,97.0,23.0,31.0,0.8109302162163288,1.3684210526315792,0.49230769230769234
EUROPRATIK,2025-12-31,2.28,80.0,24.0,35.0,0.8241754429663494,0.013333333333333197,-0.17525773195876293
EVEREADY,2023-06-30,3.42,364.0,25.0,44.0,1.2296405510745139,,
EVEREADY,2023-09-30,3.5,365.0,25.0,46.0,1.252762968495368,0.023391812865497075,0.0027472527472527375
EVEREADY,2023-12-31,1.16,305.0,8.0,25.0,0.14842000511827322,-0.6685714285714286,-0.1643835616438356
EVEREADY,2024-03-31,1.11,281.0,8.0,26.0,0.10436001532424286,-0.04310344827586188,-0.07868852459016396
EVEREADY,2024-06-30,4.04,349.0,29.0,50.0,1.3962446919730587,2.6396396396396393,0.2419928825622777
EVEREADY,2024-09-30,4.07,363.0,30.0,48.0,1.4036429994545037,0.007425742574257432,0.04011461318051568
EVEREADY,2024-12-31,1.8,334.0,13.0,29.0,0.5877866649021191,-0.5577395577395577,-0.07988980716253447
EVEREADY,2025-03-31,1.43,299.0,10.0,26.0,0.3576744442718159,-0.2055555555555556,-0.10479041916167664
EVEREADY,2025-06-30,4.16,374.0,30.0,54.0,1.425515074273172,1.9090909090909092,0.25083612040133785
EVEREADY,2025-09-30,-1.09,387.0,-8.0,49.0,,-1.2620192307692308,0.03475935828876997
EVEREADY,2025-12-31,1.02,367.0,7.0,33.0,0.01980262729617973,-1.9357798165137614,-0.05167958656330751
EVEREADY,2026-03-31,19.5,327.0,142.0,28.0,2.970414465569701,18.11764705882353,-0.10899182561307907
EVERESTIND,2023-03-31,8.24,446.0,13.0,10.0,2.1090003439213802,,
EVERESTIND,2023-06-30,11.17,484.0,18.0,20.0,2.413231613081109,0.35558252427184467,0.08520179372197312
EVERESTIND,2023-09-30,-3.7,308.0,-6.0,-2.0,,-1.331244404655327,-0.36363636363636365
EVERESTIND,2023-12-31,0.51,352.0,1.0,8.0,-0.6733445532637656,-1.1378378378378378,0.1428571428571428
EVERESTIND,2024-03-31,3.45,432.0,5.0,15.0,1.2383742310432684,5.764705882352941,0.2272727272727273
EVERESTIND,2024-06-30,10.07,522.0,16.0,27.0,2.309560706730471,1.9188405797101447,0.20833333333333326
EVERESTIND,2024-09-30,-7.38,377.0,-12.0,-2.0,,-1.7328699106256207,-0.2777777777777778
EVERESTIND,2024-12-31,-9.79,371.0,-15.0,-6.0,,0.32655826558265577,-0.01591511936339518
EVERESTIND,2025-03-31,4.83,453.0,8.0,10.0,1.5748464676644813,-1.4933605720122576,0.2210242587601079
EVERESTIND,2025-06-30,1.03,501.0,2.0,16.0,0.02955880224154443,-0.7867494824016563,0.10596026490066235
EVERESTIND,2025-09-30,-11.46,306.0,-18.0,-9.0,,-12.126213592233011,-0.3892215568862275
EVERESTIND,2025-12-31,-23.95,283.0,-38.0,-19.0,,1.089877835951134,-0.07516339869281041
EXCELINDUS,2023-03-31,1.72,226.09,2.16,10.7,0.5423242908253617,,
EXCELINDUS,2023-06-30,4.68,214.28,5.88,7.75,1.5432981099295553,1.7209302325581395,-0.05223583528683273
EXCELINDUS,2023-09-30,1.42,198.04,1.79,2.58,0.35065687161316933,-0.6965811965811965,-0.07578868769833869
EXCELINDUS,2023-12-31,2.13,180.28,2.68,1.37,0.7561219797213337,0.5,-0.0896788527570187
EXCELINDUS,2024-03-31,5.31,233.54,6.67,12.21,1.6695918352538475,1.492957746478873,0.2954293321499888
EXCELINDUS,2024-06-30,24.68,264.91,31.02,38.55,3.205993199037187,3.6478342749529196,0.13432388455939037
EXCELINDUS,2024-09-30,28.38,268.91,35.68,48.97,3.3456846717318967,0.14991896272285254,0.01509946774376214
EXCELINDUS,2024-12-31,4.93,196.41,6.2,12.07,1.5953389880545987,-0.8262861169837914,-0.26960693168718164
EXCELINDUS,2025-03-31,9.87,247.84,12.41,19.57,2.28949985344539,1.002028397565923,0.26185021129270414
EXCELINDUS,2025-06-30,26.86,309.52,33.76,42.21,3.2906381910950917,1.7213779128672746,0.2488702388637829
EXCELINDUS,2025-09-30,16.86,270.23,21.19,29.91,2.8249439525737094,-0.3723008190618019,-0.12693848539674324
EXCELINDUS,2025-12-31,6.71,233.54,8.44,15.74,1.9035989509835904,-0.6020166073546857,-0.1357732302113016
EXCELSOFT,2024-09-30,54.49,54.0,9.0,14.0,3.998017198595007,,
EXCELSOFT,2024-12-31,0.96,55.0,10.0,18.0,-0.040821994520255166,-0.9823820884565976,0.0185185185185186
EXCELSOFT,2025-06-30,0.59,56.0,6.0,10.0,-0.527632742082372,-0.38541666666666663,0.018181818181818077
EXCELSOFT,2025-09-30,1.06,65.0,11.0,18.0,0.058268908123975824,0.7966101694915255,0.1607142857142858
EXCELSOFT,2025-12-31,0.89,71.0,10.0,20.0,-0.11653381625595151,-0.1603773584905661,0.0923076923076922
EXICOM,2023-03-31,33.27,346.0,28.0,31.0,3.5046560900303856,,
EXICOM,2023-06-30,11.61,265.0,10.0,18.0,2.4518667957098,-0.6510369702434626,-0.2341040462427746
EXICOM,2023-09-30,1.68,190.0,18.0,23.0,0.5187937934151675,-0.8552971576227391,-0.28301886792452835
EXICOM,2023-12-31,0.85,264.0,9.0,31.0,-0.16251892949777494,-0.49404761904761907,0.3894736842105264
EXICOM,2024-03-31,1.98,301.0,27.0,40.0,0.6830968447064438,1.3294117647058825,0.14015151515151514
EXICOM,2024-06-30,1.31,252.0,18.0,25.0,0.2700271372130602,-0.33838383838383834,-0.16279069767441856
EXICOM,2024-09-30,-1.23,153.0,-17.0,-15.0,,-1.9389312977099236,-0.3928571428571429
EXICOM,2024-12-31,-3.53,197.0,-49.0,-31.0,,1.8699186991869916,0.2875816993464053
EXICOM,2025-03-31,-4.48,266.0,-62.0,-16.0,,0.26912181303116167,0.35025380710659904
EXICOM,2025-06-30,-5.98,205.0,-83.0,-39.0,,0.3348214285714286,-0.2293233082706767
EXICOM,2025-09-30,-4.95,282.0,-69.0,-33.0,,-0.17224080267558528,0.37560975609756087
EXICOM,2025-12-31,-4.88,277.0,-68.0,-32.0,,-0.014141414141414232,-0.01773049645390068
EXIDEIND,2023-03-31,2.12,3677.0,181.0,372.0,0.7514160886839212,,
EXIDEIND,2023-06-30,2.62,4245.0,224.0,438.0,0.9631743177730056,0.23584905660377364,0.15447375577916778
EXIDEIND,2023-09-30,3.17,4372.0,270.0,499.0,1.1537315878891892,0.20992366412213737,0.02991755005889285
EXIDEIND,2023-12-31,2.36,3980.0,203.0,432.0,0.8586616190375187,-0.2555205047318613,-0.0896614821591949
EXIDEIND,2024-03-31,2.17,4173.0,186.0,448.0,0.7747271675523681,-0.0805084745762712,0.04849246231155768
EXIDEIND,2024-06-30,2.59,4436.0,221.0,473.0,0.9516578757114463,0.19354838709677424,0.06302420321111901
EXIDEIND,2024-09-30,2.72,4450.0,233.0,472.0,1.000631880307906,0.050193050193050315,0.003155996393146898
EXIDEIND,2024-12-31,1.84,4017.0,158.0,425.0,0.6097655716208943,-0.32352941176470595,-0.09730337078651685
EXIDEIND,2025-03-31,2.2,4335.0,188.0,428.0,0.7884573603642703,0.19565217391304346,0.07916355489171023
EXIDEIND,2025-06-30,3.21,4695.0,275.0,538.0,1.1662709371419244,0.459090909090909,0.08304498269896188
EXIDEIND,2025-09-30,2.02,4365.0,174.0,391.0,0.7030975114131134,-0.37071651090342683,-0.07028753993610226
EXIDEIND,2025-12-31,2.28,4201.0,195.0,452.0,0.8241754429663494,0.1287128712871286,-0.037571592210767446
EXPLEOSOL,2023-03-31,28.34,231.0,29.0,43.0,3.3442742342625342,,
EXPLEOSOL,2023-06-30,13.01,225.0,20.0,33.0,2.565718292524414,-0.5409315455187015,-0.025974025974025983
EXPLEOSOL,2023-09-30,13.22,234.0,21.0,34.0,2.5817308344235403,0.016141429669485063,0.040000000000000036
EXPLEOSOL,2023-12-31,21.93,250.0,34.0,38.0,3.0878555624297968,0.6588502269288956,0.06837606837606836
EXPLEOSOL,2024-03-31,10.12,255.0,16.0,34.0,2.3145136638593193,-0.538531691746466,0.020000000000000018
EXPLEOSOL,2024-06-30,15.4,252.0,24.0,39.0,2.7343675094195836,0.5217391304347827,-0.0117647058823529
EXPLEOSOL,2024-09-30,22.87,259.0,35.0,42.0,3.12982600803469,0.4850649350649352,0.02777777777777768
EXPLEOSOL,2024-12-31,12.75,258.0,20.0,39.0,2.545531271604435,-0.44250109313511155,-0.0038610038610038533
EXPLEOSOL,2025-03-31,15.52,256.0,24.0,40.0,2.7421295147550726,0.21725490196078434,-0.007751937984496138
EXPLEOSOL,2025-06-30,13.16,260.0,20.0,30.0,2.5771819258971713,-0.1520618556701031,0.015625
EXPLEOSOL,2025-09-30,25.62,283.0,40.0,47.0,3.2433732964685884,0.946808510638298,0.08846153846153837
EXPLEOSOL,2025-12-31,14.26,279.0,22.0,46.0,2.65745841498615,-0.4434035909445746,-0.014134275618374548
EXXARO,2023-03-31,0.02,93.79,1.1,9.47,-3.912023005428146,,
EXXARO,2023-06-30,0.0,74.13,0.16,7.89,,-1.0,-0.2096172299818745
EXXARO,2023-09-30,0.0,82.53,0.22,7.69,,,0.11331444759206799
EXXARO,2023-12-31,0.01,65.26,0.67,1.4,-4.605170185988091,inf,-0.20925723979159083
EXXARO,2024-03-31,0.03,79.77,1.2,7.54,-3.506557897319982,2.0,0.22234140361630383
EXXARO,2024-06-30,-0.09,59.89,-4.24,0.19,,-4.0,-0.24921649743011154
EXXARO,2024-09-30,-0.01,69.9,-0.63,5.92,,-0.8888888888888888,0.1671397562197363
EXXARO,2024-12-31,0.03,79.44,1.24,6.88,-3.506557897319982,-4.0,0.1364806866952788
EXXARO,2025-03-31,0.08,94.98,3.51,9.71,-2.5257286443082556,1.666666666666667,0.19561933534743203
EXXARO,2025-06-30,0.02,64.93,0.81,6.11,-3.912023005428146,-0.75,-0.3163823962939566
EXXARO,2025-09-30,0.03,68.96,1.2,6.36,-3.506557897319982,0.5,0.0620668412136145
EXXARO,2025-12-31,0.01,71.11,0.63,6.77,-4.605170185988091,-0.6666666666666666,0.03117749419953597
FABTECH,2024-09-30,1.58,59.0,5.0,5.0,0.4574248470388755,,
FABTECH,2024-12-31,6.32,104.0,20.0,23.0,1.843719208158766,3.0,0.7627118644067796
FABTECH,2025-03-31,4.66,135.0,15.0,18.0,1.5390154481375546,-0.2626582278481012,0.29807692307692313
FABTECH,2025-06-30,-1.89,68.0,-6.0,-6.0,,-1.4055793991416308,-0.49629629629629635
