symbol,date,eps
PACEDIGITK,2024-06-30,89.94
PACEDIGITK,2024-09-30,170.68
PACEDIGITK,2024-12-31,24.08
PACEDIGITK,2025-03-31,3.21
PACEDIGITK,2025-06-30,3.03
PACEDIGITK,2025-09-30,3.59
PACEDIGITK,2025-12-31,3.51
PAISALO,2022-12-31,0.31
PAISALO,2023-03-31,0.23
PAISALO,2023-06-30,0.43
PAISALO,2023-09-30,0.53
PAISALO,2023-12-31,0.63
PAISALO,2024-03-31,0.41
PAISALO,2024-06-30,0.46
PAISALO,2024-09-30,0.56
PAISALO,2024-12-31,0.7
PAISALO,2025-03-31,0.51
PAISALO,2025-06-30,0.52
PAISALO,2025-09-30,0.57
PAISALO,2025-12-31,0.73
PAKKA,2022-12-31,3.73
PAKKA,2023-03-31,3.1
PAKKA,2023-06-30,3.76
PAKKA,2023-09-30,2.83
PAKKA,2023-12-31,2.53
PAKKA,2024-03-31,2.06
PAKKA,2024-06-30,2.17
PAKKA,2024-09-30,4.28
PAKKA,2024-12-31,1.98
PAKKA,2025-03-31,0.71
PAKKA,2025-06-30,-0.34
PAKKA,2025-09-30,-0.47
PAKKA,2025-12-31,1.58
PALASHSECU,2022-12-31,-5.67
PALASHSECU,2023-03-31,-5.54
PALASHSECU,2023-06-30,-4.27
PALASHSECU,2023-09-30,0.26
PALASHSECU,2023-12-31,-2.31
PALASHSECU,2024-03-31,-3.29
PALASHSECU,2024-06-30,-2.22
PALASHSECU,2024-09-30,-1.65
PALASHSECU,2024-12-31,-1.28
PALASHSECU,2025-03-31,-7.51
PALASHSECU,2025-06-30,-1.57
PALASHSECU,2025-09-30,-0.66
PALASHSECU,2025-12-31,22.42
PALREDTEC,2022-12-31,-0.46
PALREDTEC,2023-03-31,-0.82
PALREDTEC,2023-06-30,-0.64
PALREDTEC,2023-09-30,0.22
PALREDTEC,2023-12-31,-1.86
PALREDTEC,2024-03-31,-0.52
PALREDTEC,2024-06-30,-1.14
PALREDTEC,2024-09-30,-0.69
PALREDTEC,2024-12-31,-1.33
PALREDTEC,2025-03-31,-3.17
PALREDTEC,2025-06-30,-2.07
PALREDTEC,2025-09-30,-0.74
PALREDTEC,2025-12-31,-0.83
PANACEABIO,2022-12-31,3.16
PANACEABIO,2023-03-31,-2.07
PANACEABIO,2023-06-30,1.79
PANACEABIO,2023-09-30,-1.35
PANACEABIO,2023-12-31,-0.37
PANACEABIO,2024-03-31,-0.32
PANACEABIO,2024-06-30,-2.58
PANACEABIO,2024-09-30,0.78
PANACEABIO,2024-12-31,0.74
PANACEABIO,2025-03-31,-0.31
PANACEABIO,2025-06-30,0.66
PANACEABIO,2025-09-30,-2.27
PANACEABIO,2025-12-31,0.65
PANAMAPET,2022-12-31,8.29
PANAMAPET,2023-03-31,8.4
PANAMAPET,2023-06-30,7.59
PANAMAPET,2023-09-30,7.76
PANAMAPET,2023-12-31,6.84
PANAMAPET,2024-03-31,10.08
PANAMAPET,2024-06-30,8.29
PANAMAPET,2024-09-30,7.29
PANAMAPET,2024-12-31,8.02
PANAMAPET,2025-03-31,7.32
PANAMAPET,2025-06-30,7.05
PANAMAPET,2025-09-30,8.76
PANAMAPET,2025-12-31,7.57
PANSARI,2022-09-30,0.26
PANSARI,2022-12-31,0.35
PANSARI,2023-03-31,0.28
PANSARI,2023-06-30,0.48
PANSARI,2023-09-30,0.47
PANSARI,2023-12-31,1.19
PANSARI,2024-03-31,0.85
PANSARI,2024-06-30,0.54
PANSARI,2024-12-31,1.21
PANSARI,2025-03-31,3.09
PANSARI,2025-06-30,2.37
PANSARI,2025-09-30,1.87
PANSARI,2025-12-31,2.43
PARACABLES,2022-12-31,0.74
PARACABLES,2023-03-31,0.71
PARACABLES,2023-06-30,0.62
PARACABLES,2023-09-30,0.82
PARACABLES,2023-12-31,0.79
PARACABLES,2024-03-31,0.97
PARACABLES,2024-06-30,0.83
PARACABLES,2024-09-30,0.67
PARACABLES,2024-12-31,0.74
PARACABLES,2025-03-31,0.61
PARACABLES,2025-06-30,0.61
PARACABLES,2025-09-30,0.43
PARACABLES,2025-12-31,0.25
PARADEEP,2022-12-31,2.21
PARADEEP,2023-03-31,0.12
PARADEEP,2023-06-30,-1.47
PARADEEP,2023-09-30,1.1
PARADEEP,2023-12-31,1.34
PARADEEP,2024-03-31,0.26
PARADEEP,2024-06-30,0.07
PARADEEP,2024-09-30,3.13
PARADEEP,2024-12-31,2.57
PARADEEP,2025-03-31,1.96
PARADEEP,2025-06-30,3.88
PARADEEP,2025-09-30,4.19
PARADEEP,2025-12-31,1.75
PARAGMILK,2022-12-31,0.79
PARAGMILK,2023-03-31,1.9
PARAGMILK,2023-06-30,1.82
PARAGMILK,2023-09-30,2.15
PARAGMILK,2023-12-31,2.91
PARAGMILK,2024-03-31,0.82
PARAGMILK,2024-06-30,2.29
PARAGMILK,2024-09-30,2.45
PARAGMILK,2024-12-31,3.02
PARAGMILK,2025-03-31,2.2
PARAGMILK,2025-06-30,2.31
PARAGMILK,2025-09-30,3.65
PARAGMILK,2025-12-31,2.36
PARAS,2022-12-31,1.25
PARAS,2023-03-31,1.38
PARAS,2023-06-30,0.77
PARAS,2023-09-30,1.21
PARAS,2023-12-31,0.85
PARAS,2024-03-31,1.28
PARAS,2024-06-30,1.9
PARAS,2024-09-30,1.78
PARAS,2024-12-31,1.87
PARAS,2025-03-31,2.45
PARAS,2025-06-30,1.84
PARAS,2025-09-30,2.56
PARAS,2025-12-31,2.26
PARKHOSPS,2024-12-31,2.97
PARKHOSPS,2025-09-30,1.91
PARKHOSPS,2025-12-31,1.18
PARKHOTELS,2022-12-31,1.07
PARKHOTELS,2023-03-31,0.61
PARKHOTELS,2023-06-30,0.46
PARKHOTELS,2023-09-30,0.85
PARKHOTELS,2023-12-31,1.57
PARKHOTELS,2024-03-31,0.86
PARKHOTELS,2024-06-30,-0.09
PARKHOTELS,2024-09-30,1.25
PARKHOTELS,2024-12-31,1.51
PARKHOTELS,2025-03-31,1.24
PARKHOTELS,2025-06-30,0.63
PARKHOTELS,2025-09-30,0.76
PARKHOTELS,2025-12-31,1.13
PASHUPATI,2024-06-30,0.15
PASHUPATI,2024-09-30,0.35
PASHUPATI,2024-12-31,0.06
PASHUPATI,2025-03-31,0.46
PASHUPATI,2025-06-30,0.13
PASHUPATI,2025-09-30,0.26
PASHUPATI,2025-12-31,0.17
PATANJALI,2018-06-30,0.11
PATANJALI,2018-09-30,-0.06
PATANJALI,2018-12-31,-0.95
PATANJALI,2019-03-31,0.02
PATANJALI,2019-06-30,-0.04
PATANJALI,2019-09-30,0.58
PATANJALI,2024-06-30,2.42
PATANJALI,2024-09-30,2.84
PATANJALI,2024-12-31,3.42
PATANJALI,2025-03-31,3.3
PATANJALI,2025-06-30,1.66
PATANJALI,2025-09-30,4.75
PATANJALI,2025-12-31,5.46
PATELENG,2022-12-31,0.27
PATELENG,2023-03-31,0.9
PATELENG,2023-06-30,0.43
PATELENG,2023-09-30,0.41
PATELENG,2023-12-31,0.76
PATELENG,2024-03-31,1.38
PATELENG,2024-06-30,0.54
PATELENG,2024-09-30,0.74
PATELENG,2024-12-31,0.8
PATELENG,2025-03-31,0.36
PATELENG,2025-06-30,0.78
PATELENG,2025-09-30,0.72
PATELENG,2025-12-31,0.71
PATINTLOG,2024-12-31,0.31
PATINTLOG,2025-09-30,0.33
PATINTLOG,2025-12-31,0.39
PAYTM,2022-12-31,-6.04
PAYTM,2023-03-31,-2.66
PAYTM,2023-06-30,-5.63
PAYTM,2023-09-30,-4.58
PAYTM,2023-12-31,-3.46
PAYTM,2024-03-31,-8.65
PAYTM,2024-06-30,-13.19
PAYTM,2024-09-30,14.58
PAYTM,2024-12-31,-3.26
PAYTM,2025-03-31,-8.46
PAYTM,2025-06-30,1.93
PAYTM,2025-09-30,0.33
PAYTM,2025-12-31,3.52
PCBL,2022-12-31,2.57
PCBL,2023-03-31,2.71
PCBL,2023-06-30,2.89
PCBL,2023-09-30,3.25
PCBL,2023-12-31,3.92
PCBL,2024-03-31,2.95
PCBL,2024-06-30,3.13
PCBL,2024-09-30,3.27
PCBL,2024-12-31,2.47
PCBL,2025-03-31,2.65
PCBL,2025-06-30,2.49
PCBL,2025-09-30,1.63
PCBL,2025-12-31,0.05
PCJEWELLER,2022-12-31,-0.13
PCJEWELLER,2023-03-31,-0.65
PCJEWELLER,2023-06-30,-0.37
PCJEWELLER,2023-09-30,-0.3
PCJEWELLER,2023-12-31,-0.43
PCJEWELLER,2024-03-31,-0.26
PCJEWELLER,2024-06-30,0.34
PCJEWELLER,2024-09-30,0.38
PCJEWELLER,2024-12-31,0.25
PCJEWELLER,2025-03-31,0.15
PCJEWELLER,2025-06-30,0.25
PCJEWELLER,2025-09-30,0.29
PCJEWELLER,2025-12-31,0.26
PDSL,2022-12-31,5.93
PDSL,2023-03-31,4.32
PDSL,2023-06-30,1.44
PDSL,2023-09-30,4.95
PDSL,2023-12-31,1.11
PDSL,2024-03-31,3.47
PDSL,2024-06-30,1.51
PDSL,2024-09-30,4.8
PDSL,2024-12-31,1.96
PDSL,2025-03-31,2.85
PDSL,2025-06-30,0.92
PDSL,2025-09-30,2.12
PDSL,2025-12-31,1.39
PENIND,2022-12-31,1.58
PENIND,2023-03-31,1.73
PENIND,2023-06-30,1.62
PENIND,2023-09-30,1.67
PENIND,2023-12-31,1.88
PENIND,2024-03-31,2.12
PENIND,2024-06-30,1.96
PENIND,2024-09-30,1.99
PENIND,2024-12-31,2.26
PENIND,2025-03-31,2.64
PENIND,2025-06-30,2.37
PENIND,2025-09-30,2.39
PENIND,2025-12-31,2.49
PERSISTENT,2023-03-31,16.45
PERSISTENT,2023-06-30,14.86
PERSISTENT,2023-09-30,17.11
PERSISTENT,2023-12-31,18.59
PERSISTENT,2024-03-31,20.47
PERSISTENT,2024-06-30,19.89
PERSISTENT,2024-09-30,21.02
PERSISTENT,2024-12-31,24.12
PERSISTENT,2025-03-31,25.59
PERSISTENT,2025-06-30,27.17
PERSISTENT,2025-09-30,30.15
PERSISTENT,2025-12-31,27.86
PERSISTENT,2026-03-31,33.55
PETRONET,2022-12-31,7.98
PETRONET,2023-03-31,4.13
PETRONET,2023-06-30,5.46
PETRONET,2023-09-30,5.7
PETRONET,2023-12-31,8.09
PETRONET,2024-03-31,5.1
PETRONET,2024-06-30,7.37
PETRONET,2024-09-30,5.8
PETRONET,2024-12-31,6.01
PETRONET,2025-03-31,7.3
PETRONET,2025-06-30,5.61
PETRONET,2025-09-30,5.54
PETRONET,2025-12-31,5.8
PFC,2022-12-31,11.7
PFC,2023-03-31,14.17
PFC,2023-06-30,13.87
PFC,2023-09-30,14.65
PFC,2023-12-31,14.33
PFC,2024-03-31,17.04
PFC,2024-06-30,16.8
PFC,2024-09-30,16.07
PFC,2024-12-31,17.66
PFC,2025-03-31,19.14
PFC,2025-06-30,20.81
PFC,2025-09-30,17.4
PFC,2025-12-31,19.07
PFOCUS,2022-12-31,0.55
PFOCUS,2023-03-31,5.48
PFOCUS,2023-06-30,-2.27
PFOCUS,2023-09-30,-7.37
PFOCUS,2023-12-31,-1.85
PFOCUS,2024-03-31,-2.01
PFOCUS,2024-06-30,-3.98
PFOCUS,2024-09-30,1.11
PFOCUS,2024-12-31,-2.01
PFOCUS,2025-03-31,-7.7
PFOCUS,2025-06-30,2.0
PFOCUS,2025-09-30,0.05
PFOCUS,2025-12-31,0.91
PFS,2022-12-31,0.56
PFS,2023-03-31,0.57
PFS,2023-06-30,0.57
PFS,2023-09-30,0.93
PFS,2023-12-31,0.78
PFS,2024-03-31,0.22
PFS,2024-06-30,0.69
PFS,2024-09-30,0.74
PFS,2024-12-31,1.05
PFS,2025-03-31,0.91
PFS,2025-06-30,2.13
PFS,2025-09-30,1.37
PFS,2025-12-31,0.76
PGEL,2022-12-31,0.6
PGEL,2023-03-31,1.77
PGEL,2023-06-30,1.49
PGEL,2023-09-30,0.48
PGEL,2023-12-31,0.74
PGEL,2024-03-31,2.67
PGEL,2024-06-30,3.21
PGEL,2024-09-30,0.74
PGEL,2024-12-31,1.4
PGEL,2025-03-31,5.13
PGEL,2025-06-30,2.36
PGEL,2025-09-30,0.1
PGEL,2025-12-31,2.17
PGIL,2022-12-31,7.71
PGIL,2023-03-31,11.99
PGIL,2023-06-30,11.1
PGIL,2023-09-30,9.16
PGIL,2023-12-31,8.2
PGIL,2024-03-31,11.78
PGIL,2024-06-30,14.99
PGIL,2024-09-30,12.75
PGIL,2024-12-31,12.25
PGIL,2025-03-31,14.86
PGIL,2025-06-30,14.76
PGIL,2025-09-30,15.95
PGIL,2025-12-31,11.56
PHOENIXLTD,2023-03-31,7.11
PHOENIXLTD,2023-06-30,6.73
PHOENIXLTD,2023-09-30,7.07
PHOENIXLTD,2023-12-31,7.82
PHOENIXLTD,2024-03-31,9.14
PHOENIXLTD,2024-06-30,6.5
PHOENIXLTD,2024-09-30,6.1
PHOENIXLTD,2024-12-31,7.41
PHOENIXLTD,2025-03-31,7.52
PHOENIXLTD,2025-06-30,6.73
PHOENIXLTD,2025-09-30,8.5
PHOENIXLTD,2025-12-31,7.71
PHOENIXLTD,2026-03-31,11.28
PICCADIL,2023-03-31,0.5
PICCADIL,2023-06-30,1.16
PICCADIL,2023-09-30,1.18
PICCADIL,2023-12-31,4.7
PICCADIL,2024-03-31,4.59
PICCADIL,2024-06-30,1.39
PICCADIL,2024-09-30,2.61
PICCADIL,2024-12-31,2.63
PICCADIL,2025-03-31,4.23
PICCADIL,2025-06-30,1.94
PICCADIL,2025-09-30,2.71
PICCADIL,2025-12-31,4.84
PICCADIL,2026-03-31,4.53
PIDILITIND,2022-12-31,2.99
PIDILITIND,2023-03-31,2.78
PIDILITIND,2023-06-30,4.6
PIDILITIND,2023-09-30,4.43
PIDILITIND,2023-12-31,5.02
PIDILITIND,2024-03-31,2.96
PIDILITIND,2024-06-30,5.57
PIDILITIND,2024-09-30,5.26
PIDILITIND,2024-12-31,5.43
PIDILITIND,2025-03-31,4.15
PIDILITIND,2025-06-30,6.61
PIDILITIND,2025-09-30,5.69
PIDILITIND,2025-12-31,6.07
PIGL,2022-12-31,0.52
PIGL,2023-03-31,0.98
PIGL,2023-06-30,0.79
PIGL,2023-09-30,1.1
PIGL,2023-12-31,0.66
PIGL,2024-03-31,2.12
PIGL,2024-06-30,1.48
PIGL,2024-09-30,2.42
PIGL,2024-12-31,1.98
PIGL,2025-03-31,1.61
PIGL,2025-06-30,1.5
PIGL,2025-09-30,2.65
PIGL,2025-12-31,1.84
PIIND,2022-12-31,23.19
PIIND,2023-03-31,18.49
PIIND,2023-06-30,25.24
PIIND,2023-09-30,31.67
PIIND,2023-12-31,29.57
PIIND,2024-03-31,24.35
PIIND,2024-06-30,29.58
PIIND,2024-09-30,33.5
PIIND,2024-12-31,24.57
PIIND,2025-03-31,21.78
PIIND,2025-06-30,26.36
PIIND,2025-09-30,26.98
PIIND,2025-12-31,20.52
PILANIINVS,2022-12-31,32.56
PILANIINVS,2023-03-31,67.81
PILANIINVS,2023-06-30,22.85
PILANIINVS,2023-09-30,48.95
PILANIINVS,2023-12-31,50.14
PILANIINVS,2024-03-31,28.4
PILANIINVS,2024-06-30,29.36
PILANIINVS,2024-09-30,70.18
PILANIINVS,2024-12-31,12.08
PILANIINVS,2025-03-31,-22.66
PILANIINVS,2025-06-30,-3.63
PILANIINVS,2025-09-30,40.38
PILANIINVS,2025-12-31,-13.0
PINELABS,2024-09-30,-0.38
PINELABS,2024-12-31,-0.67
PINELABS,2025-06-30,0.11
PINELABS,2025-09-30,0.13
PINELABS,2025-12-31,0.37
PIONEEREMB,2022-12-31,0.07
PIONEEREMB,2023-03-31,0.42
PIONEEREMB,2023-06-30,0.39
PIONEEREMB,2023-09-30,0.05
PIONEEREMB,2023-12-31,0.01
PIONEEREMB,2024-03-31,0.85
PIONEEREMB,2024-06-30,0.07
PIONEEREMB,2024-09-30,0.22
PIONEEREMB,2024-12-31,0.71
PIONEEREMB,2025-03-31,0.45
PIONEEREMB,2025-06-30,0.35
PIONEEREMB,2025-09-30,-1.23
PIONEEREMB,2025-12-31,-0.27
PIONRINV,2022-12-31,-0.85
PIONRINV,2023-03-31,0.22
PIONRINV,2023-06-30,0.26
PIONRINV,2023-09-30,0.09
PIONRINV,2023-12-31,0.24
PIONRINV,2024-03-31,2.72
PIONRINV,2024-06-30,2.68
PIONRINV,2024-09-30,0.23
PIONRINV,2024-12-31,1.21
PIONRINV,2025-03-31,2.31
PIONRINV,2025-06-30,2.94
PIONRINV,2025-09-30,3.94
PIONRINV,2025-12-31,4.68
PIRAMALFIN,2021-06-30,10.02
PIRAMALFIN,2022-06-30,0.17
PIRAMALFIN,2022-12-31,1.32
PIRAMALFIN,2023-03-31,-4.2
PIRAMALFIN,2023-12-31,-0.6
PIRAMALFIN,2024-03-31,-0.32
PIRAMALFIN,2024-09-30,0.07
PIRAMALFIN,2024-12-31,0.02
PIRAMALFIN,2025-03-31,0.04
PIRAMALFIN,2025-06-30,0.11
PIRAMALFIN,2025-09-30,14.42
PIRAMALFIN,2025-12-31,17.69
PIRAMALFIN,2026-03-31,22.14
PITTIENG,2022-12-31,3.78
PITTIENG,2023-03-31,7.75
PITTIENG,2023-06-30,4.36
PITTIENG,2023-09-30,6.87
PITTIENG,2023-12-31,4.9
PITTIENG,2024-03-31,14.35
PITTIENG,2024-06-30,6.04
PITTIENG,2024-09-30,10.72
PITTIENG,2024-12-31,7.64
PITTIENG,2025-03-31,9.6
PITTIENG,2025-06-30,6.08
PITTIENG,2025-09-30,10.65
PITTIENG,2025-12-31,7.49
PIXTRANS,2022-12-31,8.68
PIXTRANS,2023-03-31,14.02
PIXTRANS,2023-06-30,11.62
PIXTRANS,2023-09-30,15.19
PIXTRANS,2023-12-31,16.17
PIXTRANS,2024-03-31,17.93
PIXTRANS,2024-06-30,20.15
PIXTRANS,2024-09-30,29.75
PIXTRANS,2024-12-31,16.33
PIXTRANS,2025-03-31,16.62
PIXTRANS,2025-06-30,20.45
PIXTRANS,2025-09-30,17.28
PIXTRANS,2025-12-31,25.88
PKTEA,2021-03-31,4.88
PKTEA,2021-06-30,13.18
PKTEA,2021-09-30,6.14
PKTEA,2021-12-31,-7.14
PKTEA,2022-03-31,-10.56
PKTEA,2022-06-30,-8.75
PKTEA,2022-09-30,2.2
PKTEA,2022-12-31,0.1
PKTEA,2023-03-31,-4.39
PKTEA,2023-06-30,6.33
PKTEA,2023-09-30,-3.65
PKTEA,2023-12-31,2.84
PKTEA,2024-03-31,11.92
PLATIND,2022-12-31,107.64
PLATIND,2023-03-31,2.48
PLATIND,2023-06-30,2.85
PLATIND,2023-09-30,2.87
PLATIND,2023-12-31,2.5
PLATIND,2024-03-31,1.93
PLATIND,2024-06-30,3.19
PLATIND,2024-09-30,2.6
PLATIND,2024-12-31,2.12
PLATIND,2025-03-31,1.16
PLATIND,2025-06-30,2.32
PLATIND,2025-09-30,2.11
PLATIND,2025-12-31,2.29
PML,2022-12-31,39.52
PML,2023-03-31,27.19
PML,2023-06-30,44.1
PML,2023-09-30,46.87
PML,2023-12-31,55.42
PML,2024-03-31,30.29
PML,2024-06-30,43.19
PML,2024-09-30,52.2
PML,2024-12-31,57.46
PML,2025-03-31,54.12
PML,2025-06-30,932.1
PML,2025-09-30,-21.43
PML,2025-12-31,-46.69
PNB,2022-12-31,0.64
PNB,2023-03-31,1.69
PNB,2023-06-30,1.22
PNB,2023-09-30,1.81
PNB,2023-12-31,2.21
PNB,2024-03-31,3.04
PNB,2024-06-30,3.61
PNB,2024-09-30,4.1
PNB,2024-12-31,4.18
PNB,2025-03-31,4.34
PNB,2025-06-30,1.84
PNB,2025-09-30,4.46
PNB,2025-12-31,4.83
PNBHOUSING,2023-03-31,10.76
PNBHOUSING,2023-06-30,13.38
PNBHOUSING,2023-09-30,14.75
PNBHOUSING,2023-12-31,13.03
PNBHOUSING,2024-03-31,16.91
PNBHOUSING,2024-06-30,16.66
PNBHOUSING,2024-09-30,18.08
PNBHOUSING,2024-12-31,18.6
PNBHOUSING,2025-03-31,21.17
PNBHOUSING,2025-06-30,20.51
PNBHOUSING,2025-09-30,22.33
PNBHOUSING,2025-12-31,19.97
PNBHOUSING,2026-03-31,25.17
PNCINFRA,2022-12-31,5.45
PNCINFRA,2023-03-31,5.69
PNCINFRA,2023-06-30,7.04
PNCINFRA,2023-09-30,5.77
PNCINFRA,2023-12-31,7.21
PNCINFRA,2024-03-31,15.43
PNCINFRA,2024-06-30,22.42
PNCINFRA,2024-09-30,3.25
PNCINFRA,2024-12-31,3.17
PNCINFRA,2025-03-31,2.94
PNCINFRA,2025-06-30,16.82
PNCINFRA,2025-09-30,8.41
PNCINFRA,2025-12-31,2.99
PNGJL,2023-06-30,4.01
PNGJL,2023-09-30,3.98
PNGJL,2023-12-31,10.43
PNGJL,2024-03-31,4.66
PNGJL,2024-06-30,2.99
PNGJL,2024-09-30,2.57
PNGJL,2024-12-31,6.34
PNGJL,2025-03-31,4.57
PNGJL,2025-06-30,5.11
PNGJL,2025-09-30,5.84
PNGJL,2025-12-31,12.59
POCL,2022-12-31,4.67
POCL,2023-03-31,17.62
POCL,2023-06-30,1.77
POCL,2023-09-30,2.45
POCL,2023-12-31,4.37
POCL,2024-03-31,4.74
POCL,2024-06-30,5.14
POCL,2024-09-30,5.85
POCL,2024-12-31,4.71
POCL,2025-03-31,5.91
POCL,2025-06-30,8.37
POCL,2025-09-30,11.1
POCL,2025-12-31,11.57
POKARNA,2022-12-31,0.85
POKARNA,2023-03-31,3.45
POKARNA,2023-06-30,5.78
POKARNA,2023-09-30,10.55
POKARNA,2023-12-31,6.85
POKARNA,2024-03-31,5.0
POKARNA,2024-06-30,10.67
POKARNA,2024-09-30,14.5
POKARNA,2024-12-31,16.32
POKARNA,2025-03-31,19.0
POKARNA,2025-06-30,9.12
POKARNA,2025-09-30,2.04
POKARNA,2025-12-31,6.57
POLICYBZR,2022-12-31,-1.94
POLICYBZR,2023-03-31,-0.2
POLICYBZR,2023-06-30,-0.25
POLICYBZR,2023-09-30,-0.45
POLICYBZR,2023-12-31,0.84
POLICYBZR,2024-03-31,1.34
POLICYBZR,2024-06-30,1.32
POLICYBZR,2024-09-30,1.11
POLICYBZR,2024-12-31,1.56
POLICYBZR,2025-03-31,3.72
POLICYBZR,2025-06-30,1.84
POLICYBZR,2025-09-30,2.94
POLICYBZR,2025-12-31,4.09
POLYCAB,2022-12-31,23.89
POLYCAB,2023-03-31,28.38
POLYCAB,2023-06-30,26.67
POLYCAB,2023-09-30,28.37
POLYCAB,2023-12-31,27.49
POLYCAB,2024-03-31,36.34
POLYCAB,2024-06-30,26.34
POLYCAB,2024-09-30,29.24
POLYCAB,2024-12-31,30.42
POLYCAB,2025-03-31,48.31
POLYCAB,2025-06-30,39.34
POLYCAB,2025-09-30,45.54
POLYCAB,2025-12-31,41.3
POLYMED,2022-12-31,5.21
POLYMED,2023-03-31,6.13
POLYMED,2023-06-30,6.54
POLYMED,2023-09-30,6.48
POLYMED,2023-12-31,6.78
POLYMED,2024-03-31,7.12
POLYMED,2024-06-30,7.71
POLYMED,2024-09-30,8.63
POLYMED,2024-12-31,8.41
POLYMED,2025-03-31,9.06
POLYMED,2025-06-30,9.19
POLYMED,2025-09-30,9.06
POLYMED,2025-12-31,7.0
POLYPLEX,2022-12-31,12.32
POLYPLEX,2023-03-31,2.42
POLYPLEX,2023-06-30,-0.99
POLYPLEX,2023-09-30,8.9
POLYPLEX,2023-12-31,1.47
POLYPLEX,2024-03-31,2.68
POLYPLEX,2024-06-30,17.05
POLYPLEX,2024-09-30,27.97
POLYPLEX,2024-12-31,18.4
POLYPLEX,2025-03-31,3.22
POLYPLEX,2025-06-30,-6.15
POLYPLEX,2025-09-30,7.87
POLYPLEX,2025-12-31,4.7
POONAWALLA,2022-12-31,2.38
POONAWALLA,2023-03-31,2.58
POONAWALLA,2023-06-30,2.94
POONAWALLA,2023-09-30,11.19
POONAWALLA,2023-12-31,3.45
POONAWALLA,2024-03-31,4.28
POONAWALLA,2024-06-30,3.76
POONAWALLA,2024-09-30,-6.06
POONAWALLA,2024-12-31,0.24
POONAWALLA,2025-03-31,0.8
POONAWALLA,2025-06-30,0.8
POONAWALLA,2025-09-30,0.91
POONAWALLA,2025-12-31,1.85
POWERGRID,2022-12-31,3.92
POWERGRID,2023-03-31,4.65
POWERGRID,2023-06-30,3.87
POWERGRID,2023-09-30,4.07
POWERGRID,2023-12-31,4.33
POWERGRID,2024-03-31,4.48
POWERGRID,2024-06-30,4.0
POWERGRID,2024-09-30,4.08
POWERGRID,2024-12-31,4.15
POWERGRID,2025-03-31,4.45
POWERGRID,2025-06-30,3.9
POWERGRID,2025-09-30,3.83
POWERGRID,2025-12-31,4.5
POWERICA,2024-12-31,10.2
POWERICA,2025-09-30,7.32
POWERICA,2025-12-31,8.81
POWERMECH,2022-12-31,16.99
POWERMECH,2023-03-31,25.23
POWERMECH,2023-06-30,17.11
POWERMECH,2023-09-30,17.2
POWERMECH,2023-12-31,19.47
POWERMECH,2024-03-31,26.74
POWERMECH,2024-06-30,19.03
POWERMECH,2024-09-30,21.22
POWERMECH,2024-12-31,25.95
POWERMECH,2025-03-31,37.08
POWERMECH,2025-06-30,16.61
POWERMECH,2025-09-30,23.7
POWERMECH,2025-12-31,29.73
PPAP,2022-12-31,-2.62
PPAP,2023-03-31,-1.63
PPAP,2023-06-30,-1.96
PPAP,2023-09-30,0.39
PPAP,2023-12-31,-1.91
PPAP,2024-03-31,-5.83
PPAP,2024-06-30,0.07
PPAP,2024-09-30,2.03
PPAP,2024-12-31,1.15
PPAP,2025-03-31,1.72
PPAP,2025-06-30,-1.61
PPAP,2025-09-30,-0.04
PPAP,2025-12-31,0.05
PPLPHARMA,2022-12-31,-0.68
PPLPHARMA,2023-03-31,0.38
PPLPHARMA,2023-06-30,-0.75
PPLPHARMA,2023-09-30,0.04
PPLPHARMA,2023-12-31,0.08
PPLPHARMA,2024-03-31,0.77
PPLPHARMA,2024-06-30,-0.67
PPLPHARMA,2024-09-30,0.17
PPLPHARMA,2024-12-31,0.03
PPLPHARMA,2025-03-31,1.16
PPLPHARMA,2025-06-30,-0.61
PPLPHARMA,2025-09-30,-0.75
PPLPHARMA,2025-12-31,-1.02
PRABHA,2024-12-31,-0.01
PRABHA,2025-03-31,-0.05
PRABHA,2025-06-30,-0.01
PRABHA,2025-09-30,-0.01
PRABHA,2025-12-31,0.05
PRADPME,2022-12-31,4.2
PRADPME,2023-03-31,2.36
PRADPME,2023-06-30,1.18
PRADPME,2023-09-30,3.23
PRADPME,2023-12-31,3.96
PRADPME,2024-03-31,4.53
PRADPME,2024-06-30,4.05
PRADPME,2024-09-30,3.75
PRADPME,2024-12-31,3.83
PRADPME,2025-03-31,4.11
PRADPME,2025-06-30,3.23
PRADPME,2025-09-30,4.28
PRADPME,2025-12-31,4.09
PRAENG,2022-12-31,-0.68
PRAENG,2023-03-31,0.07
PRAENG,2023-06-30,-0.32
PRAENG,2023-09-30,-0.95
PRAENG,2023-12-31,-0.92
PRAENG,2024-03-31,-3.38
PRAENG,2024-06-30,-0.67
PRAENG,2024-09-30,-0.83
PRAENG,2024-12-31,-0.47
PRAENG,2025-03-31,-1.99
PRAENG,2025-06-30,-0.43
PRAENG,2025-09-30,-0.93
PRAENG,2025-12-31,-0.16
PRAJIND,2022-12-31,3.39
PRAJIND,2023-03-31,4.8
PRAJIND,2023-06-30,3.19
PRAJIND,2023-09-30,3.39
PRAJIND,2023-12-31,3.83
PRAJIND,2024-03-31,5.0
PRAJIND,2024-06-30,4.58
PRAJIND,2024-09-30,2.93
PRAJIND,2024-12-31,2.24
PRAJIND,2025-03-31,2.17
