ticker,company_name,quarter_label,quarter_end_date,revenue,operating_profit,net_profit,eps,revenue_qoq,revenue_yoy,profit_qoq,profit_yoy,data_quality_status,fetched_at,quarter_sort_id,status,result_declared_date,updated_at
INDIAMART.NS,Indiamart Intermesh Limited,Q4 FY25,2025-03-31,3550000000.0,1190000000.0,1810000000.0,30.08,0.0019757267852102737,0.12805846838258658,0.49586776859504134,0.8172690763052208,ok,2026-04-19T12:05:39.755006+00:00,,,,
INDIAMART.NS,Indiamart Intermesh Limited,Q3 FY25,2024-12-31,3543000000.0,1731000000.0,1210000000.0,20.18,0.01898188093183779,0.1604978709466099,-0.10436713545521836,0.47741147741147744,ok,2026-05-11T18:03:26.129402+00:00,,,,
INDIAMART.NS,Indiamart Intermesh Limited,Q2 FY25,2024-09-30,3477000000.0,1900000000.0,1351000000.0,22.54,0.049501961968004826,0.23254165189649062,0.1850877192982456,0.6257521058965102,ok,2026-05-11T18:03:26.54209+00:00,,,,
INDIAMART.NS,Indiamart Intermesh Limited,Q1 FY25,2024-06-30,3313000000.0,1626000000.0,1140000000.0,19.0,0.05274864950746743,0.17440623892236795,0.14457831325301204,0.37184115523465705,ok,2026-05-11T18:03:27.133084+00:00,,,,
INDIANB.NS,Indian Bank,Q4 FY26,2026-03-31,174880000000.0,,31740000000.0,23.56,0.022570459595368964,0.10264817150063052,0.008259212198221092,0.06438631790744467,DECLARED,2026-05-13T17:44:37.061893+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDIANB.NS,Indian Bank,Q3 FY26,2025-12-31,171020000000.0,,31480000000.0,23.36,0.028506134231416888,0.08445316978394639,0.012544226439369572,,ok,2026-05-11T06:31:08.553341+00:00,,,,
INDIANB.NS,Indian Bank,Q2 FY26,2025-09-30,166280000000.0,,31090000000.0,23.07,0.0210623272950568,0.05439640434846571,0.36539306104523495,,ok,2026-05-11T06:31:08.328048+00:00,,,,
INDIANB.NS,Indian Bank,Q1 FY26,2025-06-30,162850000000.0,,22770000000.0,16.9,0.026796973518284993,0.08273390143896898,-0.23641851106639838,,ok,2026-05-11T06:31:08.099297+00:00,,,,
INDIANB.NS,Indian Bank,Q4 FY25,2025-03-31,158600000000.0,,29820000000.0,22.14,0.005696835035281823,0.08382120093676047,,,ok,2026-05-11T06:31:07.87171+00:00,,,,
INDIANB.NS,Indian Bank,Q3 FY25,2024-12-31,157701600000.0,,,,0.02610122577836829,0.11034006899950714,,,partial,2026-05-11T18:03:29.697982+00:00,,,,
INDIANB.NS,Indian Bank,Q2 FY25,2024-09-30,153690100000.0,,,,0.021832862054315543,0.11660927056088347,,,partial,2026-05-11T18:03:30.183319+00:00,,,,
INDIANB.NS,Indian Bank,Q1 FY25,2024-06-30,150406300000.0,,,,0.027828100217242597,0.15253869731800768,,,partial,2026-05-11T18:03:30.633916+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q4 FY26,2026-03-31,4080000000.0,,1380000000.0,12.65,0.046153846153846156,0.24770642201834864,0.11290322580645161,0.2777777777777778,DECLARED,2026-05-15T17:19:30.521094+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q3 FY26,2025-12-31,3900000000.0,,1240000000.0,11.42,0.056910569105691054,0.2818603935705827,0.01639344262295082,0.28979780339112804,ok,2026-05-11T06:31:13.863877+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q2 FY26,2025-09-30,3690000000.0,,1220000000.0,11.26,0.0221606648199446,0.30590531089393996,0.025210084033613446,0.3544313775122204,ok,2026-05-11T06:31:13.630827+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q1 FY26,2025-06-30,3610000000.0,,1190000000.0,11.07,0.10397553516819572,0.4351337437312285,0.10185185185185185,0.42464297130242296,ok,2026-05-11T06:31:13.398066+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q4 FY25,2025-03-31,3270000000.0,,1080000000.0,10.02,0.07479063768610394,0.39290419673089216,0.12337228037291799,0.38587866632276346,ok,2026-05-11T06:31:13.164684+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q3 FY25,2024-12-31,3042453000.0,1243676000.0,961391000.0,8.94,0.07673591621821146,0.45571913875598086,0.06732634135889434,0.5506306451612903,ok,2026-05-11T18:03:32.949776+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q2 FY25,2024-09-30,2825626000.0,1171546000.0,900747000.0,8.4,0.12331058719232581,0.3851107843137255,0.07835536342163327,0.501245,ok,2026-05-11T18:03:33.419602+00:00,,,,
INDIASHLTR.NS,India Shelter Finance Corporation Ltd.,Q1 FY25,2024-06-30,2515445000.0,1080677000.0,835297000.0,7.8,0.07149048842377342,0.38211263736263734,0.07187064105870865,0.777227659574468,ok,2026-05-11T18:03:33.916658+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q4 FY26,2026-03-31,224380000000.0,8100000000.0,-25370000000.0,-65.6,-0.04405248807089298,0.012910798122065728,-9999.0,-9999.0,DECLARED,2026-06-12T17:45:18.605836+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDIGO.NS,InterGlobe Aviation Limited,Q3 FY26,2025-12-31,234720000000.0,53670000000.0,5490000000.0,14.22,0.2649959579628133,0.061567476380214106,9999.0,-0.7758085592943482,ok,2026-04-19T11:55:24.097399+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q2 FY26,2025-09-30,185550000000.0,5800000000.0,-25820000000.0,-66.79,-0.09470140515222482,0.09342589100509145,-9999.0,-1.6168034863687037,ok,2026-04-19T11:55:23.921115+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q1 FY26,2025-06-30,204960000000.0,52260000000.0,21760000000.0,56.31,-0.07475622968580715,0.0472638086965408,-0.2907431551499348,-0.2026383290582631,ok,2026-04-19T11:55:23.752308+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q4 FY25,2025-03-31,221520000000.0,60890000000.0,30680000000.0,79.38,0.0018678739252940885,0.24274894810659187,0.2528585429598171,0.6189973614775726,ok,2026-04-19T11:55:23.573913+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q3 FY25,2024-12-31,221107000000.0,25271000000.0,24488000000.0,63.38,0.3029594097680558,0.13668003290150113,9999.0,-0.18318879252835224,ok,2026-05-10T19:04:28.661443+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q2 FY25,2024-09-30,169696000000.0,-9071000000.0,-9867000000.0,-25.55,-0.13292115885749323,0.1355460385438972,-9999.0,-9999.0,ok,2026-04-19T18:45:46.337067+00:00,,,,
INDIGO.NS,InterGlobe Aviation Limited,Q1 FY25,2024-06-30,195710000000.0,51590000000.0,27290000000.0,70.7,0.09795231416549789,0.17311035185518192,0.44010554089709764,-0.1171142025234552,ok,2026-04-19T11:55:23.028028+00:00,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
INDIGOPNTS.NS,Indigo Paints Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q3 FY25,2024-12-31,3426173000.0,450484000.0,358495000.0,7.56,,,,,ok,2026-05-10T19:01:21.658684+00:00,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
INDIGOPNTS.NS,Indigo Paints Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q3 FY26,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q2 FY26,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q1 FY26,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q4 FY25,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q3 FY25,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q2 FY25,,,,,,,,,,missing,,,,,
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Q1 FY25,,,,,,,,,,missing,,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q4 FY26,2026-03-31,380000000.0,330000000.0,260000000.0,4.78,0.35714285714285715,5.333333333333333,0.5294117647058824,9999.0,DECLARED,2026-05-12T18:03:49.514782+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q3 FY26,2025-12-31,280000000.0,230000000.0,170000000.0,1.33,0.16666666666666666,3.6666666666666665,0.21428571428571427,16.0,ok,2026-05-11T18:03:38.43107+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q2 FY26,2025-09-30,240000000.0,200000000.0,140000000.0,1.19,0.7142857142857143,1.6666666666666667,0.5555555555555556,1.8,ok,2026-05-11T18:03:38.216617+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q1 FY26,2025-06-30,140000000.0,100000000.0,90000000.0,0.72,1.3333333333333333,0.5555555555555556,9999.0,0.8,ok,2026-05-11T18:03:38.012805+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q4 FY25,2025-03-31,60000000.0,-20000000.0,-30000000.0,-0.22,0.0,-0.14285714285714285,-9999.0,-9999.0,ok,2026-05-11T18:03:37.799175+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q3 FY25,2024-12-31,60000000.0,20000000.0,10000000.0,0.09,-0.3333333333333333,-0.3333333333333333,-0.8,-0.8,ok,2026-05-11T18:03:37.603049+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q2 FY25,2024-09-30,90000000.0,60000000.0,50000000.0,0.45,0.0,0.125,0.0,0.25,ok,2026-05-11T18:03:37.406334+00:00,,,,
INDOTHAI.BO,INDO THAI SECURITIES LTD.,Q1 FY25,2024-06-30,90000000.0,60000000.0,50000000.0,0.5,0.2857142857142857,0.2857142857142857,1.5,0.6666666666666666,ok,2026-05-11T18:03:37.206664+00:00,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,scheduled,2026-06-16,2026-06-16T18:10:17.290632
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q3 FY26,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q2 FY26,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q1 FY26,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q4 FY25,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q3 FY25,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q2 FY25,,,,,,,,,,missing,,,,,
INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Q1 FY25,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q3 FY26,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q2 FY26,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q1 FY26,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q4 FY25,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q3 FY25,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q2 FY25,,,,,,,,,,missing,,,,,
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Q1 FY25,,,,,,,,,,missing,,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q4 FY26,2026-03-31,110050000000.0,,5940000000.0,7.63,-0.03235733755385562,0.03488809479029528,3.640625,9999.0,DECLARED,2026-05-08T17:01:54.509838+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDUSINDBK.NS,IndusInd Bank Limited,Q3 FY26,2025-12-31,113730000000.0,,1280000000.0,1.64,-0.020329055043500733,-0.1115378215529222,9999.0,,ok,2026-05-08T17:01:54.27181+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q2 FY26,2025-09-30,116090000000.0,,-4370000000.0,-5.61,-0.05340834964122635,-0.09310143061706444,-9999.0,,ok,2026-05-08T17:01:54.023006+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q1 FY26,2025-06-30,122640000000.0,,6040000000.0,7.75,0.1532819258980628,-0.022537274533605062,9999.0,,ok,2026-05-08T17:01:53.779538+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q4 FY25,2025-03-31,106340000000.0,,-23290000000.0,-29.89,-0.16926872367834123,-0.12825561768508173,,,ok,2026-05-08T17:01:53.531509+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q3 FY25,2024-12-31,128007700000.0,,,,0.009024710159321724,0.10618475630833045,,,partial,2026-05-11T18:03:40.394473+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q2 FY25,2024-09-30,126862800000.0,,,,0.011119196414694778,0.12786984352773825,,,partial,2026-05-11T18:03:40.914867+00:00,,,,
INDUSINDBK.NS,IndusInd Bank Limited,Q1 FY25,2024-06-30,125467700000.0,,,,0.028547702059182542,0.16931686859273065,,,partial,2026-05-11T18:03:41.406443+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q4 FY26,2026-03-31,81010000000.0,44240000000.0,17930000000.0,6.8,-0.005524183648416401,0.048401708295586904,0.009572072072072071,0.007869589657110737,DECLARED,2026-05-14T11:36:10.186456+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INDUSTOWER.NS,Indus Towers Limited,Q3 FY26,2025-12-31,81460000000.0,44680000000.0,17760000000.0,6.73,-0.005129457743038593,0.07931208098153006,-0.03425774877650897,-0.5563549160671463,ok,2026-05-11T06:31:19.190071+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q2 FY26,,,,,,,,,,missing,,,,,
INDUSTOWER.NS,Indus Towers Limited,Q1 FY26,2025-06-30,80580000000.0,43900000000.0,17370000000.0,6.58,0.04283680600491782,0.0914262494920764,-0.023608768971332208,-0.09808401266940132,ok,2026-05-11T06:31:18.738115+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q4 FY25,2025-03-31,77270000000.0,43950000000.0,17790000000.0,6.74,0.023796274213636483,0.07420897514319079,-0.55560551558753,-0.03998704872915655,ok,2026-05-11T06:31:18.512393+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q3 FY25,2024-12-31,75474000000.0,52188000000.0,40032000000.0,15.18,0.010997548658459807,0.04839561050145853,0.8004047672588261,1.5994805194805195,ok,2026-05-11T18:03:43.918942+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q2 FY25,2024-09-30,74653000000.0,29801000000.0,22235000000.0,8.3,0.011147230123256129,0.04673303421200224,0.15452515706942208,0.716988416988417,ok,2026-05-11T18:03:44.405108+00:00,,,,
INDUSTOWER.NS,Indus Towers Limited,Q1 FY25,2024-06-30,73830000000.0,25918000000.0,19259000000.0,7.15,0.026386031251737753,0.043386093838326735,0.039285521558469594,0.42870919881305636,ok,2026-05-11T18:03:44.953528+00:00,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,scheduled,2026-06-16,2026-06-16T18:10:17.290632
INFOBEAN.BO,InfoBeans Technologies Limited,Q3 FY26,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q2 FY26,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q1 FY26,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q4 FY25,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q3 FY25,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q2 FY25,,,,,,,,,,missing,,,,,
INFOBEAN.BO,InfoBeans Technologies Limited,Q1 FY25,,,,,,,,,,missing,,,,,
INFY.NS,Infosys Limited,Q4 FY26,2026-03-31,464020000000.0,111670000000.0,85090000000.0,20.96,0.020295081246289495,0.13383017715332926,0.27647764776477646,0.20900824097755044,DECLARED,2026-05-11T12:59:28.541677+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INFY.NS,Infosys Limited,Q3 FY26,2025-12-31,454790000000.0,106340000000.0,66660000000.0,16.41,0.022229714542593842,0.08895220764294608,-0.09613559322033899,-0.022867194371152155,ok,2026-05-11T12:59:28.343142+00:00,,,,
INFY.NS,Infosys Limited,Q2 FY26,2025-09-30,444900000000.0,105350000000.0,73750000000.0,17.73,0.05229546583410204,0.08549260723173767,0.06513575967648758,0.13182934315531,ok,2026-05-11T12:59:28.146599+00:00,,,,
INFY.NS,Infosys Limited,Q1 FY26,2025-06-30,422790000000.0,99430000000.0,69240000000.0,16.66,0.03308491142333537,0.07539107210988172,-0.01619778346121057,0.0862880451835582,ok,2026-05-11T12:59:27.950531+00:00,,,,
INFY.NS,Infosys Limited,Q4 FY25,2025-03-31,409250000000.0,98740000000.0,70380000000.0,16.93,-0.020089071927976248,0.07916040397647865,0.0316622691292876,-0.11749216300940439,ok,2026-05-11T12:59:27.754447+00:00,,,,
INFY.NS,Infosys Limited,Q3 FY25,2024-12-31,417640000000.0,96700000000.0,68220000000.0,16.43,0.01898209144585956,0.07580948455732722,0.04696132596685083,0.11598233273351873,ok,2026-05-11T18:03:47.882377+00:00,,,,
INFY.NS,Infosys Limited,Q2 FY25,2024-09-30,409860000000.0,92530000000.0,65160000000.0,15.71,0.04250286150324304,0.05108478227419603,0.022278004392845937,0.04843121480289622,ok,2026-05-11T18:03:48.47687+00:00,,,,
INFY.NS,Infosys Limited,Q1 FY25,2024-06-30,393150000000.0,90210000000.0,63740000000.0,15.38,0.03670595680721462,0.03643265758047083,-0.20075235109717868,0.07216148023549201,ok,2026-05-11T18:03:49.064593+00:00,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q3 FY26,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q2 FY26,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q1 FY26,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q4 FY25,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q3 FY25,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q2 FY25,,,,,,,,,,missing,,,,,
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.,Q1 FY25,,,,,,,,,,missing,,,,,
INNOVISION.BO,Innovision Limited,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,scheduled,2026-06-16,2026-06-16T18:10:17.290632
INNOVISION.BO,Innovision Limited,Q3 FY26,2025-12-31,2332600000.0,107000000.0,43700000.0,2.37,-0.09226757987313694,,-0.4280104712041885,,ok,2026-05-11T18:03:51.52415+00:00,,,,
INNOVISION.BO,Innovision Limited,Q2 FY26,,,,,,,,,,missing,,,,,
INNOVISION.BO,Innovision Limited,Q1 FY26,,,,,,,,,,missing,,,,,
INNOVISION.BO,Innovision Limited,Q4 FY25,,,,,,,,,,missing,,,,,
INNOVISION.BO,Innovision Limited,Q3 FY25,2024-12-31,2284200000.0,75500000.0,30400000.0,1.65,,,,,ok,2026-05-11T18:03:51.11283+00:00,,,,
INNOVISION.BO,Innovision Limited,Q2 FY25,,,,,,,,,,missing,,,,,
INNOVISION.BO,Innovision Limited,Q1 FY25,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q3 FY25,2024-12-31,611300000.0,110300000.0,51800000.0,0.15,,,,,ok,2026-05-10T19:00:58.513081+00:00,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
INOXGREEN.NS,Inox Green Energy Services Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q4 FY26,2026-03-31,4610000000.0,950000000.0,750000000.0,8.29,0.07459207459207459,0.24932249322493225,0.22950819672131148,0.13636363636363635,DECLARED,2026-05-26T18:18:12.790016+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INOXINDIA.NS,INOX India Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q3 FY25,2024-12-31,3336269000.0,759140000.0,583857000.0,6.43,,,,,ok,2026-05-10T19:01:24.006808+00:00,,,,
INOXINDIA.NS,INOX India Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
INOXINDIA.NS,INOX India Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
INOXWIND.NS,Inox Wind Limited,Q4 FY26,2026-03-31,12440000000.0,2000000000.0,1060000000.0,0.53,0.030654515327257662,-0.02431372549019608,-0.16535433070866143,-0.4421052631578947,DECLARED,2026-06-12T17:45:23.882745+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INOXWIND.NS,Inox Wind Limited,Q3 FY26,2025-12-31,12070000000.0,2820000000.0,1270000000.0,0.68,0.07864164432529044,0.3245251133034117,0.049586776859504134,0.1375850949480473,ok,2026-04-19T11:54:14.22898+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q2 FY26,2025-09-30,11190000000.0,2280000000.0,1210000000.0,0.53,0.35472154963680386,0.5281874795149132,0.24742268041237114,0.34146341463414637,ok,2026-04-19T11:54:14.061248+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q1 FY26,2025-06-30,8260000000.0,1840000000.0,970000000.0,0.61,-0.35215686274509805,0.290625,-0.48947368421052634,1.3095238095238095,ok,2026-04-19T11:54:13.881933+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q4 FY25,2025-03-31,12750000000.0,2540000000.0,1900000000.0,1.35,0.39914624644726593,0.9921875,0.7018989609458975,3.5238095238095237,ok,2026-04-19T11:54:13.717404+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q3 FY25,2024-12-31,9112700000.0,1928500000.0,1116400000.0,0.89,0.24449633999781492,0.8116699801192843,0.2376940133037694,54.82,ok,2026-05-10T19:02:20.15604+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q2 FY25,2024-09-30,7322400000.0,938100000.0,902000000.0,0.71,0.144125,0.4557455268389662,1.1476190476190475,44.1,ok,2026-04-19T18:44:46.235197+00:00,,,,
INOXWIND.NS,Inox Wind Limited,Q1 FY25,2024-06-30,6400000000.0,1350000000.0,420000000.0,0.07,0.21212121212121213,0.833810888252149,0.2727272727272727,9999.0,ok,2026-04-19T11:54:13.195991+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q4 FY26,2026-03-31,4722630000.0,2611600000.0,412610000.0,,-0.35394938440492474,-0.3495,0.5281851851851852,-0.6966102941176471,DECLARED,2026-05-08T11:32:02.175074+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INTELLECT.NS,Intellect Design Arena Limited,Q3 FY26,2025-12-31,7310000000.0,1000000000.0,270000000.0,2.04,-0.03562005277044855,0.19909583908822787,-0.7352941176470589,-0.6186332947258397,ok,2026-04-19T12:06:31.821738+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q2 FY26,2025-09-30,7580000000.0,1530000000.0,1020000000.0,7.35,0.07977207977207977,0.35842293906810035,0.0851063829787234,0.9615384615384616,ok,2026-04-19T12:06:31.647326+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q1 FY26,2025-06-30,7020000000.0,1420000000.0,940000000.0,6.8,-0.03305785123966942,0.15841584158415842,-0.3088235294117647,0.25333333333333335,ok,2026-04-19T12:06:31.474205+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q4 FY25,2025-03-31,7260000000.0,2020000000.0,1360000000.0,9.75,0.1908940891628638,0.18241042345276873,0.9209582191587333,0.863013698630137,ok,2026-04-19T12:06:31.306986+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q3 FY25,2024-12-31,6096260000.0,932670000.0,707980000.0,5.11,0.09251971326164875,-0.03844479495268139,0.3615,-0.16708235294117646,ok,2026-05-08T17:13:33.384659+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q2 FY25,2024-09-30,5580000000.0,810000000.0,520000000.0,3.82,-0.07920792079207921,-0.09854604200323101,-0.30666666666666664,-0.2676056338028169,ok,2026-04-19T12:06:30.958623+00:00,,,,
INTELLECT.NS,Intellect Design Arena Limited,Q1 FY25,2024-06-30,6060000000.0,1190000000.0,750000000.0,5.43,-0.013029315960912053,-0.051643192488262914,0.0273972602739726,-0.20212765957446807,ok,2026-04-19T12:06:30.778245+00:00,,,,
INTERARCH.BO,Interarch Building Solutions L,Q4 FY26,2026-03-31,5036174000.0,536050000.0,366020000.0,,,,,,DECLARED,2026-05-13T18:12:49.0358+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
INTERARCH.BO,Interarch Building Solutions L,Q3 FY26,,,,,,,,,,missing,,,,,
INTERARCH.BO,Interarch Building Solutions L,Q2 FY26,,,,,,,,,,missing,,,,,
INTERARCH.BO,Interarch Building Solutions L,Q1 FY26,,,,,,,,,,missing,,,,,
