symbol,source_ticker,Date,Open,High,Low,Close,Volume,EMA10,EMA10_Dist,EMA21,EMA21_Dist,EMA50,EMA50_Dist,EMA200,EMA200_Dist,Above_EMA200,Above_EMA50,EMA50_Above_EMA200,days_above_ema200,days_below_ema200,days_above_ema50,days_below_ema50,EMA10_21_Spread,EMA21_50_Spread,EMA50_200_Spread,EMA50_Slope_5,EMA50_Slope_20,EMA200_Slope_20,RSI7,RSI14,RSI28,ADX14,ADX28,ROC1,ROC5,ROC10,ATR5,NATR5,ATR14,NATR14,ATR21,NATR21,ATR50,ATR5_ATR50_RATIO,GK_VOL_21,BB_WIDTH,VOL_Z_5,VOL_Z_20,CMF20
NIFTY_50,^NSEI,2025-09-03,24616.5,24737.05078125,24533.19921875,24715.05078125,340300,24683.1057678284,0.0012942055883111445,24738.40632958842,-0.000944100764910003,24792.86071105375,-0.003138400635190016,24277.346179519016,0.01802934301362159,1,0,1,97,0,0,6,-0.002235413268876383,-0.0021963734681513226,0.021234385658249328,-0.0003898929373892468,-0.00022804098073627154,0.00019192010729095487,51.00861954974382,48.51013770913215,49.01693549476905,23.799876918080713,12.751018343239137,0.0055107151470170646,0.00012139826138080068,-0.010632213542153268,207.0490229030949,0.837744679287376,205.01340547855418,0.8295083319597586,208.10195221528352,0.8420049550258639,229.3594857781556,0.9027270975980468,0.00456981656856,0.03379738897511674,0.8888809953576107,0.2255708583569539,-0.14318107023966936
NIFTY_50,^NSEI,2025-09-04,24980.75,24980.75,24708.19921875,24734.30078125,314100,24692.41395208687,0.0016963440368530547,24738.033097921292,-0.00015087362267317172,24790.56424321831,-0.002269551488070706,24281.89299147654,0.018631487665820175,1,0,1,98,0,0,7,-0.001844089449385338,-0.002118997566236788,0.02094858304170616,-0.0003010733197315041,-0.00021251213398856827,0.00019171721028533596,52.16453916364658,49.09188171325081,49.295106631962135,22.268578392608966,12.411105096742999,0.0007788776228048189,0.009526196462326997,-0.012624472921238472,220.14937457247592,0.8900569962315718,209.83750374794317,0.8483664268650435,211.17094407407953,0.8537574841580282,230.22331168759248,0.9562427582103994,0.004596090292857944,0.033774377108766865,0.3961203150326122,0.01214785336981334,-0.1755347930666168
NIFTY_50,^NSEI,2025-09-05,24818.849609375,24832.349609375,24621.599609375,24741.0,210100,24701.247778980163,0.0016093203620937877,24738.302816292085,0.00010902864792075448,24788.620547405826,-0.0019210648416178064,24286.46122041707,0.018715727065284005,1,0,1,99,0,0,8,-0.0014978811435487239,-0.0020298721753198336,0.020676512828744373,-0.00019014698785801976,-0.00019113846075034525,0.00019320966365921066,52.61843642162556,49.30653634290071,49.394754808322205,20.958953303577132,12.188654993208033,0.00027084730671167456,0.012860863993874538,-0.013664224846763329,218.26949965798076,0.8822177747786297,209.90268205166151,0.8484001538000142,211.15089911817097,0.8534452896737035,229.83384545384064,0.9496838867529525,0.004693049422160381,0.03345086385178789,-1.1457289073798997,-0.740482498168007,-0.15448155414945874
NIFTY_50,^NSEI,2025-09-08,24802.599609375,24885.5,24751.55078125,24773.150390625,213200,24714.320981097408,0.0023803773355775245,24741.470777595077,0.0012804256187797234,24788.01387459089,-0.0005996238359833885,24291.303898727598,0.019836172397589655,1,0,1,100,0,0,9,-0.0010973396344026382,-0.0018776452696568626,0.020448057376175353,-0.00013591617609278738,-0.00016977257199580765,0.00019489474913293449,55.00869597340361,50.38769492255239,49.88492201659521,19.470894556007874,11.901989991138498,0.0012994782193525012,0.006014184932676914,-0.0038982239827239917,203.51559972638464,0.8215168297827871,205.23106190511427,0.8284415129647001,207.97704677921044,0.8395260332247287,228.1271685447638,0.8921146964853955,0.004705523536498743,0.033240339234092246,-0.96803049569119,-0.661693569183669,-0.2679709113520823
NIFTY_50,^NSEI,2025-09-09,24864.099609375,24891.80078125,24814.0,24868.599609375,226900,24742.37164078424,0.005101692369000353,24753.027944120524,0.004668991022648901,24791.174099484386,0.0031231078278065303,24297.04813465444,0.023523494358368837,1,1,1,101,0,1,0,-0.0004305050420635405,-0.0015386990229178086,0.02033687228553425,-3.9220195911049414e-05,-0.00012337938260388316,0.00020333100333593812,61.7007423769019,53.554708558654085,51.33614978111879,18.124525506083778,11.616881065500996,0.003852930178235292,0.011757717969082426,-0.003971138393527696,186.54255790610773,0.7501128364131314,199.04672824224897,0.8003937952630515,203.7233964861528,0.8191993103196404,225.93763298636853,0.82563739134756,0.004423446115759995,0.030752601848764726,-0.5528505664745419,-0.5065454796974386,-0.2129343403394039
NIFTY_50,^NSEI,2025-09-10,24991.0,25035.69921875,24915.05078125,24973.099609375,244100,24784.32218052801,0.007616808217386013,24773.03445914366,0.008075924270048305,24798.308433205584,0.007048512064450569,24303.77501499992,0.027539943649164948,1,1,1,102,0,2,0,0.0004556454883623187,-0.0010191813740038369,0.020348008402005305,4.394589406464533e-05,-8.796226122769756e-05,0.00020925265897822065,67.81536493253591,56.80569817314366,52.88519033825903,17.646429946610727,11.256429135027586,0.0042020862308871365,0.010440958847665716,0.010563624623297851,182.65396819988618,0.7314028737198373,196.76479118030264,0.7879069649265179,201.97940662371695,0.8087878949070987,224.76087251414117,0.8126590992317589,0.00432121722488934,0.03120874800174421,0.05673593198150146,-0.36357046049167346,-0.25114239716067976
NIFTY_50,^NSEI,2025-09-11,24945.5,25037.30078125,24940.150390625,25005.5,224600,24824.536329522918,0.007289709989945246,24794.1676901306,0.008523468604010586,24806.433592687717,0.008024789479248725,24310.757353159126,0.028577581387055954,1,1,1,103,0,3,0,0.0012248299588781208,-0.0004944645715107925,0.020389173086135033,0.0001280273358340356,-4.364349940056966e-05,0.0002177952182293108,69.57258097243437,57.79217192425278,53.362521303280964,17.210721125626677,10.910975433928485,0.0012974116602184615,0.010964499103834902,0.020595145538736093,165.55325268490895,0.6620673559213331,189.64947685492388,0.758431052588126,196.98754871901616,0.7877768839615931,222.20866287635835,0.7450350969306103,0.004215949865335396,0.030546218583463274,0.0610180868208214,-0.5208225571770765,-0.20442434707221652
NIFTY_50,^NSEI,2025-09-12,25074.44921875,25139.44921875,25038.05078125,25114.0,225700,24877.166087791476,0.009520132292108236,24823.243354664177,0.011713080405393168,24818.495020425453,0.011906643788487117,24318.749817306794,0.03270111287247399,1,1,1,104,0,4,0,0.0021722678361112604,0.00019132240834169068,0.020549790053887046,0.00024103376759101458,-2.868225621738274e-06,0.00022575664619925995,74.92188966191156,61.00393865631343,54.94761067924436,17.324789474168604,10.712926486056858,0.004339045410009845,0.015076189321369338,0.028130946135652035,159.23244589792716,0.6340385677228922,185.67088699028648,0.7393122839463506,193.98572348239634,0.7724206557394137,220.44347399383116,0.7223277832320093,0.004010236633780711,0.03197812633965835,-0.1083921950493652,-0.5062198496541768,-0.19755898677727032
NIFTY_50,^NSEI,2025-09-15,25118.900390625,25138.44921875,25048.75,25069.19921875,185400,24912.081202511206,0.006306900453702588,24845.60297867198,0.008999429004398042,24828.32655761465,0.009701526221527599,24326.21697553011,0.03054244907735795,1,1,1,105,0,5,0,0.002675653470607728,0.0006958350985612854,0.020640676788734366,0.00032525948410158103,3.184791091046524e-05,0.00023246896953617037,69.07212988833031,59.007309823263896,54.15939939608139,17.430710083528965,10.521950714894933,-0.0017838966811339896,0.01195039078425153,0.01803644757712264,145.32580046834173,0.5796986142247744,178.815767830266,0.7132887104607808,189.0196994475203,0.7539917721270764,217.82858888895456,0.6671566905408658,0.003961019431972395,0.032465909097919736,-1.662103272273539,-0.7938882236177428,-0.21345131430252082
NIFTY_50,^NSEI,2025-09-16,25073.599609375,25261.400390625,25070.44921875,25239.099609375,240100,24971.53909466826,0.010714618497979065,24881.37539964498,0.014377187916031474,24844.43530474251,0.01588542060994854,24335.3003848221,0.03713943161830035,1,1,1,106,0,6,0,0.0036237424006940228,0.0014868558874195762,0.02092166161375824,0.00042967876426014406,5.9211510211576444e-05,0.0002375321258129448,77.01298766361549,63.84071075378266,56.607405573073116,18.125320203430604,10.497949697490203,0.006777256391098607,0.014898305727690797,0.02683119377373666,154.7008747496734,0.6129413376228768,179.7718681191756,0.712275282801292,189.17119813454315,0.749516429121251,217.31604054867546,0.711870483002946,0.004006340951317547,0.03557234444570858,0.694268645295702,-0.2967864801833252,-0.1377958061778425
NIFTY_50,^NSEI,2025-09-17,25276.599609375,25346.5,25275.349609375,25330.25,268900,25036.75925927403,0.011722393369152075,24922.18218149544,0.016373679300344314,24863.486861419275,0.018773036186851277,24345.20038099303,0.040461758522884333,1,1,1,107,0,7,0,0.00459739347638923,0.002360703484724875,0.021289062004635907,0.0005256683405583829,8.44913192104224e-05,0.00024227412755127852,80.19563976896441,66.14689374967335,57.85945306365442,19.140677604143022,10.580711439090807,0.003611475529465391,0.014301404159334785,0.02489168337929204,145.24077792473872,0.5733886476633224,174.6024768695916,0.6893041990094516,185.27735015789824,0.73144698594723,215.11772755020195,0.675168799795191,0.003895124038557841,0.0393020437291594,1.323495919594568,-0.06468089096589519,-0.13554112331517956
NIFTY_50,^NSEI,2025-09-18,25441.05078125,25448.94921875,25329.75,25423.599609375,272200,25107.093868383294,0.012606227652268176,24967.765584029945,0.018256901035494294,24885.45206722146,0.021624985581932633,24355.930721573943,0.04383609478964973,1,1,1,108,0,8,0,0.005580326516781581,0.003307696263107312,0.021740961234484026,0.0006370804915466266,0.00011060700583058747,0.00024744030256995675,83.00678316375382,68.37168175556903,59.11243460927933,20.491818492245045,10.783343334744389,0.0036853015416349333,0.01672030590770035,0.02786813479067618,140.032466089791,0.5507971657882536,170.64510128962078,0.6712074761698775,182.13077247180783,0.716384679078437,213.19935737419792,0.6568146724945907,0.003897156939989826,0.04366058036613242,0.9499654707506062,-0.03107903013236049,-0.1346221981305031
NIFTY_50,^NSEI,2025-09-19,25410.19921875,25428.75,25286.30078125,25327.05078125,380400,25147.086034359058,0.007156485115017,25000.427874686313,0.01306469266049653,24902.76966385003,0.01703750719807983,24365.593607739876,0.03945962446015314,1,1,1,109,0,9,0,0.005866225986525633,0.003921580296269086,0.022046499861982326,0.0006791277501332793,0.00012543197027876652,0.00024988567489001576,70.86851313630052,63.708256549619215,57.28552046211063,21.38006965599524,10.90793455437163,-0.0037976065391384095,0.008483347186827972,0.023687433056464924,140.5158166218328,0.5548052863930719,168.6311096796479,0.6658142360755562,180.24117467553125,0.7116548082612387,211.78435460171394,0.6634853499262955,0.0038717534319646744,0.04593881160156879,1.5603043357550082,0.7936716231103584,-0.14306350450079006
NIFTY_50,^NSEI,2025-09-22,25238.099609375,25331.69921875,25151.05078125,25202.349609375,254500,25157.133957089227,0.0017973292332464379,25018.78439602165,0.007337095617744755,24914.517897007874,0.011552770700078175,24373.91953810441,0.03398838130959957,1,1,1,110,0,10,0,0.005529827463942563,0.0041849695605106025,0.022179377348740887,0.000694298419132,0.00014673239714615426,0.0002541519881085197,58.072273675050155,58.18787074992008,55.008399523907,21.153276373114334,10.815133080587787,-0.004923635718664832,0.0053113140736227304,0.017325177136631842,148.54234079746624,0.589398778684548,169.48949023824449,0.6725146379811993,180.2605681433631,0.7152530257587892,211.16163625967965,0.7034532570811951,0.003987933605703016,0.04714902701142146,-0.5146939354284761,-0.25927388179196986,-0.12798845241541856
NIFTY_50,^NSEI,2025-09-23,25209.0,25261.900390625,25084.650390625,25169.5,299200,25159.382328527547,0.0004021430788855739,25032.485814565134,0.005473455031587162,24924.51719516443,0.009828988979698233,24381.83576160586,0.03230537052646695,1,1,1,111,0,11,0,0.005069273379497045,0.0043318239047635924,0.022257611726395572,0.0006446666180143001,0.00015687136559068283,0.00025568686850540033,55.01911681957337,56.79181169085924,54.41747291641787,20.475620337848607,10.625546505177521,-0.0013034343973540308,-0.0027576106300221115,0.012099611371424679,154.283872637973,0.6129794896123204,170.04381236408418,0.6755947172732243,180.11720775558388,0.7156169481141218,210.48340353448606,0.7329978043266238,0.004025554025591368,0.04797612991794066,0.08257442418464603,0.07551487446602138,-0.13393913438250163
NIFTY_50,^NSEI,2025-09-24,25108.75,25149.849609375,25027.44921875,25056.900390625,244400,25140.7492489089,-0.0033351773828912755,25034.70532147967,0.0008865720151412345,24929.70869302563,0.00510201299042669,24388.552822591126,0.027404150336250523,1,1,1,112,0,12,0,0.004235876798527673,0.0042117069937288405,0.022188929141102272,0.0005326833840760603,0.0001779713850843079,0.0002601668980787064,45.46099270849048,52.17125828213856,52.41591283490386,19.45701446046143,10.357588064619923,-0.00447365300760838,-0.010791429590114587,0.003355641973195045,151.83725436037838,0.6059698206614097,168.0443101416496,0.6706508288013274,178.30452077912747,0.7115984738712527,209.11475108879634,0.7260953785890684,0.004010603949049325,0.04744725686070075,-0.8381327565948427,-0.4001028646222941,-0.05664414894870181
NIFTY_50,^NSEI,2025-09-25,25034.5,25092.69921875,24878.30078125,24890.849609375,342500,25095.31295081183,-0.008147471276313161,25021.627529470155,-0.00522659527007693,24928.184807392274,-0.0014977102547074472,24393.550800569075,0.020386487103563587,1,0,1,113,0,0,1,0.0029448692438126933,0.0037484767864113338,0.02191702270793336,0.0003434355144956491,0.000201880252538289,0.0002655483197266273,34.999906818012406,46.20154475689294,49.62449610125215,18.537865615760857,10.088216476461957,-0.006626948212322681,-0.02095493982699237,-0.004585006923476853,164.3494909883027,0.6602807600685571,171.35531923867464,0.6884269598179349,180.02327871821663,0.7232508393382115,209.22042481702042,0.7855327276581107,0.004028812515040005,0.04445461558082148,0.6630988390061785,1.470916017934343,-0.0626557045913892
NIFTY_50,^NSEI,2025-09-26,24818.55078125,24868.599609375,24629.44921875,24654.69921875,291500,25015.201363164222,-0.014411322906441778,24988.270410313777,-0.013349110846267172,24917.45988234748,-0.010545242767045883,24396.14929229227,0.010597980991181118,1,0,1,114,0,0,2,0.0010777437737079175,0.0028418036308934086,0.02136856041538957,0.00011798059971437346,0.00021209214734652093,0.00026755998392149485,25.329270202903118,39.31214549350087,46.01070978338441,18.872294472602487,10.142941289969698,-0.009487437927231501,-0.02654677673713801,-0.01828863507406231,183.75967091564218,0.745333249800477,177.7871100519836,0.7211084121309246,183.8983792852063,0.7458958539853158,210.26402413318002,0.8739472749710614,0.0041083503154905115,0.04136400538728015,0.12988687362868087,0.5430976800827199,-0.061241916397620694
NIFTY_50,^NSEI,2025-09-29,24728.55078125,24791.30078125,24606.19921875,24634.900390625,394400,24946.055731793454,-0.012473127796787957,24956.14586306934,-0.012872399216087594,24906.379117966208,-0.010899967677171368,24398.524925111502,0.009688104762030724,1,0,1,115,0,0,3,-0.0004043144855479692,0.001998152556315769,0.02081495477343431,-6.533362656513386e-05,0.00020461369926281226,0.0002650606423184487,24.662729129799317,38.789894877388086,45.721222640985104,19.279350714598394,10.223179299309267,-0.0008030448049409777,-0.022515726809016035,-0.017324000832071862,184.02804923251375,0.7470216900188769,178.30957094112762,0.7238087758170303,183.95567372400598,0.746727897442653,209.76077490051642,0.8773234620237889,0.0041088468142816345,0.041252157600815395,1.411730878480251,2.1162673753333325,-0.14710327398786563
NIFTY_50,^NSEI,2025-09-30,24691.94921875,24731.80078125,24587.69921875,24611.099609375,303000,24885.15461862646,-0.011012791097802989,24924.7780218244,-0.012585003251573213,24894.799529394004,-0.011395951177836611,24400.6400960992,0.008625163620582455,1,0,1,116,0,0,4,-0.0015897194014424334,0.001204207023037091,0.020251904513513275,-0.00023846131532041516,0.00019915058266265496,0.00026303554544918615,23.78491150514101,38.13404936736562,45.36539389761285,19.737373459404264,10.322859700728028,-0.0009661407544825362,-0.022185597275472313,-0.024882028666614153,176.04275188601102,0.7152981974805863,175.86614176676136,0.7145805939518827,182.0578589038152,0.7397388243248777,208.4475906525061,0.844542032531737,0.004123170148642699,0.040855366769846226,-0.215456819563418,0.502588649273852,-0.15831944552844904
NIFTY_50,^NSEI,2025-10-01,24620.55078125,24867.94921875,24605.94921875,24836.30078125,308900,24876.27210273983,-0.001606805124366963,24916.734636317633,-0.0032281057787723042,24892.50546083934,-0.002257895641632415,24404.975028289755,0.01767368138915369,1,0,1,117,0,0,5,-0.0016239099612525925,0.0009733522210695046,0.01997668229467352,-0.0002984650373929032,0.00020095452264845548,0.00026285584887859593,45.283419989968344,47.226178718824734,49.24158304165809,19.21694390026366,10.210692465920038,0.009150390492475902,-0.008803946455306022,-0.019500368877133023,193.23420150880884,0.7780313308763345,182.0185602119927,0.7328730708133734,185.86462752744305,0.7483587397514541,209.518638839456,0.9222769037597407,0.004036317149013756,0.040019786469517316,-0.4599457334396352,0.647598743602598,-0.16521631449195456
NIFTY_50,^NSEI,2025-10-03,24759.55078125,24904.80078125,24747.55078125,24894.25,365900,24879.540811332587,0.0005912162438590262,24914.690578470574,-0.0008204227303644437,24892.57387413976,6.733437324372178e-05,24409.84343596846,0.019844722286000177,1,1,1,118,0,1,0,-0.001410804883459453,0.0008884860377491463,0.019776056304399964,-0.00028570819357816025,0.0002057428582920573,0.00026346884185849404,49.55518754636517,49.29135689589164,50.18471182226752,18.494399532373958,10.047874343511701,0.0023332467769816567,0.00013661207545601073,-0.020821190449357152,186.03736120704707,0.7473105685330832,180.24937733970754,0.72406028436168,184.50202621661242,0.7411431403501307,208.47326606266688,0.8923799426211532,0.003920324319610808,0.03906602301976825,0.738940151071795,1.5240757285632223,-0.059811124792712944
NIFTY_50,^NSEI,2025-10-06,24916.55078125,25095.94921875,24881.650390625,25077.650390625,268800,24915.5607348403,0.0065055592169774145,24929.50510684825,0.005942568179424226,24899.831776747025,0.00714135804098213,24416.488281288428,0.027078509477681666,1,1,1,119,0,2,0,-0.0005593521390892011,0.0011917080551899681,0.019795782664987393,-0.00014149199544166713,0.00022431911676673577,0.00026769453913286776,60.84275295927387,55.25874763461642,53.047993187274315,17.635096407847886,9.756307738323674,0.007367178791287232,0.01715499216284666,-0.009847194321165653,191.68965459063764,0.7643844283844817,182.68148096722845,0.7284633054599161,185.92092154558324,0.7413809453818995,208.58977730391354,0.9189791420667152,0.003911357675082345,0.03798196202195161,-1.1683262960836738,-0.1543824923171242,-0.024085535920687635
NIFTY_50,^NSEI,2025-10-07,25085.30078125,25220.900390625,25076.30078125,25108.30078125,288000,24950.60437964206,0.006320343956742356,24945.75925906659,0.006515797755257025,24908.00703182557,0.008041339845797722,24423.37198775571,0.028043989742189166,1,1,1,120,0,3,0,0.00019422622198629621,0.001515666315365322,0.019843084907064715,1.3072264351654539e-05,0.00024203866804689556,0.0002718423218010746,62.479692735231964,56.1867067151653,53.511099477021716,17.44695072935711,9.636772555035149,0.0012222193924698033,0.01921665535961159,-0.0037317484116645705,182.27164554751013,0.7259417797146361,179.96134728206928,0.7167404471132436,183.95324001365069,0.7326391443861486,207.30997394533526,0.8792227507373698,0.00381082224442063,0.03705217567338523,-0.5193302495862818,0.11695232045060361,-0.02662348420063302
NIFTY_50,^NSEI,2025-10-08,25079.75,25192.5,25008.5,25046.150390625,227400,24967.976381638953,0.003130970960207041,24954.8857255719,0.003657186254296389,24913.424418445156,0.005327488102421492,24429.56878778426,0.025239152119175098,1,1,1,121,0,4,0,0.000524572871661663,0.0016642155020667583,0.019806147004233738,0.00014962875301858248,0.0002465601638514392,0.00027270936863480475,56.85682587843454,53.75220810365313,52.42378048860497,16.856324730974112,9.425369297953786,-0.0024752925801897474,0.017677015174254018,-0.004900757240906661,182.61731643800812,0.7291232927610442,180.24982247620719,0.7196707664251522,183.9554666796673,0.7344660309495047,206.84377446642856,0.8828755755839658,0.003886022495208759,0.03657605760898746,-1.258517223839538,-0.9692862702392346,-0.06674779807196679
NIFTY_50,^NSEI,2025-10-09,25074.30078125,25199.25,25024.30078125,25181.80078125,286300,25006.853545204598,0.006995971553524391,24975.51436699718,0.008259546178772918,24923.948981692407,0.01034554354717204,24437.053683241633,0.030476141177326034,1,1,1,122,0,5,0,0.0012547961073758516,0.0020689091179993233,0.019924468176974856,0.0002526344397315139,0.0002533248362992957,0.0002741933468349167,64.90033957311155,58.02693619124629,54.51570504729334,16.342913060438665,9.230473717167563,0.005416017571936882,0.013911089378529029,0.004984670437199412,181.0836969004065,0.7191054304394258,179.87120792433524,0.7142904889401901,183.5265977306355,0.728806487371176,206.20588335209996,0.8781694001970016,0.003960735035345698,0.03685848093172,-0.019493362783880083,0.048898382700561974,-0.024221461146165888
NIFTY_50,^NSEI,2025-10-10,25167.650390625,25330.75,25156.849609375,25285.349609375,232900,25057.48919323558,0.009093505513750107,25003.681207213347,0.011265077323110087,24938.12155532702,0.013923584953166184,24445.494438725545,0.03435623577811503,1,1,1,123,0,6,0,0.0021520025621950558,0.0026288929477257866,0.0201520618793897,0.00036595397018848177,0.00026543106679817187,0.0002771141260823562,69.89832813853181,60.99102273468494,56.04565188187602,16.52269950519568,9.21401269128749,0.0041120501676790155,0.015710439534229792,0.015849197845436924,179.64703564532522,0.7104787492387206,179.4447209743827,0.7096786231812683,183.06820691608144,0.7240090002481342,205.55977349755796,0.8739406187731542,0.0039838087966021125,0.037791001201659825,-0.9602189901444788,-0.9349602045661018,-0.018247725966405802
NIFTY_50,^NSEI,2025-10-13,25177.30078125,25267.30078125,25152.30078125,25227.349609375,234300,25088.372905260927,0.00553948654378181,25024.01469831895,0.008125591097487166,24949.463831956353,0.011137945860893374,24453.274092164844,0.031655291405668265,1,1,1,124,0,7,0,0.002571857782128732,0.002988074888692028,0.020291341679701487,0.0003986537391443612,0.0002638532502134305,0.00027658550679754423,63.947899866621526,58.49908729206813,54.97158772094358,16.65758404633089,9.191184820200544,-0.0022938183927065925,0.005969427614556988,0.023226825261348116,170.32739414126019,0.6751695948192791,176.13072862799822,0.698173733488612,180.68633173555375,0.7162319250073222,204.1095545901068,0.8344900584556759,0.004004988837028194,0.03822299140830201,-0.6370719574159514,-0.9248452933164714,-0.02540926127317599
NIFTY_50,^NSEI,2025-10-14,25277.55078125,25310.349609375,25060.55078125,25145.5,292100,25098.75964975894,0.001862257374200908,25035.05881665359,0.00441146090988787,24957.15152482081,0.007546873888707677,24460.161912143303,0.02801854257213478,1,1,1,125,0,8,0,0.0025444650868156424,0.003121641977262449,0.0203183288182068,0.00039460799037387416,0.0002594314339051773,0.00027530983701232745,56.08689220312681,55.079051695103004,53.47191355120647,16.141662107327964,9.0292015884727,-0.003244479132464395,0.0014815506263881062,0.020726676433784563,186.22168093800815,0.740576568125542,181.39273573492693,0.7213725546715195,183.97740299219402,0.7316514008160269,205.02334006080466,0.9082950306183656,0.004187403945298965,0.0383296784128258,1.1808520003863854,0.04728293866759308,-0.023658467324681742
NIFTY_50,^NSEI,2025-10-15,25181.94921875,25365.150390625,25159.349609375,25323.55078125,289900,25139.630764575493,0.007315939458174952,25061.285358889625,0.010464962934047807,24971.52012311215,0.01409728588417136,24468.752846164265,0.03493426659134912,1,1,1,126,0,9,0,0.0031261527317503627,0.0035947045007642,0.020547319273229694,0.0004663807246343854,0.00025576113284687675,0.0002741952209996068,66.52911932604792,60.4902973842534,56.16939013772202,15.96336050854321,8.947472297403277,0.007080820872521931,0.011075569949816844,0.028948368142137415,192.90742287540652,0.761770829619354,184.12542536993215,0.7270916585136308,185.67611668899428,0.733215173073091,205.31588107208856,0.9395640603547599,0.0042783252856564424,0.038944264776526696,0.7437568703872801,-0.049950917970393034,-0.025392850606785464
NIFTY_50,^NSEI,2025-10-16,25394.900390625,25625.400390625,25376.849609375,25585.30078125,372800,25220.66167669813,0.014457951548859076,25108.92312455875,0.01897244474914616,24995.58995284305,0.02359259491452315,24479.86277586661,0.04515703439617238,1,1,1,127,0,10,0,0.004450153102348327,0.0045341266971300614,0.021067404735816794,0.000574876567138416,0.0002656568086368383,0.0002765686721944549,76.22534604958707,66.81839556675563,59.7287709138311,16.98274180348721,9.192513081868642,0.010336228211479837,0.016023476776150236,0.03015747017226711,214.6958601753252,0.8391375267030807,192.5342956560084,0.7525191800641474,191.20818776928024,0.7473360950652015,207.2465556381468,1.035944165702734,0.004354877798631842,0.042125491534761424,1.5466959591246165,1.4932802116622639,-0.007058936129790356
NIFTY_50,^NSEI,2025-10-17,25546.849609375,25781.5,25508.599609375,25709.849609375,422100,25309.604937184835,0.0158139438834988,25163.55280499659,0.02170984394023781,25023.600135452143,0.027424090466927422,24492.101450826896,0.04972003570183604,1,1,1,128,0,11,0,0.0058041141217246356,0.005592827122671678,0.0217008199844486,0.0006855254108492747,0.0002775679297637668,0.00027954326773548254,79.51905590580745,69.33518796509603,61.28035572039125,18.47941788020233,9.60028653405307,0.004867983737610659,0.01678837771903341,0.0327625700462959,226.33676626526017,0.8803504092949938,198.2747310109364,0.7712014423399671,195.09829266717168,0.7588464951425846,208.55963233788384,1.0852376547086346,0.004561979301695034,0.04622127698178858,1.3399479242236516,2.0485271642754816,0.0003333098094345834
NIFTY_50,^NSEI,2025-10-20,25824.599609375,25926.19921875,25788.5,25843.150390625,301100,25406.613201446682,0.01718202995877707,25225.33440369008,0.024491884906173583,25055.7393611452,0.031426373739378316,24505.544723859715,0.05458379651781137,1,1,1,129,0,12,0,0.007186378378796916,0.006768710358149703,0.022451842776210113,0.0008519263572527968,0.0003071339038991039,0.0002871900401297478,82.53948131204149,71.80048567853984,62.86822119087561,20.309230436941476,10.140863449399037,0.005184813729964155,0.024410046667017182,0.030525188288220706,224.33933488720814,0.868080444900366,199.56579375122666,0.7722192949959469,196.11026012944922,0.7588481170646719,208.71543187862616,1.0748574404295497,0.004578346022275141,0.052767479079736196,-0.582385700698286,0.0018398072076018085,0.01705911116600537
NIFTY_50,^NSEI,2025-10-21,25901.19921875,25934.349609375,25825.80078125,25868.599609375,42500,25490.610730160923,0.014828553274591984,25283.813058752345,0.023128890775445096,25087.6162336248,0.031130234474148658,24519.107459038973,0.05503838802413409,1,1,1,130,0,13,0,0.008179053963420764,0.007820465017500602,0.023186356825409166,0.0010455096101351202,0.00034738447946792707,0.00029783457828271855,83.09478107924255,72.25902567129566,63.167276970697834,22.03224123549786,10.670270019911936,0.0009847568259027106,0.028756620841701386,0.030280775857710163,201.18123353476653,0.7777043851336148,193.0645819207819,0.7463279220217768,191.94066812923734,0.7419832191444813,206.71209980355363,0.9732436259220274,0.004560391536249002,0.058962748846151825,-1.6624179802192074,-3.1384299489006184,0.035066944818289175
NIFTY_50,^NSEI,2025-10-23,26057.19921875,26104.19921875,25862.44921875,25891.400390625,448400,25563.481577518025,0.012827627258540768,25339.04827074077,0.021798455647682628,25119.137180958143,0.030744018160475665,24532.762115074656,0.05538056698130622,1,1,1,131,0,14,0,0.008857211382971,0.008754723070238698,0.023901714088817454,0.001182283314097221,0.00039041876773338036,0.0003095057216865982,83.6386709763477,72.68753127418799,63.44084924751787,24.10219288412182,11.345303143743372,0.0008814076368377499,0.022423775175930194,0.03374770121624704,209.29498682781323,0.8083571520665862,196.5421117835832,0.7591018979983369,194.3125410754641,0.7504906576850228,207.41285780748257,1.009074312172477,0.0045745150408273184,0.06439239840756981,0.8009750556283831,1.739396536193548,-0.020913786742209763
NIFTY_50,^NSEI,2025-10-24,25935.099609375,25944.150390625,25718.19921875,25795.150390625,284900,25605.60317990111,0.007402567687711129,25380.512099821153,0.016336876465418856,25145.647502905864,0.025829634637329534,24545.323192443317,0.05091915834159655,1,1,1,132,0,15,0,0.00886865793702971,0.009340168985036005,0.024457787976789276,0.0012006722013436556,0.00043309533324118463,0.0003214015423395167,72.1988717313423,67.91820855540553,61.44303014971168,24.97022535407934,11.758833787303603,-0.0037174505259611745,0.008201959835030914,0.024356860524116675,212.62622383725062,0.8242875913393689,198.64275893297014,0.770077925210178,195.81914254210866,0.7591316180628946,207.7836240888329,1.0233059740374313,0.0045906670064494726,0.06746916536450707,-0.09264392164696361,-0.17485364396741235,-0.014779867988582482
