symbol,source_ticker,Date,Open,High,Low,Close,Volume,EMA10,EMA10_Dist,EMA21,EMA21_Dist,EMA50,EMA50_Dist,EMA200,EMA200_Dist,Above_EMA200,Above_EMA50,EMA50_Above_EMA200,days_above_ema200,days_below_ema200,days_above_ema50,days_below_ema50,EMA10_21_Spread,EMA21_50_Spread,EMA50_200_Spread,EMA50_Slope_5,EMA50_Slope_20,EMA200_Slope_20,RSI7,RSI14,RSI28,ADX14,ADX28,ROC1,ROC5,ROC10,ATR5,NATR5,ATR14,NATR14,ATR21,NATR21,ATR50,ATR5_ATR50_RATIO,GK_VOL_21,BB_WIDTH,VOL_Z_5,VOL_Z_20,CMF20,Nearest_Daily_Support,Nearest_Daily_Resistance,Daily_Support_Touch_Count,Daily_Resistance_Touch_Count,Dist_Daily_Support,Dist_Daily_Resistance,Nearest_Weekly_Support,Nearest_Weekly_Resistance,Weekly_Support_Touch_Count,Weekly_Resistance_Touch_Count,Dist_Weekly_Support,Dist_Weekly_Resistance,Nearest_Monthly_Support,Nearest_Monthly_Resistance,Monthly_Support_Touch_Count,Monthly_Resistance_Touch_Count,Dist_Monthly_Support,Dist_Monthly_Resistance,Trendline_Support_Value,Trendline_Resistance_Value,Dist_Trendline_Support,Dist_Trendline_Resistance,Trendline_Slope_Up,Trendline_Slope_Down,Trendline_Support_Slope,Trendline_Resistance_Slope
NIFTY_50,^NSEI,2022-03-10,16757.099609375,16757.30078125,16447.900390625,16594.900390625,486400,16465.728160099316,0.007844914556448339,16737.081510518812,-0.00849497684554234,17082.969238882513,-0.028570492718948456,16810.37175846492,-0.012817763398445899,0,0,1,0,10,0,19,-0.01621270412341352,-0.020247518070595525,0.01621602926659404,-0.002207110381420141,-0.0012683935287213898,-1.2568141744512262e-05,51.60796651237329,45.71185953130951,45.12367323206366,31.19806975672543,20.258078990952104,0.01526738719047449,0.005870366788121917,-0.02744785485619683,408.1392676995911,2.459425836205454,367.45166884421513,2.2142444979772256,343.70757260568934,2.071163818493668,290.26181880089734,1.4061073185087107,0.01110332524608396,0.12034135608277123,-0.36373672052410144,1.0088693115964686,0.10922214204020968,16410.19921875,16815.900390625,2,1,0.011129995813614145,0.013317344171878857,16565.599609375,16701.849609375,5,2,0.0017656497213175781,0.006444703868811355,16565.599609375,16701.849609375,5,2,0.0017656497213175781,0.006444703868811355,16643.773293490787,18130.037404393883,-0.0029450555119569792,0.09250655187036444,0.017381365537446847,0.004412642254123966,0.017381365537446847,0.004412642254123966
NIFTY_50,^NSEI,2022-03-11,16528.80078125,16694.400390625,16470.900390625,16630.44921875,343700,16495.67744349035,0.008170126732978497,16727.387665812555,-0.005795193427643119,17065.223355740065,-0.025477201670719665,16808.581484437906,-0.010597697720823614,0,0,1,0,11,0,20,-0.013852146369260986,-0.019796734146692255,0.015268502671672164,-0.0019502538128425505,-0.0013275366332170802,-4.128402380065843e-05,52.74712374937148,46.36660953131622,45.48926404941435,30.049719205168042,20.213501116834586,0.0021421537513466316,0.02370522141011744,0.023541370993853228,371.21141415967287,2.2321189841411533,357.1694067839141,2.147683457529358,337.9834024816089,2.0323167344183912,288.9265824248794,1.284794950482576,0.011222767568998707,0.11249261125676956,-1.5246125483909676,-0.159191253115246,0.10266718862788969,16410.19921875,16815.900390625,2,1,0.013243779353336958,0.011151302615801446,16565.599609375,16701.849609375,5,2,0.0038994502506814613,0.004293353095026419,16565.599609375,16701.849609375,5,2,0.0038994502506814613,0.004293353095026419,16608.54522389434,18107.643033154134,0.0013171018153234533,0.08882464899015909,0.01386483103800118,0.0019620584133808183,0.01386483103800118,0.0019620584133808183
NIFTY_50,^NSEI,2022-03-14,16633.69921875,16887.94921875,16606.5,16871.30078125,314700,16563.972595810283,0.0185540143623187,16740.470676306868,0.007815198716503149,17057.618548897317,-0.010922847589375914,16809.205557043002,0.003694120105573952,1,0,1,1,0,0,21,-0.010543197016938519,-0.018592740345395452,0.014778389794289276,-0.0014193732118736647,-0.001332251235009002,-5.5744174687888395e-05,60.160192125473685,50.70457434355219,47.92675672658077,28.401257465449536,20.002947789067218,0.014482565042708062,0.06355297439661234,0.012780362197610362,353.2589750777383,2.093845517058971,351.7608219243488,2.084965625859032,335.2912984943894,1.9873470507206947,288.7770351513818,1.2232931711226758,0.01120908272286777,0.10759330621976666,-1.186301654166388,-0.42565083242746476,0.1415366061538129,16836.80078125,17379.349609375,6,3,0.0020448927114346594,0.030113198425673407,16836.80078125,17379.349609375,6,4,0.0020448927114346594,0.030113198425673407,16836.80078125,17379.349609375,6,4,0.0020448927114346594,0.030113198425673407,16574.534359199,18086.125315020163,0.01759001430291695,0.07200538651532215,0.010373638415349884,-0.0004432808978251934,0.010373638415349884,-0.0004432808978251934
NIFTY_50,^NSEI,2022-03-15,16900.650390625,16927.75,16555.0,16663.0,381600,16581.97757839023,0.004886173631989436,16733.427887551697,-0.004208814118958261,17042.143311685657,-0.022247396043529426,16807.750775380882,-0.008612144320518225,0,0,1,0,1,0,22,-0.009050764145828992,-0.01811482385095752,0.013945502847894477,-0.0010700146110086185,-0.0013021101154230773,-6.050471729779905e-05,51.93872602681354,47.15250331735534,46.078774081664605,27.002662217262777,19.832845474208412,-0.012346456503312231,0.040562764224141956,-0.007794519889975815,357.15718006219066,2.143414631592094,353.2600489297525,2.1200266994523944,337.07504618513275,2.0228953140798938,290.4564944483542,1.2296408821586755,0.011502005244306434,0.10757089203979585,-0.21690824531948186,0.09354420388906058,0.15022923655497442,16410.19921875,16815.900390625,2,1,0.015171384579607514,0.00917604216677669,16565.599609375,16701.849609375,5,2,0.005845309405569225,0.0023314894901878412,16565.599609375,16701.849609375,5,2,0.005845309405569225,0.0023314894901878412,16541.74069940477,18065.484249992005,0.007277159010696119,0.08416757186533068,0.006908284856804503,-0.0028034745413123563,0.006908284856804503,-0.0028034745413123563
NIFTY_50,^NSEI,2022-03-16,16876.650390625,16987.900390625,16837.849609375,16975.349609375,260000,16653.499765842003,0.019326258627819653,16755.420771353816,0.013125831993260877,17039.52395081073,-0.0037662050665844076,16809.418425470376,0.009871322118628314,1,0,1,1,0,0,23,-0.0060828675628405455,-0.01667318760060759,0.013689083079262736,-0.0007410030001836487,-0.0012937257948975433,-7.102936764314394e-05,61.21202084722805,52.523422923380764,49.12901624072447,25.51431805820454,19.615861239812894,0.018745100484606647,0.038543072803940426,0.02224506324564124,350.7058221747526,2.065971130167875,351.2343590508416,2.069084685342003,336.49530068226926,1.982258441949452,291.1453723718871,1.2045728885114735,0.011404753367230624,0.10293311940184274,-1.1479653250961868,-0.8855904576677762,0.14327475905528025,16891.69921875,17379.349609375,6,3,0.004927756573496565,0.023799215291382413,16891.69921875,17379.349609375,6,4,0.004927756573496565,0.023799215291382413,16891.69921875,17379.349609375,6,4,0.004927756573496565,0.023799215291382413,16510.16424451165,18045.719838069643,0.027403580813819755,0.06305438493611394,0.0032085885341779363,-0.005118623360893304,0.0032085885341779363,-0.005118623360893304
NIFTY_50,^NSEI,2022-03-17,17202.900390625,17344.599609375,17175.75,17287.05078125,448300,16768.69085955255,0.03091236674580108,16803.75077225347,0.02876143639279403,17049.23088533776,0.013949010222904658,16814.170986224402,0.028123884038827776,1,1,1,2,0,1,0,-0.0020864337478041146,-0.014398310090070096,0.013979868487476446,-0.0003949940209218461,-0.001247406630128678,-7.134081130591441e-05,68.32698147308466,57.19827288330459,51.94239632341347,24.273756642466743,19.10871742160501,0.018361988356508263,0.041708619776712696,0.04782383146115032,354.4146577398021,2.050174215512861,352.52119054721004,2.039221119946984,338.0550482688278,1.955539163658219,292.70746492444937,1.2108152343544774,0.010934072952195163,0.10233275569110081,1.3933561332232993,0.5814249744681781,0.17267491179826672,17216.099609375,17379.349609375,5,3,0.004104295913329273,0.005339188812073705,17254.19921875,17379.349609375,6,4,0.0019003566840696557,0.005339188812073705,17254.19921875,17379.349609375,6,4,0.0019003566840696557,0.005339188812073705,16479.80499451965,18026.832079253076,0.046696558999289206,0.042793956433879544,-0.0005376081046599701,-0.007388830161143445,-0.0005376081046599701,-0.007388830161143445
NIFTY_50,^NSEI,2022-03-21,17329.5,17353.349609375,17096.400390625,17117.599609375,285500,16832.12881406572,0.016959874681491707,16832.28248471906,0.016950590326354164,17051.912011770597,0.0038522130280205604,16817.190176504508,0.017863235755649468,1,1,1,3,0,2,0,-9.12951962873581e-06,-0.01288005279994001,0.013957256402679084,-0.00015600550537171466,-0.0012199533729452539,-7.613519387026923e-05,61.20625819548848,54.08066748498489,50.371864616935326,22.880131649755214,18.675877904523833,-0.009802202470463706,0.029292677799452438,0.053692288622501305,334.9215699418417,1.9565919146654838,345.69462113312363,2.0195274397222898,334.1928659107884,1.9523348690067326,291.99230000096037,1.1470219246902749,0.01087397178290531,0.09957304154744374,-0.6859327655544113,-0.817471710643054,0.1504244770113519,17043.650390625,17379.349609375,7,3,0.004320069427812726,0.01529127950023111,17043.650390625,17379.349609375,8,4,0.004320069427812726,0.01529127950023111,17043.650390625,17379.349609375,8,4,0.004320069427812726,0.01529127950023111,16450.662949428766,17999.370204693103,0.038962043462038014,0.051512514338469116,-0.004267799257838822,-0.010133939833622763,-0.004267799257838822,-0.010133939833622763
NIFTY_50,^NSEI,2022-03-22,17120.400390625,17334.400390625,17006.30078125,17315.5,338300,16920.014484235588,0.023373828440447678,16876.2113497446,0.02603005148202575,17062.24879562273,0.014842779953029421,16822.148483205958,0.02932749745293055,1,1,1,4,0,3,0,0.0025955549846589086,-0.010903454058521124,0.014272868454137826,5.428948609842443e-05,-0.0011682442080868216,-7.420074177404978e-05,66.02992444216613,57.02661212234018,52.12505607962346,21.310320347725206,18.322314073792608,0.011561223252155806,0.0263286882564302,0.09155492910369989,333.55717782847336,1.9263502516732023,344.43783457897194,1.989187921682723,333.90271083765555,1.9283457644171726,292.7144461884411,1.1395309735199706,0.01103164396547699,0.1002628242928892,-0.05881561901056672,-0.46322304094058864,0.19320874572733865,17216.099609375,17379.349609375,5,3,0.005740544057347463,0.003687425103231209,17254.19921875,17379.349609375,6,4,0.003540225881435708,0.003687425103231209,17254.19921875,17379.349609375,6,4,0.003540225881435708,0.003687425103231209,16422.738109239,17973.013630872374,0.05155853950281547,0.03797254661270966,-0.007877964893257317,-0.012820459309642374,-0.007877964893257317,-0.012820459309642374
NIFTY_50,^NSEI,2022-03-23,17405.05078125,17442.400390625,17199.599609375,17245.650390625,292100,16979.221012670027,0.015691495961808955,16909.796717097364,0.01986148498095525,17069.441015034583,0.01032308998491595,16826.362432533508,0.024918514609004596,1,1,1,5,0,4,0,0.004105566538388239,-0.009352637722383858,0.014446294228816008,0.00032035528453993044,-0.0011187159983737538,-7.229536834164053e-05,62.813786455366426,55.669095386947944,51.45966051274473,20.174036632817863,17.890766105097164,-0.0040339354552280104,0.034966716115045315,0.07694782700065428,315.40589851277866,1.8289011511229414,337.17804505547394,1.955148326784875,329.56452371443385,1.9110008393396989,291.7161728896723,1.0812081325092178,0.01108337489149641,0.10086048387376424,-0.4390054360635782,-0.9702161416960946,0.16904698211996633,17216.099609375,17379.349609375,6,3,0.0017135208345673213,0.007752634184366914,17216.099609375,17379.349609375,7,4,0.0017135208345673213,0.007752634184366914,17216.099609375,17379.349609375,7,4,0.0017135208345673213,0.007752634184366914,16396.030473950337,17945.18299271154,0.049265750924449285,0.040562842585908865,-0.011474381334909523,-0.01559003033748485,-0.011474381334909523,-0.01559003033748485
NIFTY_50,^NSEI,2022-03-24,17094.94921875,17291.75,17091.150390625,17222.75,290300,17023.499010366384,0.01170446742542664,16938.247015543056,0.016796483378467373,17075.45313209205,0.008626234792628485,16830.30658743367,0.02331766272513097,1,1,1,6,0,5,0,0.0050331061263363145,-0.008035284070507347,0.014565780093478345,0.00042171578719032434,-0.0010610605801684102,-6.771188562387787e-05,61.66495065692436,55.20510344231689,51.23728209894986,18.76654357491226,17.554035298264417,-0.0013278937068936791,0.014574096929842684,0.05367890021280175,292.44464068522296,1.6980136196903688,327.42244250686866,1.9011043097465194,323.42333731731793,1.877884410546039,289.89384161937886,1.0087990798686686,0.010897598369467762,0.10255440376763997,-0.5882748368145776,-0.9783125931731899,0.15669166590881256,17216.099609375,17379.349609375,6,4,0.0003861398803907622,0.009092601900103062,17216.099609375,17379.349609375,7,5,0.0003861398803907622,0.009092601900103062,17216.099609375,17379.349609375,7,5,0.0003861398803907622,0.009092601900103062,16370.540043562789,17914.6775733647,0.04948164238795843,0.04017520856801039,-0.01505632983216465,-0.0185080482664135,-0.01505632983216465,-0.0185080482664135
NIFTY_50,^NSEI,2022-03-25,17289.0,17294.900390625,17076.55078125,17153.0,237100,17047.044644845224,0.006215467687345759,16957.770014130052,0.011512715746662015,17078.4941857355,0.004362551724655501,16833.5174671607,0.018978952762698426,1,1,1,7,0,6,0,0.0052645265645650295,-0.007068783131142867,0.014552913201457145,0.0003432800059374408,-0.0010102314536944324,-6.438068578282775e-05,57.90186869515947,53.73601567153644,50.54732909065173,17.44093336660485,17.240117518630413,-0.004049875890900112,-0.007754404319526564,0.03363078995582813,277.6256344231784,1.6185252400348533,319.6315258545923,1.863414713779469,318.41982646292183,1.856350646900961,288.46295697449125,0.9624307999024249,0.010844790304086851,0.10355820788371481,-1.4373508251385398,-1.5573274455653532,0.16301976562710732,17146.349609375,17379.349609375,5,4,0.00038771005800734566,0.013195919627761907,17146.349609375,17379.349609375,7,5,0.00038771005800734566,0.013195919627761907,17146.349609375,17379.349609375,7,5,0.00038771005800734566,0.013195919627761907,16346.266818076367,17879.396500376028,0.04703160857713714,0.042348073245264836,-0.01862310390444366,-0.02093456845661379,-0.01862310390444366,-0.02093456845661379
NIFTY_50,^NSEI,2022-03-28,17181.849609375,17235.099609375,17003.900390625,17222.0,253200,17078.854709418818,0.008381433826604242,16981.79092193641,0.014145096896305508,17084.121864726265,0.008070542715948033,16837.382964999895,0.022843041332469165,1,1,1,8,0,7,0,0.0057157568320445225,-0.005989827490117606,0.014654231019112016,0.0003777858217123509,-0.0008633405048166342,-3.5001781218879645e-05,60.6717525057032,55.01145563086424,51.2211800697397,16.45848428329754,16.991964353027026,0.004022619949862971,0.006099008798396088,0.03557034289747607,268.3403512885427,1.5581253703898659,313.3149324899786,1.819271469573677,314.2664641908779,1.8247965636446286,287.31768221000146,0.9339500069209519,0.010950442763178317,0.10306557907716071,-0.7374433306767887,-1.2522528950640592,0.24569766237753776,17216.099609375,17379.349609375,5,4,0.0003426077473580304,0.009136546822378354,17216.099609375,17379.349609375,7,5,0.0003426077473580304,0.009136546822378354,17216.099609375,17379.349609375,7,5,0.0003426077473580304,0.009136546822378354,16310.823149681592,17840.18474282355,0.05290772560204439,0.035895061132478735,-0.02226763170800894,-0.02283901796898069,-0.02226763170800894,-0.02283901796898069
NIFTY_50,^NSEI,2022-03-29,17297.19921875,17343.650390625,17235.69921875,17325.30078125,235100,17123.663086115397,0.011775383229660676,17013.019090964917,0.018355454056412937,17093.579861452687,0.013556020545459969,16842.237868644177,0.028681634612533244,1,1,1,9,0,8,0,0.00650348974270178,-0.004712925621240987,0.014923313325032791,0.00036725599544644715,-0.0007555010557274422,-1.4963355239056008e-05,64.72553526135165,56.92602513067285,52.23174055066626,15.41290398374847,16.653072292671833,0.005998187274997013,0.0005660120267967361,0.02690960263743003,239.00235915583417,1.3794990469342399,299.6246080710516,1.7294049428297087,305.09427021155034,1.760975316178829,284.00433637830145,0.841544753166996,0.010238299855346123,0.10682909928474796,-0.9463601630946021,-1.3218731130952819,0.25481390782853697,17216.099609375,17379.349609375,6,4,0.006302988516838971,0.0031196473185327546,17254.19921875,17379.349609375,8,5,0.00410391504296124,0.0031196473185327546,17254.19921875,17379.349609375,8,5,0.00410391504296124,0.0031196473185327546,16276.024948596707,17796.01384488608,0.06056321018038851,0.02716911351666128,-0.025779546136435183,-0.02447134614320423,-0.025779546136435183,-0.02447134614320423
NIFTY_50,^NSEI,2022-03-30,17468.150390625,17522.5,17387.19921875,17498.25,505000,17191.769797730776,0.01782714670305076,17057.13099178629,0.025861266377453975,17109.44927865062,0.022724327067296695,16848.765352538263,0.038547907450316075,1,1,1,10,0,9,0,0.007893402824268703,-0.0030578591988705403,0.015471989825835213,0.0004687706361420574,-0.0006471209049677074,5.985679445030812e-06,70.63726045431213,59.99558954232693,53.890305678749755,15.045975430397602,16.16727407436076,0.009982465582194733,0.014647148913114805,0.05012602772609975,230.64173107466735,1.3180845574538445,292.3085088338336,1.670501386331968,299.95641061814314,1.7142080529089658,282.2682340257354,0.8171012649395004,0.010062263330630499,0.11288017618652076,1.7550550760980597,1.0783420356706523,0.24606056865489068,17452.900390625,17639.44921875,4,7,0.002591665416541654,0.008069333719086195,17452.900390625,17639.44921875,6,9,0.002591665416541654,0.008069333719086195,17452.900390625,17639.44921875,6,9,0.002591665416541654,0.008069333719086195,16241.87221482176,17752.145711325535,0.07180019631553096,0.014509777339193041,-0.02927885472659364,-0.0261346318224821,-0.02927885472659364,-0.0261346318224821
NIFTY_50,^NSEI,2022-03-31,17519.19921875,17559.80078125,17435.19921875,17464.75,281100,17241.402561779723,0.012954133947048325,17094.18726526026,0.021677704180345345,17123.382640272164,0.019935743240648035,16854.89455301052,0.03618269132870677,1,1,1,11,0,10,0,0.008612009113685141,-0.0017050004444354786,0.015929383979070295,0.0005613849050955189,-0.0005254620221383288,3.129238299310888e-05,68.05965443627132,59.11680254409278,53.51705057634665,14.826873327791898,15.66615160623748,-0.001914477162001882,0.014051182302477816,0.028830062525175837,209.43369735973388,1.1991794749981184,280.3294412385598,1.6051156829531474,291.6061797553744,1.6696842483022913,279.1149005952207,0.7503493970157464,0.009511864442730207,0.11656394157467773,-0.1846720373031389,-0.8280468423966563,0.21496977867460704,17452.900390625,17489.80078125,4,6,0.0006784872027941997,0.0014343624300376472,17452.900390625,17489.80078125,6,7,0.0006784872027941997,0.0014343624300376472,17452.900390625,17489.80078125,6,7,0.0006784872027941997,0.0014343624300376472,16208.364948356699,17713.666031626028,0.07193833588475651,0.014252481806268494,-0.032765222862964904,-0.027549519655486354,-0.032765222862964904,-0.027549519655486354
NIFTY_50,^NSEI,2022-04-01,17436.900390625,17703.69921875,17422.69921875,17670.44921875,291800,17319.411044865228,0.020268482165786222,17146.57471557751,0.030552720404067344,17144.83623158502,0.03065721830557181,16863.00952480892,0.047882300769217484,1,1,1,12,0,11,0,0.010079933290157255,0.00010139985993486439,0.016712717048607266,0.0007769074384196273,-0.00037269790657955547,6.562223614644535e-05,74.67879596417119,62.72700158894095,55.48053363573814,15.0828744760839,15.155480282172082,0.011777965258592316,0.030166689136011282,0.02217836011194252,223.74695788778712,1.2662211080087917,280.37733829294837,1.5867018139835505,291.101123576547,1.6473894917604104,279.1526025833163,0.8015220199174294,0.009479729491309478,0.12130123949073456,-0.19577008320991396,-0.6616837391245705,0.2900851560739435,17613.099609375,17794.599609375,3,5,0.00324550941886337,0.007025876314070432,17613.099609375,17792.94921875,4,7,0.00324550941886337,0.006932477974018682,17613.099609375,17792.94921875,4,7,0.00324550941886337,0.006932477974018682,16175.503149201555,17677.73437900026,0.08460147509788078,0.0004122792895683384,-0.034587112178756874,-0.028871318631504272,-0.034587112178756874,-0.028871318631504272
NIFTY_50,^NSEI,2022-04-04,17809.099609375,18114.650390625,17791.400390625,18053.400390625,345500,17452.863653185184,0.034409066006209035,17229.013413309098,0.04784876287106947,17180.4661986062,0.05080969177015816,16874.85421004092,0.06984037704354311,1,1,1,13,0,12,0,0.012992632515055468,0.0028257216155658225,0.018110496527041456,0.001127881604249792,-0.00015320193763388446,0.00011842421062500109,82.53843713225783,68.33339139858023,58.83745185450614,16.390029429722176,14.987880912190509,0.021671841339984343,0.04827548430060391,0.05466892570249615,267.8378006852297,1.4835864429413304,292.0790406916663,1.6178616458500574,298.39160206694953,1.6528276978884384,282.45357396914994,0.9482542455436708,0.009400687766909138,0.1277584346201063,0.132017739235009,-0.12553144821722154,0.3439692426901205,17968.5,18112.599609375,2,6,0.004702736813453057,0.0032791173667616504,17968.5,18112.599609375,2,7,0.004702736813453057,0.0032791173667616504,17968.5,18112.599609375,2,7,0.004702736813453057,0.0032791173667616504,16143.286817356313,17651.061560939914,0.10580353462168796,-0.022286041464743556,-0.0355804168881928,-0.029496574663894437,-0.0355804168881928,-0.029496574663894437
NIFTY_50,^NSEI,2022-04-05,18080.599609375,18095.44921875,17921.55078125,17957.400390625,283500,17544.59760544697,0.023528769052524247,17295.230411246906,0.038286276830836054,17210.93420613635,0.04337162501164562,16885.625813827828,0.06347260022305384,1,1,1,14,0,13,0,0.014418263779700851,0.0048978285606659355,0.019265403361131143,0.0013730809536076638,9.137255101620001e-05,0.0001792387228771175,75.66914751543564,65.66685397163249,57.70626110500284,17.603816172386292,14.826267233993992,-0.005317557796472028,0.03648419253183066,0.03707085505038843,249.04992804818377,1.3868929947020894,283.63756903511876,1.57950239380527,292.46335613519,1.6286508613344501,280.28247123976695,0.8885676187546335,0.009002074532425224,0.11872510317165245,-0.6081655084022818,-0.6369676892844661,0.3092031606635225,17798.19921875,18012.25,3,6,0.008865491018294272,0.003054429270488131,17798.19921875,18012.25,4,8,0.008865491018294272,0.003054429270488131,17798.19921875,18012.25,4,8,0.008865491018294272,0.003054429270488131,16111.715952820987,17650.38226446493,0.10278127110021937,-0.01709702515294779,-0.03657475047367964,-0.02872659946609224,-0.03657475047367964,-0.02872659946609224
NIFTY_50,^NSEI,2022-04-06,17842.75,17901.0,17779.849609375,17807.650390625,328800,17592.425384570248,0.012233958726550524,17341.814045735824,0.026862030907528985,17234.33484082218,0.03326589364185002,16894.80018772631,0.05403142936025112,1,1,1,15,0,14,0,0.014451275868457751,0.006236341924787481,0.020096991341900256,0.0014598431561136493,0.00029335095021320033,0.00023061919817913835,65.71582776101141,61.62699694824435,55.96568243144833,18.079542595798,14.539981174065304,-0.008339180323571727,0.01768179050047869,0.03258792723210435,234.750098688547,1.3182541971518789,276.0599413361817,1.5502322613067243,286.99132875970474,1.6116181667110554,278.2278374399716,0.843733326070203,0.008769227954836508,0.10603003582272578,0.7763311093531491,-0.05348187096771588,0.21789033737106583,17798.19921875,17944.69921875,3,6,0.0005307366029588977,0.0076960646193475705,17798.19921875,17944.69921875,4,8,0.0005307366029588977,0.0076960646193475705,17798.19921875,17944.69921875,4,8,0.0005307366029588977,0.0076960646193475705,16080.790555595559,17648.973090277785,0.09697291878206249,-0.008910625313643426,-0.03756999894267232,-0.028029709610363662,-0.03756999894267232,-0.028029709610363662
NIFTY_50,^NSEI,2022-04-07,17723.30078125,17787.5,17623.69921875,17639.55078125,308800,17600.99363851202,0.0021906230710529153,17368.881021691657,0.01558360375779583,17250.225662015426,0.0225692768815111,16902.210641393212,0.04362388775649587,1,1,1,16,0,15,0,0.013363705844405395,0.00687848159212825,0.02058991146222795,0.001481518277176619,0.00043073200513539246,0.00026668592593626084,56.05887407488284,57.36099529200985,54.0672331151977,17.855185668279976,14.125027212454421,-0.00943974110495216,0.010008776607165926,0.02420059405437569,224.59031332583763,1.2732201409832182,269.4807435175258,1.5277075185155564,282.08465462233784,1.599160081345044,276.3423041286722,0.8127250513959039,0.008460137922356755,0.09620119484964504,-0.11222063519281672,-0.21806516113514118,0.13789923932673195,17613.099609375,17794.599609375,2,5,0.0014995377265001745,0.008789839948181078,17613.099609375,17792.94921875,4,7,0.0014995377265001745,0.008696278006300207,17613.099609375,17792.94921875,4,7,0.0014995377265001745,0.008696278006300207,16050.510625680048,17646.834038378463,0.09008393554211287,0.00041289357188195526,-0.03775178003463353,-0.027406153617290818,-0.03775178003463353,-0.027406153617290818
NIFTY_50,^NSEI,2022-04-08,17698.150390625,17842.75,17600.55078125,17784.349609375,274400,17634.331087759834,0.008507185266544938,17406.650893299233,0.021698528820450116,17271.17169916678,0.029712976001099893,16910.988143562186,0.051644614637453456,1,1,1,17,0,16,0,0.013080068983761135,0.007844238740269547,0.021298788252164493,0.0014737436494029587,0.0005508482092676847,0.0002992687685404727,61.71301315960556,59.93382434540847,55.41814779524653,17.815765302807712,13.770602835756055,0.008208759390795572,0.006445811830530168,0.036806949768262154,228.1120944106701,1.2826563772139357,267.53206317698823,1.5043117631693375,280.18534815222654,1.5754601900343161,275.65944242109873,0.8275141689585402,0.00799832434762309,0.09139560524306845,-1.131622076411585,-0.6009714120539653,0.16893936464441262,17613.099609375,17794.599609375,2,5,0.009629252897149849,0.000576349443479042,17613.099609375,17792.94921875,4,7,0.009629252897149849,0.0004835492758456978,17613.099609375,17792.94921875,4,7,0.009629252897149849,0.0004835492758456978,16020.876163074441,17643.965108766966,0.0991587257917459,-0.007893710126685216,-0.037425235217542596,-0.026810330546208072,-0.037425235217542596,-0.026810330546208072
NIFTY_50,^NSEI,2022-04-11,17740.900390625,17779.05078125,17650.94921875,17674.94921875,251700,17641.716202485317,0.001883774564971254,17431.041650158393,0.01399271331494928,17287.00611169946,0.022441312540983624,16918.589746300375,0.0447058226360161,1,1,1,18,0,17,0,0.012086171128218798,0.00833201177394475,0.02177583184672032,0.0012402447274906248,0.0006498091215571322,0.0003272383870236761,55.426453873953925,57.12904102794209,54.16987012673398,17.779160677726324,13.4288364725112,-0.006151497975913078,-0.02096287478737391,0.026300616580536618,209.16975365353608,1.183424920008505,257.9512294232748,1.4594170892985316,273.19558826997763,1.545665477670314,272.81426138517674,0.7667112144046486,0.007644221011662556,0.08385857816663148,-1.2562891220819021,-0.8557903415675302,0.12240077560920896,17613.099609375,17794.599609375,2,5,0.003499280739623766,0.006769489922951069,17613.099609375,17792.94921875,4,7,0.003499280739623766,0.006676115361894383,17613.099609375,17792.94921875,4,7,0.003499280739623766,0.006676115361894383,16020.960208453349,17640.604281674034,0.09357814779699965,-0.0019431420509843607,-0.03537847580988884,-0.025792354677247498,-0.03537847580988884,-0.025792354677247498
NIFTY_50,^NSEI,2022-04-12,17584.849609375,17595.30078125,17442.349609375,17530.30078125,266000,17621.458853169803,-0.0051731285519192385,17440.065207530355,0.005174038780582227,17296.54707913281,0.013514472053164727,16924.676423265046,0.03578351176938598,1,1,1,19,0,18,0,0.010400972902390561,0.008297501677123119,0.021972098406359133,0.0009948660772398643,0.0007003572320209428,0.0003434750852150281,47.899654972534165,53.56003150958667,52.54695470232341,16.83589181457109,12.988289167190612,-0.008183810641252287,-0.023784044465477105,0.011832406408889495,213.85572479782886,1.219920453541584,256.1403994198266,1.4611295186320385,271.2624464178358,1.5473918548389756,272.00996834497323,0.786205469229749,0.007512499166516948,0.07891185064155704,-0.6256725925160398,-0.6053876521010274,0.08479279670731689,17216.099609375,17639.44921875,5,7,0.017923318931929694,0.006226272946596708,17452.900390625,17639.44921875,6,9,0.0044152346038343875,0.006226272946596708,17452.900390625,17639.44921875,6,9,0.0044152346038343875,0.006226272946596708,16022.44665858616,17642.54693600391,0.08601416150694952,0.006402979398617365,-0.03330939431830415,-0.024525893262935083,-0.03330939431830415,-0.024525893262935083
