date,index_symbol,open,high,low,close,volume,turnover
20241031,CUSTOM_DATA_CENTRE,1793.4320736074942,1845.4667280256201,1768.289645876548,1822.355681370428,29682610,19095062083.69
20241101,CUSTOM_DATA_CENTRE,1843.9007446605028,1869.0601933471623,1827.593756261633,1853.607194898462,6910621,3362661659.75
20241104,CUSTOM_DATA_CENTRE,1857.2181231673878,1870.3895171043973,1785.0685760056324,1818.6150830110878,23954638,15539382981.1
20241105,CUSTOM_DATA_CENTRE,1816.2120425304574,1881.9540678119547,1790.6282524158626,1853.1862259305456,53871407,33916869973.77
20241106,CUSTOM_DATA_CENTRE,1873.8610735881437,1949.3372543808052,1852.4949820928096,1926.1378329354238,41813395,25280986785.45
20241107,CUSTOM_DATA_CENTRE,1949.0226506080883,1980.176905862827,1893.4588007980183,1919.045031356093,36878056,24347741593.28
20241108,CUSTOM_DATA_CENTRE,1923.4488504992212,1959.4785652432367,1868.6437063196624,1897.4125327056468,55697577,28244751678.170002
20241111,CUSTOM_DATA_CENTRE,1893.4976049154886,1934.3146952007266,1850.3691835555178,1891.120305860832,50277512,23370942234.98
20241112,CUSTOM_DATA_CENTRE,1899.8039677008064,1945.133849440632,1848.1869688260128,1868.771474628999,36224173,21451333193.53
20241113,CUSTOM_DATA_CENTRE,1861.6812932289606,1888.6695023618342,1782.0763532165101,1801.7047533570635,33507078,19572666297.45
20241114,CUSTOM_DATA_CENTRE,1802.2767465184518,1866.7206693323071,1776.6918783383064,1815.6024099312413,43534279,23683953858.99
20241118,CUSTOM_DATA_CENTRE,1827.648674079813,1868.2180349815246,1764.79589830896,1824.4030840137214,31812450,21147293644.84
20241119,CUSTOM_DATA_CENTRE,1833.7648454121522,1919.686002735336,1811.7657251342166,1858.9062717310728,36723366,24979874022.03
20241121,CUSTOM_DATA_CENTRE,1853.970963233694,1901.4959968823728,1807.1683845951716,1865.3751907312887,25723644,18849864693.95
20241122,CUSTOM_DATA_CENTRE,1876.1727172598532,1911.271358049458,1838.737098297181,1869.8308872219263,27411104,20150646206.42
20241125,CUSTOM_DATA_CENTRE,1916.561164353449,1960.5794937706016,1873.7773130028884,1916.2734301047483,30211646,40006616891.19
20241126,CUSTOM_DATA_CENTRE,1923.947696867874,1957.7915455701013,1889.450684568879,1918.3992958088513,20729048,16423499593.05
20241127,CUSTOM_DATA_CENTRE,1925.1857248329734,1981.5628497813707,1903.8187711399723,1950.3481851486217,37295478,32723924379.02
20241128,CUSTOM_DATA_CENTRE,1960.236945040156,1992.6525891730548,1924.6011260828125,1953.3227388348755,32174383,22200567061.58
20241129,CUSTOM_DATA_CENTRE,1957.2875891469112,1993.1582131898285,1914.0767540692848,1950.901685711186,39791125,20974326063.52
20241202,CUSTOM_DATA_CENTRE,1956.0907370550965,2006.6551772032599,1924.4213696765414,1974.4124810936707,31141993,21870411906.75
20241203,CUSTOM_DATA_CENTRE,1985.9509087418917,2027.170712415305,1961.5984217050059,1989.6591485237213,22827825,20094686680.74
20241204,CUSTOM_DATA_CENTRE,1996.9766708274879,2034.1048864462389,1965.431343970878,2001.579950509675,23140409,20681777635.98
20241205,CUSTOM_DATA_CENTRE,2010.7957299979748,2038.4650895079674,1971.3344091589543,1993.5569899459092,24346557,19388438090.32
20241206,CUSTOM_DATA_CENTRE,2001.1722551312957,2041.4139419343899,1973.6146988080172,2011.215289702107,48067308,18599991920.88
20241209,CUSTOM_DATA_CENTRE,2020.4799755347353,2067.4047427130668,1997.4729947536373,2035.0659190700956,30262756,19050014732.86
20241210,CUSTOM_DATA_CENTRE,2046.6756980216298,2068.8035181082037,2002.694941773439,2032.1598211524322,28241034,15435117721.65
20241211,CUSTOM_DATA_CENTRE,2033.6210967356424,2067.744323438465,2008.3681265225841,2041.339829568269,20739672,11933038974.49
20241212,CUSTOM_DATA_CENTRE,2047.1289823160525,2080.3753379871773,1995.0096954403516,2026.277076537571,28911067,18401309210.31
20241213,CUSTOM_DATA_CENTRE,2022.2417422018784,2046.5432912710087,1970.4790811814873,2020.408185476793,22017609,11991056791.41
20241216,CUSTOM_DATA_CENTRE,2021.9213591408254,2067.921762225807,1999.7532879462024,2036.9423224164234,22081383,15488468759.880001
20241217,CUSTOM_DATA_CENTRE,2043.7806257103139,2083.036005242817,2003.5676277255347,2030.9044528563961,30849760,21734850756.829998
20241218,CUSTOM_DATA_CENTRE,2034.0589672183899,2054.8509779655706,1977.3245895922137,2000.4551499043068,23978184,13561444683.86
20241219,CUSTOM_DATA_CENTRE,1960.2789811028179,2033.3098003627597,1929.7067315758215,1995.7687312443513,23594076,16210736306.27
20241220,CUSTOM_DATA_CENTRE,2008.4831529148178,2036.7614648176607,1925.0236335945608,1950.0420673632618,30012169,33817875863.66
20241223,CUSTOM_DATA_CENTRE,1966.4734657494957,1990.6066376213391,1902.8815160440492,1930.9811895539585,21210291,17670611374.98
20241224,CUSTOM_DATA_CENTRE,1935.8142295399418,1965.4435228148686,1898.5162699169875,1930.1286097544878,24949736,14825047963.119999
20241226,CUSTOM_DATA_CENTRE,1935.4537573654848,1960.4015226328638,1896.9630962619874,1927.77749341667,27299725,19891320979.29
20241227,CUSTOM_DATA_CENTRE,1929.862167813856,1963.5808014516456,1898.9856049301475,1926.8570057363265,25248907,11753535857.13
20241230,CUSTOM_DATA_CENTRE,1923.1210414165128,1953.1990463237657,1879.8942008877993,1908.3478095914572,21986532,31330095392.86
20241231,CUSTOM_DATA_CENTRE,1906.7786081211993,1945.7052755241116,1881.6130780379647,1923.9699256443555,17593725,14311674422.39
20250101,CUSTOM_DATA_CENTRE,1929.2937042813687,1988.0441877713258,1912.8392116329314,1968.4761308844181,13798030,10877253502.460001
20250102,CUSTOM_DATA_CENTRE,1972.443934977695,2017.1996423651547,1946.2819950222608,1991.0567064341599,21157261,19038276131.38
20250103,CUSTOM_DATA_CENTRE,1992.0301676485897,2024.7834337668364,1957.6753210599745,1980.115501940015,18346300,14051356167.710001
20250106,CUSTOM_DATA_CENTRE,1988.0160563059967,2001.5829719408944,1886.5465666311459,1904.0024815714107,26349588,17062235693.75
20250107,CUSTOM_DATA_CENTRE,1910.0062090085003,1971.7313583013902,1894.9149760473297,1952.1082943244132,22124536,19714764592.89
20250108,CUSTOM_DATA_CENTRE,1954.7190458905798,1976.9357177260742,1897.9610642774674,1929.8071858585743,26373838,21526662500.63
20250109,CUSTOM_DATA_CENTRE,1930.9472216369827,1954.0468100187554,1875.4472658297775,1893.1745077807502,17064943,13503263908.88
20250110,CUSTOM_DATA_CENTRE,1889.515187802281,1903.08568833434,1805.7806385673869,1834.2139811095278,25374867,15434654520.9
20250113,CUSTOM_DATA_CENTRE,1804.4558838518878,1836.739684832401,1718.1123387937198,1738.8658157754842,39244928,21151517969.66
20250114,CUSTOM_DATA_CENTRE,1745.6055662463662,1813.9746477471556,1721.4126954240917,1786.0993807556667,30723063,17872350079.61
20250115,CUSTOM_DATA_CENTRE,1800.6384930467316,1830.5641493485264,1751.500917286146,1781.0923897270832,31140309,17954618775.24
20250116,CUSTOM_DATA_CENTRE,1812.5363427883353,1860.1968720363336,1786.9997703845074,1830.680367531178,36229694,16396799945.5
20250117,CUSTOM_DATA_CENTRE,1835.4523567485126,1879.0858960406201,1796.6131838231026,1838.8114100190062,75474328,23291429414.31
20250120,CUSTOM_DATA_CENTRE,1853.0318578643773,1891.6550004439555,1810.2709503334759,1863.4515026695567,30577332,16424315574.06
20250121,CUSTOM_DATA_CENTRE,1868.103160614512,1894.2285927626067,1798.1828894744526,1812.519548826948,27968148,18144251685.14
20250122,CUSTOM_DATA_CENTRE,1822.2657340427934,1834.1317914649394,1726.9077801708115,1767.6034116183143,34775352,21428250058.09
20250123,CUSTOM_DATA_CENTRE,1762.1904059193503,1819.5382435315264,1734.0831191167943,1774.3521496446017,26371074,15219988639.48
20250124,CUSTOM_DATA_CENTRE,1776.5561767243785,1793.916864931544,1710.7596974789587,1727.4681425629997,26382047,13050194740.14
20250127,CUSTOM_DATA_CENTRE,1710.4349906902792,1725.940404213379,1616.4447787746342,1648.7660790758305,36719083,22224704704.28
20250128,CUSTOM_DATA_CENTRE,1630.2637006628886,1673.7144707693321,1533.3586548250098,1590.6422775069345,64415876,40848223423.2
20250129,CUSTOM_DATA_CENTRE,1594.0052899267098,1686.486682708668,1580.0761328669796,1659.6070356876205,42998073,28204089808.620003
20250130,CUSTOM_DATA_CENTRE,1670.8975680373785,1711.07640553377,1625.946629892105,1654.2673579399186,28226803,27300238515.32
20250131,CUSTOM_DATA_CENTRE,1655.7708886096796,1731.5494555586229,1630.7206308364614,1696.2141630257504,25183275,24830884809.53
20250201,CUSTOM_DATA_CENTRE,1702.22113334496,1756.0633777708485,1644.5631408814584,1698.314851733481,59599861,23454995249.14
20250203,CUSTOM_DATA_CENTRE,1677.8775983825378,1702.8746574154068,1605.941772430708,1634.3223098743074,37693125,36630306633.48
20250204,CUSTOM_DATA_CENTRE,1644.1827237049429,1694.3448135260887,1607.7934357335528,1655.932976657374,39393361,31882151613.920002
20250205,CUSTOM_DATA_CENTRE,1665.8333195095813,1718.093333841945,1647.2118734143924,1688.7107637120885,31738451,21179766548.56
20250206,CUSTOM_DATA_CENTRE,1704.9254762551682,1743.2040821890594,1666.2367644077444,1699.2629197393167,28906946,26387116876.81
20250207,CUSTOM_DATA_CENTRE,1706.9784689240548,1733.8181765398317,1659.9972095277901,1690.584498186677,27165185,19456982602.32
20250210,CUSTOM_DATA_CENTRE,1695.9212324764535,1713.5705412558577,1626.260848323721,1646.6142612505532,22297937,17896563671.56
20250211,CUSTOM_DATA_CENTRE,1642.2528056681988,1654.6038467974322,1556.4224278694135,1583.6397969936772,28160392,18098231975.49
20250212,CUSTOM_DATA_CENTRE,1572.7351602555668,1616.2608728905464,1511.5449112138353,1578.8987598620765,35954248,24767596056.68
20250213,CUSTOM_DATA_CENTRE,1581.3312686044653,1629.323347283263,1543.298912413287,1568.9159749322225,25565075,19867837699.25
20250214,CUSTOM_DATA_CENTRE,1571.0327205446927,1585.8955947505601,1474.349232817537,1494.5903038837337,33481305,15839096182.02
20250217,CUSTOM_DATA_CENTRE,1477.5055091053434,1523.1738906076544,1424.7356504921502,1470.9361939894843,36258454,22134546347.7
20250218,CUSTOM_DATA_CENTRE,1475.6879853078917,1500.1065124549552,1407.5234132403175,1434.434908241714,32815251,36231667654.47
20250219,CUSTOM_DATA_CENTRE,1425.1824533678193,1518.1228642373121,1405.6207336744915,1492.077935735282,37173795,24506199974.64
20250220,CUSTOM_DATA_CENTRE,1487.5669215498494,1559.6111071639561,1469.627448061621,1540.0365528991445,36697542,23947101560.75
20250221,CUSTOM_DATA_CENTRE,1541.9899375483342,1583.5450566323777,1498.5056039057774,1526.451468903851,28276465,19054188583.9
20250224,CUSTOM_DATA_CENTRE,1504.1120859948699,1544.9737315056038,1470.2844697845223,1512.9663785963644,23325821,18193091766.87
20250225,CUSTOM_DATA_CENTRE,1510.7875257010426,1551.46698262998,1481.7004471096957,1501.937826617283,28833825,19956539969.13
20250227,CUSTOM_DATA_CENTRE,1508.4246556014004,1524.0998486638846,1440.5031095968423,1460.589957062078,34823878,23013530805.6
20250228,CUSTOM_DATA_CENTRE,1441.318289798141,1467.571096441367,1387.086434783655,1413.4461259291472,44628209,24908123981.69
20250303,CUSTOM_DATA_CENTRE,1415.919449061226,1447.747987262217,1341.0662282091123,1395.5736716012404,57365051,26763527677.88
20250304,CUSTOM_DATA_CENTRE,1378.4151403224646,1451.8532414698175,1361.4943789214335,1418.0480506530462,37763667,24199168960.21
20250305,CUSTOM_DATA_CENTRE,1422.209932406969,1489.2929347604904,1409.7399093988179,1464.5489481582645,37496665,25070615990.52
20250306,CUSTOM_DATA_CENTRE,1482.3140706660517,1520.6820980808095,1458.8826036635635,1491.3538525744168,33135875,26551097382.739998
20250307,CUSTOM_DATA_CENTRE,1494.8204849804017,1552.7174236449728,1475.4996059074504,1521.3471866818174,34245164,20266487299.2
20250310,CUSTOM_DATA_CENTRE,1526.9379443936975,1557.4329621953675,1456.0509052515522,1472.348338443886,33167638,17705429421.989998
20250311,CUSTOM_DATA_CENTRE,1452.362382317862,1492.5153985043742,1420.975011529903,1458.0973235970744,32143786,20540218364.77
20250312,CUSTOM_DATA_CENTRE,1464.839276697228,1490.9815270524318,1425.959122445972,1446.4718865578864,25117464,13221864079.57
20250313,CUSTOM_DATA_CENTRE,1455.208599869134,1477.272690781509,1414.339167189195,1430.0590325774463,34341478,17203591859.12
20250317,CUSTOM_DATA_CENTRE,1437.831918528021,1470.8800748749409,1402.1040697574633,1432.9271465211793,28722000,16358011283.03
20250318,CUSTOM_DATA_CENTRE,1444.8907826825573,1502.8157430354713,1430.0795783543863,1483.5592024148784,39217093,23488285901.19
20250319,CUSTOM_DATA_CENTRE,1492.5653029048926,1544.4312730212594,1479.7551044348334,1522.5223459716697,39252097,19881923613.739998
20250320,CUSTOM_DATA_CENTRE,1540.2590899477102,1579.7228524523857,1503.794348222426,1536.0543895004614,32618398,19555102212.92
20250321,CUSTOM_DATA_CENTRE,1537.384705799411,1596.2441181275303,1510.4815512107507,1564.136654864645,56230493,32855898761.940002
20250324,CUSTOM_DATA_CENTRE,1583.225565800722,1630.9942284675803,1558.262787260197,1597.0871610208337,44862116,20638308571.579998
20250325,CUSTOM_DATA_CENTRE,1613.146529097236,1629.5926962155354,1541.5520851218203,1557.3659751236546,36957132,16925210032.189999
20250326,CUSTOM_DATA_CENTRE,1561.380366411163,1590.9673002089366,1509.2710383744632,1526.9599192762923,33625923,31802631619.25
20250327,CUSTOM_DATA_CENTRE,1521.5141358337016,1577.3403776092114,1502.564170677056,1553.4216032262468,48242653,30866841271.72
20250328,CUSTOM_DATA_CENTRE,1560.8145503248043,1589.486310308272,1517.545857083869,1533.7831378194578,30511501,17979034090.03
20250401,CUSTOM_DATA_CENTRE,1537.501609466235,1567.7722511037728,1502.8363461890178,1529.576125677298,22905710,12409266399.83
20250402,CUSTOM_DATA_CENTRE,1534.1999283006421,1557.8582430468957,1496.8610307185056,1541.630046400474,23109638,14113164622.48
20250403,CUSTOM_DATA_CENTRE,1525.0857752594452,1575.0849905792752,1509.2488689749346,1553.4909358595876,23088490,12110887854.2
20250404,CUSTOM_DATA_CENTRE,1553.4731296318162,1560.528544174059,1465.701203998257,1485.8330099211596,34065445,20047915563.399998
20250407,CUSTOM_DATA_CENTRE,1312.2928937300894,1427.4048427981081,1297.8815705512043,1402.8896951810507,36354176,17933368094.03
20250408,CUSTOM_DATA_CENTRE,1448.5720630091516,1469.4356946438425,1404.0784004349723,1432.7350172636652,24636172,19623798701.8
20250409,CUSTOM_DATA_CENTRE,1429.6583141004608,1439.2304454313273,1379.2719564477302,1401.7935980592852,17793521,10863755874.95
20250411,CUSTOM_DATA_CENTRE,1449.0318445558148,1482.3626878660816,1418.1120214937332,1457.909652929197,22403540,15622013738.53
20250415,CUSTOM_DATA_CENTRE,1491.3183693526578,1547.5701909630598,1474.7287001148536,1531.477157215243,41023827,18587825920.86
20250416,CUSTOM_DATA_CENTRE,1537.6110856624425,1571.669200344604,1515.3396214689087,1547.303984556312,24156437,13742800204.47
20250417,CUSTOM_DATA_CENTRE,1546.9758141009136,1579.4632686689622,1518.5965232970009,1549.5197069039518,26627608,18483429597.05
20250421,CUSTOM_DATA_CENTRE,1560.9921010472085,1600.5723489745387,1532.434113357893,1576.7663971512902,33902298,18951082771.81
20250422,CUSTOM_DATA_CENTRE,1583.4786687791914,1615.5876717766912,1556.260510795474,1583.3598462915434,31270949,16823749421.42
20250423,CUSTOM_DATA_CENTRE,1595.5917848592337,1622.873051599599,1559.4124661800647,1589.6514118085745,24708667,14568461478.04
20250424,CUSTOM_DATA_CENTRE,1590.9778129705774,1618.5077934427502,1567.2293817154257,1588.7327736375194,18032037,12372216102.76
20250425,CUSTOM_DATA_CENTRE,1596.6637522613175,1608.2233296987636,1507.8214723561778,1545.273079053071,29788576,18874227792.6
20250428,CUSTOM_DATA_CENTRE,1545.6521658924019,1584.703700738664,1528.6529635037634,1560.792281428147,19197036,10510315642.48
20250429,CUSTOM_DATA_CENTRE,1567.030969617486,1598.3166346785295,1547.2102964332848,1564.6859352263248,15709273,11105721983.050001
20250430,CUSTOM_DATA_CENTRE,1563.6114587971958,1584.560482169059,1514.4126995013555,1534.1426320246858,19445662,12964258724.26
20250502,CUSTOM_DATA_CENTRE,1533.4862411911304,1561.761395876106,1501.9505694167885,1524.3727779923968,17010910,10309774347.12
20250505,CUSTOM_DATA_CENTRE,1540.0504022780694,1586.8674794146125,1521.154270366599,1562.7898051395073,22451227,18734757610.83
20250506,CUSTOM_DATA_CENTRE,1563.911008719965,1580.3488740562907,1500.4678504361877,1517.1289622189843,26149655,20153481038.28
20250507,CUSTOM_DATA_CENTRE,1489.5593114422031,1549.102058747724,1477.7891448625298,1529.6764172913706,24928430,15248280297.74
20250508,CUSTOM_DATA_CENTRE,1537.8594928349537,1588.0443796819964,1497.4054190523177,1523.4225209537676,34566851,24437601237.09
20250509,CUSTOM_DATA_CENTRE,1487.0830931370165,1540.7369455754133,1468.6821247618166,1517.5833540987176,30626077,16118723101.56
20250512,CUSTOM_DATA_CENTRE,1577.4829973456476,1632.304639942314,1557.7665947985142,1606.879184127638,66016681,29083146592.41
20250513,CUSTOM_DATA_CENTRE,1616.6319359567099,1665.26577731556,1591.174270653414,1633.7162371961365,44168360,22335651658.85
20250514,CUSTOM_DATA_CENTRE,1645.9051863800587,1685.3431109320231,1617.1903299195285,1653.4466715267743,41041011,24275486257.97
20250515,CUSTOM_DATA_CENTRE,1662.864259963277,1714.036042446227,1631.7818282061328,1684.8193097900808,56893723,32122227547.83
20250516,CUSTOM_DATA_CENTRE,1692.4670188450261,1746.1105205515144,1664.5941132077705,1707.262764327702,55495766,26918116546.32
20250519,CUSTOM_DATA_CENTRE,1717.1292692638144,1755.656990615061,1685.3876801012802,1716.4849992215263,47761323,19634818845.62
20250520,CUSTOM_DATA_CENTRE,1727.7249346521462,1740.62132052451,1665.9321165930985,1683.3092500050868,43274365,21167601145.06
20250521,CUSTOM_DATA_CENTRE,1687.092813978107,1727.89382093423,1663.80786993499,1706.9203569836793,46699084,20928971801.98
20250522,CUSTOM_DATA_CENTRE,1706.3804752328467,1733.0017432155662,1677.9691334723104,1708.2139511813168,41777517,23226135434.73
20250523,CUSTOM_DATA_CENTRE,1707.906171981204,1748.5815761052838,1681.1454524310877,1719.9202251813617,82341563,21616643562.15
20250526,CUSTOM_DATA_CENTRE,1731.9071818601135,1771.9375183473066,1705.004282359856,1731.5809968644776,29621476,20900307981.87
20250527,CUSTOM_DATA_CENTRE,1735.0242272027867,1769.4607964114118,1714.3896239493515,1742.3406196681342,30098460,24208916025.420002
20250528,CUSTOM_DATA_CENTRE,1750.2035249913608,1785.2257277976212,1719.5427569942512,1749.1853603588768,35583185,27939135647.24
20250529,CUSTOM_DATA_CENTRE,1762.0699743667556,1817.0450323539776,1738.0714359724227,1788.3974345870447,57415109,56277878730.21
20250530,CUSTOM_DATA_CENTRE,1797.9365216546908,1831.0088435908588,1765.2479198345345,1796.1526578709063,41270737,40186147779.84
20250602,CUSTOM_DATA_CENTRE,1802.2210251369745,1831.3159053950633,1764.7434176956197,1797.1826616529563,35150201,24094977277.29
20250603,CUSTOM_DATA_CENTRE,1803.1342141021134,1836.7669063364222,1779.495561992373,1801.7104514305922,22857508,18075068949.9
20250604,CUSTOM_DATA_CENTRE,1806.8359483670358,1838.1385294447682,1784.5073955198548,1812.6191076701207,31789769,18099951184.02
20250605,CUSTOM_DATA_CENTRE,1822.2578000840763,1858.4947711452728,1799.0306013237926,1822.9469515101946,31952900,20239826694.1
20250606,CUSTOM_DATA_CENTRE,1827.123040082255,1862.5484127705774,1793.992467661651,1820.5889599846757,76125560,25551183352.42
20250609,CUSTOM_DATA_CENTRE,1828.704350145042,1870.2907729512092,1806.8974197528808,1836.7850992773433,30304535,18960477732.739998
20250610,CUSTOM_DATA_CENTRE,1848.970834179635,1877.1576608125579,1818.7029903055604,1839.445445785064,28435697,15468298370.14
20250611,CUSTOM_DATA_CENTRE,1844.040484586145,1877.4623472910664,1807.223407517118,1834.7637110510389,32821755,18762414620.46
20250612,CUSTOM_DATA_CENTRE,1848.0057916850858,1870.9859667863795,1793.7516454658871,1809.4070112494326,65205936,19314196344.489998
20250613,CUSTOM_DATA_CENTRE,1763.4546736095674,1823.2335455445398,1743.9452681954224,1792.7815670964314,65380448,19314166885.79
20250616,CUSTOM_DATA_CENTRE,1793.6386591706464,1837.6003800774336,1749.175624078788,1814.980752916337,104662896,21265695258.36
20250617,CUSTOM_DATA_CENTRE,1825.7767011522367,1870.6548993276124,1790.5691904142848,1820.0858771363212,176016810,34927161213.61
20250618,CUSTOM_DATA_CENTRE,1821.5089383626123,1854.0984042069385,1785.8866091654334,1819.258490175432,55769399,17182035344.8
20250619,CUSTOM_DATA_CENTRE,1820.206351887448,1863.6174341396124,1770.3529064862337,1797.4423354875214,123634280,33163129354.58
20250620,CUSTOM_DATA_CENTRE,1796.2663386416623,1851.5683839641754,1772.0740788663318,1813.6169402614494,133991742,69250147944.53
20250623,CUSTOM_DATA_CENTRE,1795.999409778445,1842.089950176697,1770.7528964355222,1810.8852272756474,53354877,29406200079.87
20250624,CUSTOM_DATA_CENTRE,1829.7612668869272,1872.750855536784,1802.997215479669,1833.4979450772482,49051071,29552113890.23
20250625,CUSTOM_DATA_CENTRE,1848.7857569046646,1896.702037370806,1820.4133647473172,1868.1347878969555,49233992,31897742351.940002
20250626,CUSTOM_DATA_CENTRE,1875.8998609739738,1909.2990647755212,1843.9875175913394,1872.3182569551627,43267710,31360205898.38
20250627,CUSTOM_DATA_CENTRE,1883.9209593553055,1932.0432300589534,1851.1314444276115,1883.9158975370467,56778072,40658065413.03
20250630,CUSTOM_DATA_CENTRE,1893.948105860269,1932.1096986975208,1868.8690427013414,1902.5863343530646,30083460,23695151770.440002
20250701,CUSTOM_DATA_CENTRE,1911.656087181648,1934.6699819225273,1872.8731383490988,1895.075594443846,34372168,25828559508.69
20250702,CUSTOM_DATA_CENTRE,1900.9366721678311,1927.4065910828333,1864.43095224151,1890.4450490641123,39093870,23181537188.98
20250703,CUSTOM_DATA_CENTRE,1897.5177695177413,1923.7980062383517,1866.4004549319475,1890.0929942457508,28654210,17290743513.56
20250704,CUSTOM_DATA_CENTRE,1895.1444791606284,1919.3309279933299,1867.4437785303808,1891.2218336883916,23280566,16475188217.78
20250707,CUSTOM_DATA_CENTRE,1889.9519513958157,1935.1648146969044,1861.009095353711,1901.710187824486,30792231,28458286480.17
20250708,CUSTOM_DATA_CENTRE,1905.7572327302692,1929.9899289128264,1872.2629622416782,1896.2351967934371,26029442,24219655603.11
20250709,CUSTOM_DATA_CENTRE,1900.9957931030515,1935.2565621287915,1883.1917324818946,1909.2712606897633,22448211,21106928681.0
20250710,CUSTOM_DATA_CENTRE,1918.4811162600415,1954.8941546753972,1889.2591533791017,1924.106968849765,35700547,27805829060.52
20250711,CUSTOM_DATA_CENTRE,1924.874554027582,1957.2524264972699,1879.9817086924722,1905.5870709545552,37489227,36268772268.48
20250714,CUSTOM_DATA_CENTRE,1906.4985844283424,1951.337271715482,1870.971222343069,1917.8875378757973,31646054,24504246985.0
20250715,CUSTOM_DATA_CENTRE,1924.1909995697347,1967.5072263702568,1900.8228634792415,1937.8613716792186,48758748,29963571934.13
20250716,CUSTOM_DATA_CENTRE,1941.5013668505278,1976.4531705268155,1915.9794519204793,1946.7992645501256,29437567,21996627839.15
20250717,CUSTOM_DATA_CENTRE,1955.8108692980488,1997.0498481620593,1926.3362871706406,1963.8594223549185,39023471,32838957866.88
20250718,CUSTOM_DATA_CENTRE,1967.9673203371474,1990.2637823375846,1925.3590989617203,1945.1640077811935,28860371,22536898372.59
20250721,CUSTOM_DATA_CENTRE,1947.1762339900804,1973.126184151869,1911.2393008634324,1939.595913253388,19802841,16763563213.01
20250722,CUSTOM_DATA_CENTRE,1948.6755075335936,1988.344629401108,1919.6603085618156,1944.9414056509947,34535328,20636325755.879997
20250723,CUSTOM_DATA_CENTRE,1947.998276080338,1970.4948162939136,1913.3541073863948,1941.5696673673085,20909580,16195000861.84
20250724,CUSTOM_DATA_CENTRE,1945.1561025512717,1960.706809167832,1902.2235995450171,1920.1561456247969,25224829,18135655870.65
20250725,CUSTOM_DATA_CENTRE,1915.806437114097,1933.0863654044351,1862.267036985374,1878.9321678457623,50063689,24483174755.4
20250728,CUSTOM_DATA_CENTRE,1873.6763956403822,1907.384830979786,1819.6904533728548,1851.424820030137,40026747,18387531218.88
20250729,CUSTOM_DATA_CENTRE,1834.9971238065566,1907.3515613990603,1815.9842896515402,1887.9525475916091,38599759,23909957449.44
20250730,CUSTOM_DATA_CENTRE,1898.7452463786606,1937.711454863181,1863.7139745939642,1907.340788816802,27273909,26249539024.02
20250731,CUSTOM_DATA_CENTRE,1882.1180697310758,1931.3878449177346,1856.109728892231,1893.870967769495,34694841,23625779746.58
20250801,CUSTOM_DATA_CENTRE,1898.53557027447,1932.817667435505,1849.237957775723,1870.4003742153543,34579926,42556798485.189995
20250804,CUSTOM_DATA_CENTRE,1875.7235086935839,1918.4306941447603,1840.092120291448,1893.3328433557463,34763718,44064695273.86
20250805,CUSTOM_DATA_CENTRE,1904.4217087656737,1943.2481251943782,1866.0042580750535,1901.5862849751759,30187792,31834430180.7
20250806,CUSTOM_DATA_CENTRE,1902.8215744033178,1925.7408234816944,1854.7003266395539,1877.912982590333,33677229,26090089622.45
20250807,CUSTOM_DATA_CENTRE,1868.0337978807383,1909.4090263928308,1831.7640279712275,1881.5510553681777,25883491,23553134647.82
20250808,CUSTOM_DATA_CENTRE,1885.0220896193998,1909.9072488252787,1833.4585844512471,1855.5084997318563,24619736,31145024792.809998
20250811,CUSTOM_DATA_CENTRE,1859.8868435609636,1896.5398853939803,1828.399717879143,1868.3336319711075,20941328,23197330701.07
20250812,CUSTOM_DATA_CENTRE,1875.9376869286623,1908.462807614961,1842.296658122682,1869.0173690326376,20032983,21309012717.08
20250813,CUSTOM_DATA_CENTRE,1873.6337731245715,1918.6916267858956,1852.3425452309682,1891.4689134120747,20658381,19430961049.920002
20250814,CUSTOM_DATA_CENTRE,1894.7845715585865,1915.3344671907612,1855.6884005341358,1875.956714114859,20858385,13962211001.12
20250818,CUSTOM_DATA_CENTRE,1898.5257495550948,1928.4401764548415,1857.265782537222,1893.097415584635,20388426,17988302802.59
20250819,CUSTOM_DATA_CENTRE,1898.9706066910467,1927.949132605328,1873.042448055918,1904.4272418943394,18830651,14851391092.52
20250820,CUSTOM_DATA_CENTRE,1907.6579946580143,1938.8916992297889,1877.5424548350386,1901.0551842946738,20475184,17204848748.760002
20250821,CUSTOM_DATA_CENTRE,1906.0593511724614,1940.2631709647467,1879.4520758770957,1900.4191576359203,29433720,19823364518.05
20250822,CUSTOM_DATA_CENTRE,1902.1294927498202,1945.5503480676211,1879.8792576447217,1916.858915423334,29802779,35339133247.83
20250825,CUSTOM_DATA_CENTRE,1925.4928006307307,1959.349294549786,1893.5736944161208,1921.5083939799879,25525654,23986002207.89
20250826,CUSTOM_DATA_CENTRE,1919.0617870276292,1932.4183934865346,1857.952563263527,1876.2693857764368,30448036,59644959740.89
20250828,CUSTOM_DATA_CENTRE,1875.1826749746967,1898.4736824108259,1831.3738255102242,1853.168341332794,23776792,18958607715.02
20250829,CUSTOM_DATA_CENTRE,1859.733581512182,1888.3726865122355,1821.401921812069,1843.2433848523224,47106085,25317819336.98
20250901,CUSTOM_DATA_CENTRE,1847.804222759434,1891.614695603424,1827.3266992171687,1865.5437257900294,33148823,22520786089.83
