symbol,shortName,longName,industry,sector,marketCap,country,website,longBusinessSummary,fullTimeEmployees,sharesOutstanding,floatShares,heldPercentInsiders,heldPercentInstitutions,earningsQuarterlyGrowth,revenueGrowth
IGIL.NS,INTERNATIO GEMM INS (I) L,International Gemmological Institute (India) Limited,Other Precious Metals & Mining,Basic Materials,146264440832.0,India,https://www.igi.org,"International Gemmological Institute (India) Limited engages in the certification and accreditation services for natural diamonds, laboratory grown diamonds, studded jewelry, and colored gemstones in India and internationally. The company offers diamond screening and sorting, and other value-added services. It also provides education courses and programs, and professional training services through its IGI Schools of Gemology. The company was founded in 1975 and is based in Mumbai, India. International Gemmological Institute (India) Limited is a subsidiary of BCP Asia II TopCo Pte. Ltd.",,432159696.0,95707881.0,0.76555,0.10918,0.329,-0.3
ATGL.NS,ADANI TOTAL GAS LIMITED,Adani Total Gas Limited,Utilities - Regulated Gas,Utilities,607306579968.0,India,https://www.adanigas.com,"Adani Total Gas Limited engages in the city gas distribution (CGD) business in India. The company supplies piped natural gas and compressed natural gas to the domestic, commercial, industrial, and transportation sectors. It also provides biogas, biofuel, biomass, LCNG, HCNG, EV, and hydrogen. In addition, the company manufactures various equipment; and offers value-added services related to the CGD business. The company was formerly known as Adani Gas Limited and changed its name to Adani Total Gas Limited in January 2021. Adani Total Gas Limited was founded in 2004 and is based in Ahmedabad, India.",578.0,1099810083.0,222892233.0,0.79767996,0.07187,0.114,0.164
SUPRIYA.NS,SUPRIYA LIFESCIENCE LTD,Supriya Lifescience Limited,Biotechnology,Healthcare,47018053632.0,India,https://www.supriyalifescience.com,"Supriya Lifescience Limited engages in the research and development, manufacture, and sale of bulk drugs and pharmaceutical chemicals worldwide. The company offers active pharmaceuticals ingredients in antihistamine, anti-allergic, anti-asthmatic, decongestant, analgesic/anti-pyretic/anesthetic, antihypertensive, vitamins, anti-malarial, and anti-gout areas. It also provides oncology, veterinary, and general category products. In addition, the company offers GelHeal, a wound care solution; and Quickblue, an oral cancer detection kit. Further, it is developing drugs in the areas of anti-depressant, anti-inflammatory, contrast media, hormones, antibiotic, smoking cessation, anti-diabetic/obesity, anti-ataxia, decongestant, veterinary API, anti-cancer, allogeneic hematopoietic stem cell transplantation, and anti-migraine. Supriya Lifescience Limited was founded in 1987 and is headquartered in Mumbai, India.",515.0,80482800.0,25523449.0,0.70839995,0.03803,0.062,0.112
SHRADHA.NS,SHRADHA REALTY LIMITED,Shradha Realty Limited,Real Estate - Development,Real Estate,1869297152.0,India,https://shradhainfra.in,"Shradha Realty Limited, an infrastructure development company, engages in the real estate development business in India. The company operates through two segments, Infrastructure and Real Estate. It develops residential, commercial, retail, and social infrastructure projects. The company also constructs commercial complexes, residential houses, and business premises or civil works; and deals in real estate properties. In addition, it constructs water treatment plants, pipelines, and storage tanks; highways, expressways, and roads; and cable-stayed, suspension, and arch bridges. The company was formerly known as Shradha Infraprojects Limited and changed its name to Shradha Realty Limited in February 2026. Shradha Realty Limited was incorporated in 1997 and is based in Nagpur, India.",,58635418.0,21741522.0,,,0.297,0.255
VENUSPIPES.NS,VENUS PIPES & TUBES LTD,Venus Pipes and Tubes Limited,Steel,Basic Materials,19754700800.0,India,https://www.venuspipes.com,"Venus Pipes and Tubes Limited manufactures and sells stainless-steel pipes and tubes worldwide. The company offers stainless steel high precision and heat exchanger tubes, hydraulic and instrumentation tubes, seamless pipes, welded pipes, and LSAW pipes. It distributes its products through direct supply, stockists, traders, and selected marketing representatives to the chemical, engineering, fertilisers, pharmaceutical, power, food processing, paper, oil and gas, paint, defence, aerospace, and other industries. The company also exports its products. Venus Pipes and Tubes Limited was incorporated in 2015 and is headquartered in Gandhidham, India.",825.0,20716110.0,10224039.0,0.52706003,0.16284001,0.425,0.283
SANDHAR.NS,SANDHAR TECHNOLOGIES LTD,Sandhar Technologies Limited,Auto Parts,Consumer Cyclical,28786472960.0,India,https://www.sandhargroup.com,"Sandhar Technologies Limited, together with its subsidiaries, engages in the manufacturing and assembling of automotive components for the automotive industry in India and internationally. It offers automotive locking and security systems, which include locking systems, latches and hinges, and door handles; automotive vision systems; stampings; operator cabins and structural parts; automotive optoelectronics; and zinc, aluminum, and magnesium die casting products. The company also provides polymers, commercial tooling products, helmets, assemblies, fuel pumps, filters, and wiper blades, as well as painting, plating, and coating products. In addition, it offers locks, sheet metal components, wheel assembly products, cabins, mirror assembly products, handlebar assembly products, plastic parts, and other products. The company was incorporated in 1987 and is based in Gurugram, India.",1645.0,60190708.0,17812934.0,0.70379996,0.1659,0.117,0.217
HDBFS.NS,HDB FINANCIAL SERVICES L,,Credit Services,Financial Services,526012809216.0,India,https://www.hdbfs.com,"HDB Financial Services Limited operates as a non-banking financial company that provides lending services and business process outsourcing services in India. The company offers personal loans, business loans, micro lending loans, auto loans, two-wheeler loans, gold loans, loan against property, enterprise business loans, consumer durable loans, commercial vehicle loans, construction equipment loans, car loans, loan against lease rental, tractor loans, and general and life insurance products. Its BPO services include back-office services, such as forms processing, documents verification, finance and accounting services, and correspondence management; and front office services, consisting of contact center management, outbound marketing, and collection services. The company was incorporated in 2007 and is based in Mumbai, India. HDB Financial Services Limited is a subsidiary of HDFC Bank Limited.",89943.0,828381909.0,204446704.0,0.74481004,0.12638,0.363,0.212
RAMAPHO.NS,RAMA PHOSPHATES LIMITED,Rama Phosphates Limited,Agricultural Inputs,Basic Materials,4164515328.0,India,https://www.ramaphosphates.com,"Rama Phosphates Limited manufactures and sales phosphatic fertilizers, chemicals, soya, and micronutrients in India. It operates through Fertilizers and Micronutrients; Chemicals; and Oil segments. The company offers powder and granular single super phosphate fertilizers; various grades of nitrogen phosphorus potash mixed fertilizers; fortified fertilizers, such as boronated and zincated single super phosphate fertilizers, and zincated boronated GSSP; potash derived from molasses and boron; water soluble fertilizers, calcium nitrate, and sulphur DP; micronutrients; and water-soluble complex fertilizers. It also provides chemicals comprising sulphuric acid, oleum, sodium silico fluoride, Labsa, and chlorosulphonic acid; and edible soya, lecithin, and soya de oiled cakes. It offers its products under the Girnar, Suryaphool, and Sampurn brand names. Rama Phosphates Limited was incorporated in 1984 and is headquartered in Mumbai, India. Rama Phosphates Limited is a subsidiary of Silver Eagle Inc.",499.0,35386426.0,6136554.0,0.78703004,0.0,2.832,0.325
PREMIERPOL.NS,PREMIER POLYFILM LTD,Premier Polyfilm Ltd.,Specialty Chemicals,Basic Materials,6280358400.0,India,https://premierpoly.com,"Premier Polyfilm Ltd. engages in the manufacture and sale of vinyl flooring, sheeting, and artificial leather cloths in India. The company offers PVC flooring products, such as marbled flooring for heavy duty commercial application, safety flooring for buses and train, antistatic and ESD flooring, embossed/antiskid flooring for heavy duty commercial application, and insulation mats for electric purposes. It also provides PVC leather for automotive, train, bus, bike, boat, and theaters; PVC film and sheeting used in automotive, healthcare, and general household; walltastic vinyl wallpaper; swimming pool liners; and AQUALINING PVC Geomembrane. In addition, the company offers self-adhesive films for car wrapping, exterior, and interior decoration wallpapers. It also exports its products. Premier Polyfilm Ltd. was incorporated in 1992 and is headquartered in Ghaziabad, India.",302.0,104742475.0,16449582.0,0.84556997,0.0,0.391,0.276
MUFIN.NS,MUFIN GREEN FINANCE LTD,Mufin Green Finance Limited,Credit Services,Financial Services,20566556672.0,India,https://mufingreenfinance.com,"Mufin Green Finance Limited operates as a non-banking financial company in India. The company offers various loans for electric vehicles, electric charging infrastructure, and swappable batteries. It also provides operating or financial lease to fleet operators for the vehicles owned by the company. In addition, the company offers securities investment services; and solar financing and insurance premium financing services. It serves businesses, and small and medium enterprises. Mufin Green Finance Limited was formerly known as APM Finvest Limited. The company was incorporated in 2016 and is based in Delhi, India.",537.0,198162188.0,72545861.0,0.50235003,0.073060006,0.197,-0.065
KELLTONTEC.NS,KELLTON TECH SOL LTD,Kellton Tech Solutions Limited,Software - Application,Technology,8492377088.0,India,https://www.kellton.com,"Kellton Tech Solutions Limited engages in the provision of digital transformation, ERP, and other IT services in APAC, Europe, the United States, and internationally. It provides digital business services, including artificial intelligence and machine learning, digital experience, product engineering, data and analytics, cloud engineering, NextGen, and SAP. The company also offers Audit.io, an end-to-end digital solution for retail businesses, automating audits and compliance processes; Tasks.io, automated task management system; Kellton4Commerce, an e-commerce solution; Optima for oil and gas operations; and Kellton4Health for digital fitness. It serves fintech, banking, financial services, insurance, retail, e-commerce and distribution, pharma, healthcare, life sciences, non-profit, government, education, travel, logistics, hospitality, HiTech, SaaS, ISV, communications, manufacturing, automotive, chemicals, oil, gas, mining, energy, and utilities sectors. The company has strategic partnerships with FutureAge AI Labs to Build Zourney, an AI-first B2B travel platform. Kellton Tech Solutions Limited was incorporated in 1993 and is headquartered in Hyderabad, India.",1203.0,527804670.0,328338164.0,0.37671003,0.00881,0.215,0.104
PALASHSECU.NS,PALASH SECURITIES LTD,Palash Securities Limited,Packaged Foods,Consumer Defensive,867383360.0,India,https://www.birla-sugar.com/Our-Companies/About-Us-PALASH-SECURITIES-LIMITED,"Palash Securities Limited, an investment company, engages in the food processing business in India and internationally. The company offers canned fruits and vegetables, jams jellies, marmalades, juices, tomato ketchup/purees/sauces, vegetable sauces, and squashes, as well as breakfast cereals, such as cornflakes, chocos, and white oats. It also invests in and deals in shares and securities; and immovable properties. The company was incorporated in 2015 and is headquartered in Kolkata, India.",,10003102.0,4234313.0,0.78803,0.0,,-0.212
PARAGMILK.NS,PARAG MILK FOODS LTD.,Parag Milk Foods Limited,Packaged Foods,Consumer Defensive,23712223232.0,India,https://www.paragmilkfoods.com,"Parag Milk Foods Limited processes, manufactures, and sells milk and milk products in India and worldwide. The company offers ghee, milk, paneer, sweets, curd, butter, dairy whitener, milk powder, and gulab jamun mix products. It also offers flavoured cheese wedges, spreads, slices, and angles, as well as flavored yoghurt, bocconcini, slim milk, fresh cream, buttermilk, double toned milk, lassi, flavoured milk, milk shakes, beverages, UHT milk, and other dairy products. In addition, the company provides sports nutrition products, whey protein, protein bar, sesame and groundnut chikki, and lactose related products. Further, it sells its products under the Gowardhan, Go, Topp Up, Pride of Cows, and Avvatar brand names. Parag Milk Foods Limited was incorporated in 1992 and is headquartered in Pune, India.",1969.0,119204826.0,66239295.0,0.57461,0.10098,-0.18,0.145
DELHIVERY.NS,DELHIVERY LIMITED,Delhivery Limited,Integrated Freight & Logistics,Industrials,317571072000.0,India,https://www.delhivery.com,"Delhivery Limited provides supply chain solutions in India. It offers express parcel services; part truckload services; supply chain services that provide integrated warehousing and transportation services; point-to-point and multi-point full-truckload services; and cross-border services comprising door-to-door and port-to-port parcel and freight shipping services. The company also provides Delhivery Rapid, a network of shared in-city forward fulfillment centers, as well as Delhivery Direct, an on-demand intra-city pickup and delivery service. In addition, it offers SaaS and data solutions, such as the OS1 platform that provides APIs and SDKs; TransportOne, a transport management system solution; and LocateOne and RTOne data solutions for e-commerce companies. The company provides its services to e-commerce marketplaces, direct-to-consumer e-tailers, enterprises, FMCG, consumer durables, consumer electronics, lifestyle, retail, automotive, and manufacturing industries. Delhivery Limited was incorporated in 2011 and is based in Gurugram, India.",24336.0,748523056.0,593484777.0,0.22902,0.54818,0.585,0.179
CSLFINANCE.NS,CSL FINANCE LIMITED,CSL Finance Limited,Credit Services,Financial Services,5553284096.0,India,https://www.cslfinance.in,"CSL Finance Limited, a non-banking financial company, provides SME and wholesale loaning businesses in India. It offers structured finance for real estate developers, such as loans against property and securities; loan for small builders, including construction finance, refinance and inventory funding, and partner with developers; corporate loans, which include construction linked disbursal plan and principal moratorium facility; and emergency credit line guarantee scheme. The company was formerly known as Consolidated Securities Limited and changed its name to CSL Finance Limited in January 2016. The company was incorporated in 1992 and is based in Noida, India.",437.0,22487484.0,6875377.0,0.67087,0.0,0.247,0.2
ACE.NS,ACTION CONST EQUIP LTD,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Industrials,98687729664.0,India,https://www.ace-cranes.com,"Action Construction Equipment Limited manufactures and sells material handling and construction equipment primarily in India and internationally. The company operates through Crane, Material Handling and Construction equipment, and Agri Equipment segments. It also offers mobile cranes, truck mounted cranes, crawler cranes, rough terrain hydraulic mobile cranes, material handling equipment like forklift trucks, mobile tower cranes, tower cranes, piling rigs, concrete placing booms, backhoe loaders, compactors, road equipment, vibratory rollers, wheeled loaders, warehousing equipment, pick and carry cranes, and motor graders; and agriculture equipment, such as tractors, track harvesters, balers, rotavators, etc., as well as other construction equipment. It serves various infrastructure construction, power projects, ports and shipyards, dams, metro rail, roads, mining, steel industry, engineering industry, railways, cement, petroleum, defense, chemicals and fertilizer plants, warehousing, logistics, and building construction sectors. Action Construction Equipment Limited was incorporated in 1995 and is headquartered in Palwal, India.",1492.0,119016480.0,37434504.0,0.66829,0.08512,0.042,-0.023
BALAJEE.NS,SHREE TIRUPATI BALAJEE L,,Packaging & Containers,Consumer Cyclical,2015615744.0,India,https://www.tirupatibalajee.net,"Shree Tirupati Balajee Agro Trading Company Limited manufactures and sells flexible intermediate bulk containers (FIBC) in India. The company offers FIBC jumbo bags, including type C bags, type D bags, UN certified bags for hazardous goods materials, food-grade bags, sift-proof variants, form-stable, and self-standing bags; value-added products, such as flame-retardant, thermal insulated, drum, and anti-rodent bags; gambo liners and tubular bag with baffles; net baffle, air and water permeable, tunnel lift loop, aluminium-in liner, asbestos, ventilated, colored, transparent, palletless, uncertified, and tie baffle bags; and BKK specialized bags. It also produces container liner bags, recycled polypropylene bags, specialized polypropylene (PP) woven bags, and BOPP printed small bags; PP corrugated sheets and boxes; co-extruded liners comprising ethylene vinyl alcohol, nylon, conductive, low-density polyethylene, linear low-density polyethylene, medium-density polyethylene, and high-density polyethylene liners; and container liners consisting of woven PP and co extruded (PE) dry bulk container liners. In addition, the company offers woven sacks and fabrics, narrow fabrics, and tapes; and threads, multifilament yarns, filler cords, and treated polymers. It serves various industries, including chemical and agrochemical, fertilizer, food product, fiberglass, grain, agriculture, plastic, construction, refractory, seed, peanut, starch, waste material and disposal, pigment, animal feed, mining, industrial use, lubricant, and edible oil industries. The company exports its products to approximately 38 countries, including Australia, New Zealand, the United States, Canada, Chile, Sweden, France, the United Kingdom, Germany, Spain, Malaysia, and Singapore, etc. Shree Tirupati Balajee Agro Trading Company Limited was incorporated in 2001 and is based in Indore, India.",703.0,81570852.0,16110746.0,0.73025,0.0,-0.98,0.198
VINATIORGA.NS,VINATI ORGANICS LTD,Vinati Organics Limited,Specialty Chemicals,Basic Materials,143805284352.0,India,https://www.vinatiorganics.com,"Vinati Organics Limited manufactures and sells specialty organic intermediaries and monomers in India and internationally. The company offers specialty monomers comprising 2-acrylamido 2-methylpropane sulphonic acid, sodium salt of 2-acrylamido-2-methylpropane sulphonic acid, N-tertiary butyl acrylamide, and N-tertiary octyl acrylamide. It also provides specialty aromatics, including iso butyl benzene used as a basic raw material in the pharmaceutical and perfume industries; normal butyl benzene that is used in the production of N-aryl azoles; secondary butyl benzene and 3-phenylpentane that are used in perfumery and flavor industries; tertiary amyl benzene, which is used as an ingredient of electrolytes in batteries; C10 aromatic solvent used in the paints and coatings, agrochemicals, and printing inks; and 4-Butylaniline used in the water treatment chemical in corrosion inhibition. In addition, the company offers ortho tertiary butyl phenol use to produce perfumery products; ortho sec butyl phenol; para tertiary butyl phenol used in the production of epoxy, polycarbonate resins, and curing agents; and 2,4-Di tertiary butyl phenol and 2, 6-Di tertiary butyl phenol used to manufacture anti-oxidants. Further, it provides other specialty products, which includes isohexane; methyl-4-tertiary butyl benzoate; para tertiary butyl benzoic acid; isobutylene; methanol; high purity-methyl tertiary butyl ether; tertiary-butylamine; and mixed hexene. Additionally, the company offers miscellaneous polymers, including vintreat polymer, VINPLAST 245, VINFLOW HT, and vintreat-PA; Potassium Bicarbonate; and antioxidants, as well as mehq, guaiacol, anisole, para tertiary amyl phenol, 4-methoxy acetophenone, and tertiary amyl alcohol. It serves pharmaceuticals, personal care and cosmetics, food and beverage, polymers and resins, agrochemicals. Vinati Organics Limited was incorporated in 1989 and is headquartered in Mumbai, India.",1283.0,103665632.0,25572270.0,0.75286,0.11634,0.076,0.017
AEPL.NS,,,,,,,,,,,,,,,
FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,,Internet Retail,Consumer Cyclical,121712590848.0,India,https://www.firstcry.com,"Brainbees Solutions Limited operates multi-channel retailing platform for mothers, babies, and kids products in India and internationally. The company offers products in various categories, including boy and girl fashion products, footwear, toys, diapering and gear products, feeding and bath products, nursery products, health and safety products, boutiques, women's beauty and care products, moms and maternity products, birthday and gift products, books and CDs, and school supplies under third-party Indian brands and global brands, as well as its home brands, such as BabyHug, Babyoye, Cutewalk, Pine Kids, and others. It also owns and operates pre-schools. The company sells its products through company-owned modern stores, franchisee-owned modern stores, and general trade retail distribution, as well as through FirstCry platform. Brainbees Solutions Limited was incorporated in 2010 and is headquartered in Pune, India.",3752.0,485162025.0,223044433.0,0.59591,0.24320999,,0.116
VADILALIND.NS,VADILAL INDUSTRIES LTD,Vadilal Industries Limited,Packaged Foods,Consumer Defensive,32573806592.0,India,https://vadilalgroup.com,"Vadilal Industries Limited, together with its subsidiaries, manufactures and sells ice-cream in India and internationally. The company offers flavored milk under the Power Sip brand; frozen desserts; processed food products, such as frozen fruits, vegetables, pulp, and ready-to-eat and ready-to-serve products, etc.; and other dairy products, as well as paneer and ghee products. It is also involved in the money changing and chemical businesses. Vadilal Industries Limited was founded in 1907 and is based in Ahmedabad, India.",713.0,7187830.0,2368145.0,0.67712,0.0136899995,,0.167
PANACEABIO.NS,PANACEA BIOTEC LTD,Panacea Biotec Limited,Biotechnology,Healthcare,20191307776.0,India,https://www.panaceabiotec.com,"Panacea Biotec Limited, a biotechnology company, engages in the research, development, manufacture, and marketing of vaccines, pharmaceutical formulations, nutraceuticals, and food and nutrition products in India and internationally. It operates through Vaccines and Pharmaceutical formulations & Nutrition segments. The company's product portfolio includes prescription products in various therapeutic areas, such as oncology, diabetes, gastro-intestinal care, nephrology, orthopedics, pain management, and fever; cold and cough; and betacoronavirus, SARS-CoV-2, typhoid conjugate, pneumococcal conjugate, tetravalent dengue, Mpox, and hepatitis A vaccines, etc. It also offers health supplement products; and paediatric nutrition products under the ChilRunFull, ChilRun 7+, and ChillRun No Sucrose brands. In addition, the company engages in the real estate business. It exports its products to approximately 50 countries. The company has collaboration agreements with the Russian Direct Investment Fund for producing Covid-19 vaccine, and Sputnik-V; and the Indian Council of Medical Research for clinical trials of DengiAll vaccine. Panacea Biotec Limited was incorporated in 1984 and is based in New Delhi, India.",2149.0,61250746.0,15415458.0,0.72652,0.0013600001,-0.119,0.01
INVENTURE.NS,INVENTURE GRO & SEC LTD,Inventure Growth & Securities Limited,Capital Markets,Financial Services,1050000000.0,India,https://www.inventuregrowth.com,"Inventure Growth & Securities Limited, together with its subsidiaries, provides stock broking services in India. It operates through Equity/Commodity Broking, Proprietory Trading & Other Related Activities; Financing & Other Related Activities; Merchant Banking & Other Related Activities; and Others segments. The company engages in stock, currency, and commodity broking activities; mutual funds distribution business; lending and allied activities; and securities, debt, equity, commodities, and foreign currency derivative trading activities. It also offers margin trading facility and depository participants services; financing/fund-based services; merchant banking and wealth management services; and motor, two-wheeler, life, medical, travel, and corporate insurance. In addition, the company provides equity services comprising portfolio management, investment advisory, access to initial public offerings, and opportunities in private equity and venture capital; trade app; web trading; and research and advisory services. Further, it engages in real estate activities. Inventure Growth & Securities Limited was incorporated in 1995 and is headquartered in Mumbai, India.",113.0,1050000000.0,767079580.0,0.27721,0.0,374.329,0.535
BEL.NS,BHARAT ELECTRONICS LTD,Bharat Electronics Limited,Aerospace & Defense,Industrials,3114696966144.0,India,https://www.bel-india.in,"Bharat Electronics Limited designs, manufactures, and supplies electronic equipment and systems for the defense and civilian markets in India. The company's defense products include defense communication products, land-based radars, naval systems, electronic warfare systems, avionics, electro optics, tank and armored fighting vehicle electronic systems, weapon systems, C4I systems, upgrades, shelters and masts, simulators, batteries, components and devices, fuzes and unmanned systems; microwave tubes and power modules, microwave super components, digital multichannel data recorders, and hybrid micro circuits; and micro-electro mechanical systems, such as pressure transducers, and conductivity temperature and depth sensors. Its non-defense products comprise e-governance systems, homeland security products, civilian radars, and telecom and broadcast systems; integrated traffic management systems, real time train information systems, and solar power solutions; and PD and strategic products, silicon radiation detectors, passive vacuum devices, EMI filters, and multichannel voice logging recorder systems. It also provides electronic manufacturing services, including PCB assembly and testing, precision fabrication, microwave integrated circuit assemblies, super components modules, cable assemblies, and antennae manufacturing services; designs and manufactures transformers, coils, chokes, and sub-assemblies; and software services. In addition, the company offers cyber security products, such as data diodes and secure storage products; EV charging stations; and platform screen doors. Further, the company provides security architecture conceptualization and consulting, and information security audit services. It exports its products to the United States, France, Spain, the United Kingdom, Mauritius, Seychelles, Mauritius, the Republic of Armenia, Sri Lanka, Sweden, and Israel. Bharat Electronics Limited was incorporated in 1954 and is headquartered in Bengaluru, India.",11199.0,7309778829.0,3498656884.0,0.53198004,0.26578,0.205,0.24
TRENT.NS,TRENT LTD,Trent Limited,Apparel Retail,Consumer Cyclical,1265393205248.0,India,https://trentlimited.com,"Trent Limited engages in the retailing and trading of apparels, footwear, accessories, food, grocery, and non-food products in India. The company provides apparel, footwear, and accessories for men, women, and children, as well as furnishings, decor, and a range of home accessories under the Westside brand; apparels and footwear for men, women, and children under the Zudio brand; ethnic apparels, beauty products, and accessories under the Utsa brand; and luxurious occasion and ethnic wear for men and women under the Samoh brand. Additionally, it operates a youth-focused fashion brand, called, Burnt Toast. It also operates Star Hypermarket, a convenience store chain that offers a range of products, including staple foods, beverages, health and beauty products, apparel, home furnishings, vegetables, fruits, dairy, and non-vegetarian products; and Booker Wholesale, a cash and carry chain of stores, which provides various products, such as staple foods, beverages, health and beauty products, dairy, non-vegetarian products, and non-food products to caterers, retailers, and other businesses. In addition, the company engages in the operation of StarQuik for online grocery retailing; provision of business support and outsourcing services relating to accounting, merchandising, human resources, payroll, sourcing, warehousing, distribution, etc.; and franchisee business, as well as designing, development, and manufacture of apparel and apparel related products. Further, it sells its products online through Westside.com, Tata CliQ, and Tata Neu, as well as My Star App. Trent Limited was incorporated in 1952 and is based in Mumbai, India.",27887.0,355487461.0,190638782.0,0.41904,0.31370002,0.031,0.148
HISARMETAL.NS,HISAR METAL IND. LIMITED,Hisar Metal Industries Limited,Steel,Basic Materials,751464000.0,India,https://www.hisarmetal.com,"Hisar Metal Industries Limited manufactures and sells cold rolled precision stainless steel strips, stainless steel welded tubes and pipes, and stainless steel plumbing pipes and fittings in India. It also exports its products. Hisar Metal Industries Limited was incorporated in 1990 and is based in Hisar, India.",285.0,5400000.0,1777302.0,0.63178,0.0,0.646,0.195
BHANDARI.NS,BHANDARI HOSIERY EXP LTD,Bhandari Hosiery Exports Limited,Apparel Manufacturing,Consumer Cyclical,707614208.0,India,https://www.bhandariexport.com,"Bhandari Hosiery Exports Limited operates as a textile and garments manufacturing company in India and internationally. The company offers knitted fabrics kora and dyed; and knitted hosiery garments, such as bermudas, track suits, pajamas, lowers, and ladies knitted tops with embroidery and prints, etc. It also manufactures, processes, and trades dyed and non-dyed fabrics. In addition, the company provides natural and synthetic circular knitted fabrics; open and tubular width fabrics; and specialised finishes comprising teflon, stain resistance, viscose, and lycra. Further, it offers tees and leggings for women; t-shirts, sweatshirts, pullovers, and polos for men; and t-shirts, sweatshirts, pullovers, polos, and joggers for kids. The company was incorporated in 1993 and is based in Ludhiana, India.",428.0,275687988.0,145705338.0,0.36488998,0.00042,0.087,-0.062
KRYSTAL.NS,KRYSTAL INTEGRATED SER L,,Specialty Business Services,Industrials,7728585728.0,India,https://www.krystal-group.com,"Krystal Integrated Services Limited provides integrated and technical facility management, staffing, payroll and waste management, private security, manned guarding, and catering services in India. It operates through the Manpower and Related Service, Catering Service, and Information Technology Enabled Services segments. The company offers housekeeping, janitorial, disinfection and sanitation, and landscaping, industrial and commercial cleaning, pest control, and hygiene services; mechanical, electrical, and plumbing (MEP) maintenance services; solid, liquid and biomedical waste management, façade cleaning, HVAC upkeep, fire safety system inspections, and other engineering service; and warehouse and airport management services. It also offers workforce management services, such as recruitment, payroll processing, temporary staffing, and executive search; production support for manufacturing, logistics, and material handling; surveillance, access control, security audits, event security, and traffic control services; food preparation services; solid, liquid, and biomedical waste management solutions, including effluent treatment, CETP development, bio-mining of legacy waste, and Zero Liquid Discharge (ZLD) technologies; and HVAC and AHU maintenance services. Krystal Integrated Services Limited serves hospital, medical colleges, transit, healthcare, schools and colleges, education, hospitality, airport, railway, metro infrastructure, banking and financial services, entertainment, IT/ITES, manufacturing, industrial environments and hubs, transportation, and retail sectors, as well as state government entities, municipal bodies, and other government offices. The company was incorporated in 2000 and is based in Mumbai, India. Krystal Integrated Services Limited operates as a subsidiary of Krystal Family Holdings Private Limited.",43773.0,13971952.0,3924594.0,0.72628,0.03763,0.5,0.107
PDMJEPAPER.NS,PUDUMJEE PAPER PRO. LTD,Pudumjee Paper Products Limited,Paper & Paper Products,Basic Materials,6765187584.0,India,https://www.pudumjee.com,"Pudumjee Paper Products Limited manufactures and markets specialty paper products in India. The company operates in Paper and Hygiene Products segments. It offers facial and napkin crepe tissues, toweling tissues, bathroom/toilet tissues, and brown tissues; décor, shuttering base, bleached absorbent kraft, and décor surfacing paper solutions; and specialty flexible packaging paper solutions, such as BLD interleaving kraft, EVPAQ (Opaque), EVPAQ (OGR), EVPAQ (Vision), tuffpack, flexipack, M G Poster (VF), and Crystal Hi Gloss. The company also provides specialty food-grade paper solutions, including Solid Wrap and Bag, Greaseproof Slip Easy, Bake Oven (Multi-Bake), Vegetable Parchment, Greaseproof (Fluoro-Free), Greaseproof Slip Easy (Fluoro-Free), and TDL M G POSTER; specialty papers for pharmaceutical and medical packaging comprising MI Print, OLB Pharma, Bactite, yellow interleaving, Siripac, diaper tissues; and industrial paper solutions consisting of SW glassine, glassine (butter paper), release base, S/C kraft paper, OLB, packing tissue, Parchmentine, MTW, anti-rust tissue, and interleaving kraft, as well as publication-grade paper solutions, such as Bible printing, super print, fine printing, and Gita print. In addition, it processes and markets tissue and other hygiene papers, as well as markets and trades in other hygiene products under the Greenlime brand for hotels, airports, corporate offices, etc. It also exports its products to the Middle East and Europe. The company was founded in 1964 and is based in Mumbai, India.",609.0,94950000.0,25546450.0,0.73058,0.00029,0.058,0.052
BLKASHYAP.NS,B.L.KASHYAP & SON LTD,B.L. Kashyap and Sons Limited,Engineering & Construction,Industrials,11138831360.0,India,https://www.blkashyap.com,"B.L. Kashyap and Sons Limited, together with its subsidiaries, engages in the construction and infrastructure development activities in India. The company constructs factories and manufacturing facilities, IT campuses, commercial and residential complexes, retail and malls, and institutions. It undertakes engineering, procurement, and construction (EPC) projects to set up power generation plants, power transmission and distribution systems, integrated rail and metro systems, airports, hotels, residential buildings, townships, commercial buildings, institutional buildings, industrial units, chemical process plants, water and wastewater management solutions, and hospitals, as well as in healthcare and transportation facilities. In addition, the company undertakes infrastructure projects, such as roads; metros; government related EPC urban infrastructure in health care, irrigation projects, power houses, railways, and other centres, as well as state related projects; and airports land and air side projects. The company was founded in 1978 and is based in New Delhi, India.",1339.0,225440000.0,83379090.0,0.62883,0.00174,9.612,0.339
