Date,Close,gmm_cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,gmm_regime,numeric_regime,smoothed_numeric_regime,smoothed_regime
2022-04-11,17674.94921875,0,0.9809211891134625,0.019078810886537678,3.695142805164287e-16,Neutral,1,1,Neutral
2022-04-12,17530.30078125,0,0.8539878863112682,0.1460121136858265,2.905612732918294e-12,Neutral,1,1,Neutral
2022-04-13,17475.650390625,0,0.774921184896605,0.22507881430119248,8.022022454779547e-10,Neutral,1,1,Neutral
2022-04-18,17173.650390625,1,0.024377015138377013,0.9756229848616043,1.940790962177687e-14,Risk-Off,0,0,Risk-Off
2022-04-19,16958.650390625,1,0.004521976744227409,0.9954780232555314,2.4112024903308113e-13,Risk-Off,0,0,Risk-Off
2022-04-20,17136.55078125,0,0.9967848057020409,0.0032151942652616943,3.26973295253412e-11,Neutral,1,1,Neutral
2022-04-21,17392.599609375,0,0.999731973348085,0.0002680259107639983,7.411502067140598e-10,Neutral,1,1,Neutral
2022-04-22,17171.94921875,1,0.23703342666788563,0.7629665695230655,3.80904911135567e-09,Risk-Off,0,0,Risk-Off
2022-04-25,16953.94921875,1,0.08559600020243334,0.9144039986500033,1.1475626901975085e-09,Risk-Off,0,0,Risk-Off
2022-04-26,17200.80078125,0,0.989701534356634,0.010298464653494587,9.898710514371216e-10,Neutral,1,1,Neutral
2022-04-27,17038.400390625,1,0.23918689512445307,0.760813104557934,3.176124799432831e-10,Risk-Off,0,0,Risk-Off
2022-04-28,17245.05078125,0,0.9997939971637133,0.000206002832931552,3.3547215610632193e-12,Neutral,1,1,Neutral
2022-04-29,17102.55078125,1,0.19595052681305353,0.8040494731483169,3.8630044459775334e-11,Risk-Off,0,0,Risk-Off
2022-05-02,17069.099609375,0,0.5192013594006998,0.4807986388167145,1.7825853438342244e-09,Neutral,1,1,Neutral
2022-05-04,16677.599609375,1,5.8508305123547444e-05,0.9999414916948763,8.250949030098783e-17,Risk-Off,0,0,Risk-Off
2022-05-05,16682.650390625,0,0.8462915083360961,0.15370849165960263,4.300798909332458e-12,Neutral,1,1,Neutral
2022-05-06,16411.25,1,0.019094145974172437,0.9809058540258276,1.5553951097686837e-16,Risk-Off,0,0,Risk-Off
2022-05-09,16301.849609375,1,0.3106157297296841,0.6893842702703145,2.2220192942093913e-15,Risk-Off,0,0,Risk-Off
2022-05-10,16240.0498046875,0,0.5663192825537543,0.4336807174462323,1.3438408056540078e-14,Neutral,1,1,Neutral
2022-05-11,16167.099609375,1,0.3568734619788652,0.6431265380211333,7.13558916306022e-16,Risk-Off,0,0,Risk-Off
2022-05-12,15808.0,1,0.00015334374939118375,0.999846656250608,1.8415432667205876e-24,Risk-Off,0,0,Risk-Off
2022-05-13,15782.150390625,0,0.8969824452842844,0.10301755471571632,4.241513434079805e-23,Neutral,1,1,Neutral
2022-05-16,15842.2998046875,0,0.9221828350505686,0.07781716494943061,3.5390836419565984e-19,Neutral,1,1,Neutral
2022-05-17,16259.2998046875,0,0.9999999997612079,2.3879171859205425e-10,5.78378369762755e-25,Neutral,1,1,Neutral
2022-05-18,16240.2998046875,0,0.7869860631013216,0.2130139368986781,1.9139338619034355e-21,Neutral,1,1,Neutral
2022-05-19,15809.400390625,1,0.0002770444172766743,0.999722955582725,1.8890511713153663e-31,Risk-Off,0,0,Risk-Off
2022-05-20,16266.150390625,0,0.9999999921209479,7.879050512617582e-09,1.629853052601058e-28,Neutral,1,1,Neutral
2022-05-23,16214.7001953125,0,0.7785148226596947,0.22148517734030582,9.886548570656825e-27,Neutral,1,1,Neutral
2022-05-24,16125.150390625,0,0.5943294620691731,0.40567053793082686,1.4943764416963137e-24,Neutral,1,1,Neutral
2022-05-25,16025.7998046875,0,0.5125013444972779,0.4874986555027226,2.4415581431719762e-23,Neutral,1,1,Neutral
2022-05-26,16170.150390625,0,0.9998490289624975,0.00015097103750282717,4.234721199516701e-25,Neutral,1,1,Neutral
2022-05-27,16352.4501953125,0,0.9939161067179154,0.006083893282084364,1.0938972566357744e-24,Neutral,1,1,Neutral
2022-05-30,16661.400390625,0,0.9998198796951112,0.00018012030488904354,7.012488284409296e-24,Neutral,1,1,Neutral
2022-05-31,16584.55078125,0,0.9934563080599028,0.006543691940098776,5.257159393863555e-27,Neutral,1,1,Neutral
2022-06-01,16522.75,0,0.629670087984039,0.37032991201596155,2.1320281105437013e-20,Neutral,1,1,Neutral
2022-06-02,16628.0,0,0.9354070191530152,0.06459298084698478,5.768754411214327e-23,Neutral,1,1,Neutral
2022-06-03,16584.30078125,0,0.7919287276658507,0.20807127233414907,7.012389361127878e-21,Neutral,1,1,Neutral
2022-06-06,16569.55078125,0,0.8320251287366925,0.16797487126330757,5.616498331168405e-20,Neutral,1,1,Neutral
2022-06-07,16416.349609375,0,0.7030017950312597,0.2969982049687403,2.392451753448376e-19,Neutral,1,1,Neutral
2022-06-08,16356.25,0,0.631586593356962,0.3684134066430382,1.960173601984835e-19,Neutral,1,1,Neutral
2022-06-09,16478.099609375,0,0.8278186784853165,0.17218132151468352,7.81746253326974e-18,Neutral,1,1,Neutral
2022-06-10,16201.7998046875,0,0.6620535436173614,0.33794645638263826,5.712313185800013e-17,Neutral,1,1,Neutral
2022-06-13,15774.400390625,1,0.0047150411210614895,0.9952849588789373,1.5562911439923308e-23,Risk-Off,0,0,Risk-Off
2022-06-14,15732.099609375,1,0.4487732683768528,0.5512267316231476,1.155510470166678e-21,Risk-Off,0,0,Risk-Off
2022-06-15,15692.150390625,1,0.4961389690004946,0.5038610309995054,2.187913559395622e-19,Risk-Off,0,0,Risk-Off
2022-06-16,15360.599609375,1,6.293121288715326e-05,0.9999370687871133,1.8655142888798266e-24,Risk-Off,0,0,Risk-Off
2022-06-17,15293.5,1,0.24579535091009586,0.754204649089905,1.465383233789274e-23,Risk-Off,0,0,Risk-Off
2022-06-20,15350.150390625,0,0.7124108145373228,0.2875891854626764,1.8046092932862245e-20,Neutral,1,1,Neutral
2022-06-21,15638.7998046875,0,0.99997665488296,2.3345117040385034e-05,4.038416302486895e-21,Neutral,1,1,Neutral
2022-06-22,15413.2998046875,1,0.07106477304445484,0.9289352269555445,1.3571904485157503e-19,Risk-Off,0,0,Risk-Off
2022-06-23,15556.650390625,0,0.9899428384508296,0.010057161549170647,1.1021188540571778e-20,Neutral,1,1,Neutral
2022-06-24,15699.25,0,0.8251452846311829,0.17485471536881766,3.605058540749214e-21,Neutral,1,1,Neutral
2022-06-27,15832.0498046875,0,0.9194725611254718,0.08052743887452893,3.961419782045413e-19,Neutral,1,1,Neutral
2022-06-28,15850.2001953125,0,0.92075263123649,0.07924736876350973,1.4816702645571074e-20,Neutral,1,1,Neutral
2022-06-29,15799.099609375,0,0.9900531332049675,0.009946866795030778,2.455682105615866e-22,Neutral,1,1,Neutral
2022-06-30,15780.25,0,0.7815946531962634,0.21840534680373733,8.061394688393078e-20,Neutral,1,1,Neutral
2022-07-01,15752.0498046875,0,0.7933900474165891,0.206609952583411,3.331624312058785e-17,Neutral,1,1,Neutral
2022-07-04,15835.349609375,0,0.9236773928418732,0.07632260715812693,2.70202102226808e-17,Neutral,1,1,Neutral
2022-07-05,15810.849609375,0,0.5158022073765033,0.48419779262349305,3.840227496993544e-15,Neutral,1,1,Neutral
2022-07-06,15989.7998046875,0,0.9963208731803126,0.003679126819687472,7.748502047927532e-16,Neutral,1,1,Neutral
2022-07-07,16132.900390625,0,0.9736020957189209,0.026397904281070517,9.350298732593479e-15,Neutral,1,1,Neutral
2022-07-08,16220.599609375,0,0.9784186368036597,0.02158136319633872,2.429265696144809e-15,Neutral,1,1,Neutral
2022-07-11,16216.0,0,0.7630004987519954,0.23699950124778899,2.1591217450936863e-13,Neutral,1,1,Neutral
2022-07-12,16058.2998046875,0,0.694905864019777,0.3050941359796622,5.611121976176385e-13,Neutral,1,1,Neutral
2022-07-13,15966.650390625,0,0.5798117855575067,0.4201882144423982,9.528256648566665e-14,Neutral,1,1,Neutral
2022-07-14,15938.650390625,0,0.5148900754907152,0.4851099245014084,7.877314112663229e-12,Neutral,1,1,Neutral
2022-07-15,16049.2001953125,0,0.6121838360378293,0.38781616396216845,2.829790380386662e-15,Neutral,1,1,Neutral
2022-07-18,16278.5,0,0.9965916477176484,0.0034083522822310162,1.2094841608586324e-13,Neutral,1,1,Neutral
2022-07-19,16340.5498046875,0,0.8993251419511192,0.10067485801993557,2.894452637279904e-11,Neutral,1,1,Neutral
2022-07-20,16520.849609375,0,0.9999361986927292,6.380130691033019e-05,3.606658147490061e-13,Neutral,1,1,Neutral
2022-07-21,16605.25,0,0.9847178008584917,0.015282199070661388,7.084749006803985e-11,Neutral,1,1,Neutral
2022-07-22,16719.44921875,0,0.8370363270163826,0.16296367044390506,2.539712626354329e-09,Neutral,1,1,Neutral
2022-07-25,16631.0,0,0.76907414887301,0.2309258139200483,3.720694149018497e-08,Neutral,1,1,Neutral
2022-07-26,16483.849609375,0,0.6204459308334714,0.3795537546173878,3.1454914107900263e-07,Neutral,1,1,Neutral
2022-07-27,16641.80078125,0,0.8794596731326362,0.12053857129178619,1.755575577580531e-06,Neutral,1,1,Neutral
2022-07-28,16929.599609375,0,0.9999999868114617,7.687891065120794e-09,5.500646453084534e-09,Neutral,1,1,Neutral
2022-07-29,17158.25,0,0.9999998624817886,4.6613694095988134e-08,9.090451671528739e-08,Neutral,1,1,Neutral
2022-08-01,17340.05078125,0,0.9999898976304492,9.939077429974983e-06,1.6329212048632414e-07,Neutral,1,1,Neutral
2022-08-02,17345.44921875,0,0.993107976854383,0.006875464931853336,1.6558213764475853e-05,Neutral,1,1,Neutral
2022-08-03,17388.150390625,0,0.9656616393436367,0.03425322009460863,8.514056175478066e-05,Neutral,1,1,Neutral
2022-08-04,17382.0,0,0.9736220059954453,0.02438574832406833,0.001992245680486463,Neutral,1,1,Neutral
2022-08-05,17397.5,0,0.9940532894206198,0.005938279072346076,8.431507034329215e-06,Neutral,1,1,Neutral
2022-08-08,17525.099609375,0,0.9884984728330183,0.009487635566530837,0.0020138916004503646,Neutral,1,1,Neutral
2022-08-10,17534.75,0,0.9815816384198649,0.01758232341422382,0.0008360381659114752,Neutral,1,1,Neutral
2022-08-11,17659.0,0,0.9931376293036889,0.0015413745241503766,0.005320996172160261,Neutral,1,1,Neutral
2022-08-12,17698.150390625,0,0.9842367731914147,0.014271864142108195,0.0014913626664771556,Neutral,1,1,Neutral
2022-08-16,17825.25,0,0.7398165355218,0.2530349969899079,0.0071484674882921215,Neutral,1,1,Neutral
2022-08-17,17944.25,0,0.9926989922776097,0.0032742653210691137,0.004026742401321171,Neutral,1,1,Neutral
2022-08-18,17956.5,0,0.9646195473384446,0.017781507059109792,0.01759894560244477,Neutral,1,1,Neutral
2022-08-19,17758.44921875,1,0.2652361039806293,0.7144616933406726,0.020302202678698658,Risk-Off,0,0,Risk-Off
2022-08-22,17490.69921875,1,0.07325569745092578,0.924632073368498,0.002112229180575689,Risk-Off,0,0,Risk-Off
2022-08-23,17577.5,0,0.9744103253102389,0.01178811139398969,0.013801563295771,Neutral,1,1,Neutral
2022-08-24,17604.94921875,0,0.8256401352767573,0.13609319018994445,0.038266674533297775,Neutral,1,1,Neutral
2022-08-25,17522.44921875,0,0.4377396078340898,0.3356111833199266,0.22664920884598375,Neutral,1,1,Neutral
2022-08-26,17558.900390625,0,0.6556541775242474,0.09757240130282831,0.2467734211729249,Neutral,1,1,Neutral
2022-08-29,17312.900390625,1,0.02983967998014862,0.9651879058040841,0.0049724142157681365,Risk-Off,0,0,Risk-Off
2022-08-30,17759.30078125,0,0.9999966264520975,1.5154757480428748e-12,3.373546386270674e-06,Neutral,1,1,Neutral
2022-09-01,17542.80078125,1,0.030195995491043393,0.9697351046327034,6.88998762536442e-05,Risk-Off,0,0,Risk-Off
2022-09-02,17539.44921875,0,0.7693559057677637,0.21254843041381355,0.018095663818423022,Neutral,1,1,Neutral
2022-09-05,17665.80078125,0,0.9019411823329959,0.04674890470828335,0.05130991295872104,Neutral,1,1,Neutral
2022-09-06,17655.599609375,0,0.6105963341186923,0.3090229951327698,0.08038067074853784,Neutral,1,1,Neutral
2022-09-07,17624.400390625,0,0.911598169241291,0.08839211925892174,9.711499786472616e-06,Neutral,1,1,Neutral
2022-09-08,17798.75,0,0.9854960070994178,0.008018661100286196,0.006485331800296402,Neutral,1,1,Neutral
2022-09-09,17833.349609375,0,0.839096853813889,0.13574379577068693,0.02515935041542359,Neutral,1,1,Neutral
2022-09-12,17936.349609375,0,0.7012770533451219,0.15664216481274396,0.1420807818421343,Neutral,1,1,Neutral
2022-09-13,18070.05078125,0,0.7815025256576814,0.025481857814710938,0.19301561652760726,Neutral,1,1,Neutral
2022-09-14,18003.75,0,0.8535367955489177,0.023610063844078797,0.12285314060700367,Neutral,1,1,Neutral
2022-09-15,17877.400390625,1,0.24238335243300493,0.622762718630672,0.1348539289363235,Risk-Off,0,0,Risk-Off
2022-09-16,17530.849609375,1,0.00014448130768064516,0.9998551469259038,3.71766415304094e-07,Risk-Off,0,0,Risk-Off
2022-09-19,17622.25,0,0.9484484478558804,0.03928069479610526,0.012270857348014341,Neutral,1,1,Neutral
2022-09-20,17816.25,0,0.9959144700417855,0.0016417804307299294,0.002443749527485231,Neutral,1,1,Neutral
2022-09-21,17718.349609375,1,0.3813092786078926,0.5788119937713779,0.03987872762072991,Risk-Off,0,0,Risk-Off
2022-09-22,17629.80078125,1,0.3404565467811244,0.6331884124396947,0.02635504077918126,Risk-Off,0,0,Risk-Off
2022-09-23,17327.349609375,1,0.0012940332093058253,0.9987053923375501,5.744531444682164e-07,Risk-Off,0,0,Risk-Off
2022-09-26,17016.30078125,1,0.0008610869119887951,0.9991389082897778,4.7982333302560286e-09,Risk-Off,0,0,Risk-Off
2022-09-27,17007.400390625,0,0.6504605332179934,0.3495378835112893,1.583270716452225e-06,Neutral,1,1,Neutral
2022-09-28,16858.599609375,1,0.1622006078576902,0.837793363795594,6.028346714976193e-06,Risk-Off,0,0,Risk-Off
2022-09-29,16818.099609375,1,0.3970438356272454,0.6029513345537473,4.829819007398978e-06,Risk-Off,0,0,Risk-Off
2022-09-30,17094.349609375,0,0.9999992796282876,7.133245670402708e-07,7.047145562963088e-09,Neutral,1,1,Neutral
